Year,Geo,StatVar,Quantity,Unit
2018,geoId/40,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.61,
2018,geoId/40,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,10.96,
2018,geoId/40,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.08,Month
2018,geoId/40,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.75,Month
2019,geoId/40,Count_BirthEvent_LiveBirth_MotherWhiteAlone,34190,
2019,geoId/40,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,27.69,Years
2019,geoId/40,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.24,Week
2019,geoId/40,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.44,Week
2019,geoId/40,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3281.82,Gram
2019,geoId/40,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.75,
2019,geoId/40,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.16,
2019,geoId/40,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.49,Month
2019,geoId/40,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.18,Month
2020,geoId/40,Count_BirthEvent_LiveBirth_MotherWhiteAlone,32937,
2020,geoId/40,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,27.82,Years
2020,geoId/40,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.24,Week
2020,geoId/40,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.44,Week
2020,geoId/40,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3276.13,Gram
2020,geoId/40,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.95,
2020,geoId/40,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,10.75,
2020,geoId/40,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.17,Month
2020,geoId/40,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.44,Month
2016,geoId/41,Count_BirthEvent_LiveBirth_MotherWhiteAlone,39074,
2016,geoId/41,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.10,Years
2016,geoId/41,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.79,Week
2016,geoId/41,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.96,Week
2016,geoId/41,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3364.79,Gram
2016,geoId/41,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.73,
2016,geoId/41,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.71,
2016,geoId/41,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.09,Month
2016,geoId/41,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.41,Month
2017,geoId/41,Count_BirthEvent_LiveBirth_MotherWhiteAlone,37084,
2017,geoId/41,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.27,Years
2017,geoId/41,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.76,Week
2017,geoId/41,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.92,Week
2017,geoId/41,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3355.83,Gram
2017,geoId/41,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.94,
2017,geoId/41,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.64,
2017,geoId/41,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.48,Month
2017,geoId/41,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.06,Month
2018,geoId/41,Count_BirthEvent_LiveBirth_MotherWhiteAlone,35930,
2018,geoId/41,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.43,Years
2018,geoId/41,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.77,Week
2018,geoId/41,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.92,Week
2018,geoId/41,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3358.19,Gram
2018,geoId/41,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.14,
2018,geoId/41,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.80,
2018,geoId/41,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.96,Month
2018,geoId/41,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.44,Month
2019,geoId/41,Count_BirthEvent_LiveBirth_MotherWhiteAlone,35415,
2019,geoId/41,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.50,Years
2019,geoId/41,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.70,Week
2019,geoId/41,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.88,Week
2019,geoId/41,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3347.92,Gram
2019,geoId/41,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.25,
2019,geoId/41,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.95,
2019,geoId/41,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.78,Month
2019,geoId/41,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,47.28,Month
2020,geoId/41,Count_BirthEvent_LiveBirth_MotherWhiteAlone,33754,
2020,geoId/41,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.66,Years
2020,geoId/41,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.69,Week
2020,geoId/41,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.90,Week
2020,geoId/41,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3350.53,Gram
2020,geoId/41,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.45,
2020,geoId/41,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.38,
2020,geoId/41,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.42,Month
2020,geoId/41,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,47.85,Month
2016,geoId/42,Count_BirthEvent_LiveBirth_MotherWhiteAlone,106685,
2016,geoId/42,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.19,Years
2016,geoId/42,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.68,Week
2016,geoId/42,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.86,Week
2016,geoId/42,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3331.04,Gram
2016,geoId/42,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.41,
2016,geoId/42,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.56,
2016,geoId/42,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.63,Month
2016,geoId/42,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,41.27,Month
2017,geoId/42,Count_BirthEvent_LiveBirth_MotherWhiteAlone,104695,
2017,geoId/42,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.33,Years
2017,geoId/42,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.67,Week
2017,geoId/42,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.84,Week
2017,geoId/42,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3327.12,Gram
2017,geoId/42,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.62,
2017,geoId/42,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.62,
2017,geoId/42,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.66,Month
2017,geoId/42,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,41.64,Month
2018,geoId/42,Count_BirthEvent_LiveBirth_MotherWhiteAlone,102857,
2018,geoId/42,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.48,Years
2018,geoId/42,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.64,Week
2018,geoId/42,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.82,Week
2018,geoId/42,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3329.11,Gram
2018,geoId/42,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.79,
2018,geoId/42,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.71,
2018,geoId/42,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.21,Month
2018,geoId/42,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,41.04,Month
2019,geoId/42,Count_BirthEvent_LiveBirth_MotherWhiteAlone,101211,
2019,geoId/42,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.60,Years
2019,geoId/42,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.58,Week
2019,geoId/42,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.76,Week
2019,geoId/42,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3317.51,Gram
2019,geoId/42,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.98,
2019,geoId/42,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.84,
2019,geoId/42,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.58,Month
2019,geoId/42,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,41.10,Month
2020,geoId/42,Count_BirthEvent_LiveBirth_MotherWhiteAlone,98269,
2020,geoId/42,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.77,Years
2020,geoId/42,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.58,Week
2020,geoId/42,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.77,Week
2020,geoId/42,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3321.86,Gram
2020,geoId/42,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.11,
2020,geoId/42,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.38,
2020,geoId/42,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.27,Month
2020,geoId/42,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,40.87,Month
2016,geoId/44,Count_BirthEvent_LiveBirth_MotherWhiteAlone,8466,
2016,geoId/44,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.52,Years
2016,geoId/44,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.62,Week
2016,geoId/44,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.83,Week
2016,geoId/44,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3310.91,Gram
2016,geoId/44,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.54,
2016,geoId/44,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,12.55,
2016,geoId/44,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,51.90,Month
2016,geoId/44,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.09,Month
2017,geoId/44,Count_BirthEvent_LiveBirth_MotherWhiteAlone,8364,
2017,geoId/44,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.71,Years
2017,geoId/44,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.69,Week
2017,geoId/44,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.90,Week
2017,geoId/44,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3326.72,Gram
2017,geoId/44,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.69,
2017,geoId/44,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,12.63,
2017,geoId/44,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,53.18,Month
2017,geoId/44,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.87,Month
2018,geoId/44,Count_BirthEvent_LiveBirth_MotherWhiteAlone,8066,
2018,geoId/44,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,29.95,Years
2018,geoId/44,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.64,Week
2018,geoId/44,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.90,Week
2018,geoId/44,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3327.71,Gram
2018,geoId/44,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.84,
2018,geoId/44,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.88,
2018,geoId/44,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,52.08,Month
2018,geoId/44,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.65,Month
2019,geoId/44,Count_BirthEvent_LiveBirth_MotherWhiteAlone,7727,
2019,geoId/44,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,30.02,Years
2019,geoId/44,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.57,Week
2019,geoId/44,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.82,Week
2019,geoId/44,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3309.05,Gram
2019,geoId/44,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.95,
2019,geoId/44,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,13.22,
2019,geoId/44,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,52.32,Month
2019,geoId/44,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.12,Month
2020,geoId/44,Count_BirthEvent_LiveBirth_MotherWhiteAlone,7684,
2020,geoId/44,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,30.24,Years
2020,geoId/44,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.58,Week
2020,geoId/44,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.82,Week
2020,geoId/44,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3315.45,Gram
2020,geoId/44,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.08,
2020,geoId/44,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,12.68,
2020,geoId/44,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,54.36,Month
2020,geoId/44,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.01,Month
2016,geoId/45,Count_BirthEvent_LiveBirth_MotherWhiteAlone,36759,
2016,geoId/45,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.42,Years
2016,geoId/45,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.50,Week
2016,geoId/45,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.70,Week
2016,geoId/45,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3321.06,Gram
2016,geoId/45,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.65,
2016,geoId/45,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,12.22,
2016,geoId/45,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.60,Month
2016,geoId/45,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,46.40,Month
2017,geoId/45,Count_BirthEvent_LiveBirth_MotherWhiteAlone,36081,
2017,geoId/45,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.48,Years
2017,geoId/45,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.48,Week
2017,geoId/45,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.68,Week
2017,geoId/45,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3323.24,Gram
2017,geoId/45,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.90,
2017,geoId/45,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,12.25,
2017,geoId/45,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.03,Month
2017,geoId/45,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,45.86,Month
2018,geoId/45,Count_BirthEvent_LiveBirth_MotherWhiteAlone,36258,
2018,geoId/45,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.56,Years
2018,geoId/45,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.43,Week
2018,geoId/45,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.64,Week
2018,geoId/45,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3320.93,Gram
2018,geoId/45,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.18,
2018,geoId/45,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,12.21,
2018,geoId/45,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,48.36,Month
2018,geoId/45,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,43.16,Month
2019,geoId/45,Count_BirthEvent_LiveBirth_MotherWhiteAlone,36397,
2019,geoId/45,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.73,Years
2019,geoId/45,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.38,Week
2019,geoId/45,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.59,Week
2019,geoId/45,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3306.79,Gram
2019,geoId/45,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.30,
2019,geoId/45,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,12.33,
2019,geoId/45,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.14,Month
2019,geoId/45,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,43.36,Month
2020,geoId/45,Count_BirthEvent_LiveBirth_MotherWhiteAlone,35302,
2020,geoId/45,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.91,Years
2020,geoId/45,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.34,Week
2020,geoId/45,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.59,Week
2020,geoId/45,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3311.26,Gram
2020,geoId/45,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.49,
2020,geoId/45,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,12.14,
2020,geoId/45,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,49.16,Month
2020,geoId/45,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.16,Month
2016,geoId/46,Count_BirthEvent_LiveBirth_MotherWhiteAlone,9344,
2016,geoId/46,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.60,Years
2016,geoId/46,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.72,Week
2016,geoId/46,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.78,Week
2016,geoId/46,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3348.16,Gram
2016,geoId/46,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.56,
2016,geoId/46,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.32,
2016,geoId/46,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,43.76,Month
2016,geoId/46,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,41.13,Month
2017,geoId/46,Count_BirthEvent_LiveBirth_MotherWhiteAlone,9126,
2017,geoId/46,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.82,Years
2017,geoId/46,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.66,Week
2017,geoId/46,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.72,Week
2017,geoId/46,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3340.62,Gram
2017,geoId/46,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.63,
2017,geoId/46,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.20,
2017,geoId/46,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,43.51,Month
2017,geoId/46,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,41.37,Month
2018,geoId/46,Count_BirthEvent_LiveBirth_MotherWhiteAlone,8996,
2018,geoId/46,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.93,Years
2018,geoId/46,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.63,Week
2018,geoId/46,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.68,Week
2018,geoId/46,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3341.35,Gram
2018,geoId/46,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.82,
2018,geoId/46,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.26,
2018,geoId/46,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,44.17,Month
2018,geoId/46,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,42.42,Month
2019,geoId/46,Count_BirthEvent_LiveBirth_MotherWhiteAlone,8653,
2019,geoId/46,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.99,Years
2019,geoId/46,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.52,Week
2019,geoId/46,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.59,Week
2019,geoId/46,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3326.41,Gram
2019,geoId/46,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.02,
2019,geoId/46,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.25,
2019,geoId/46,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,43.10,Month
2019,geoId/46,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,41.95,Month
2020,geoId/46,Count_BirthEvent_LiveBirth_MotherWhiteAlone,8279,
2020,geoId/46,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,28.97,Years
2020,geoId/46,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.53,Week
2020,geoId/46,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.60,Week
2020,geoId/46,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3324.90,Gram
2020,geoId/46,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,27.10,
2020,geoId/46,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,10.87,
2020,geoId/46,Mean_IntervalSinceLastBirth_BirthEvent_LiveBirth_MotherWhiteAlone,43.21,Month
2020,geoId/46,Mean_IntervalSinceLastPregnancyOutcomeNotLiveBirth_BirthEvent_LiveBirth_MotherWhiteAlone,42.28,Month
2016,geoId/47,Count_BirthEvent_LiveBirth_MotherWhiteAlone,59722,
2016,geoId/47,Mean_MothersAge_BirthEvent_LiveBirth_MotherWhiteAlone,27.82,Years
2016,geoId/47,Mean_OeGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.38,Week
2016,geoId/47,Mean_LmpGestationalAge_BirthEvent_LiveBirth_MotherWhiteAlone,38.51,Week
2016,geoId/47,Mean_BirthWeight_BirthEvent_LiveBirth_MotherWhiteAlone,3292.19,Gram
2016,geoId/47,Mean_PrePregnancyBMI_BirthEvent_LiveBirth_MotherWhiteAlone,26.58,
2016,geoId/47,Mean_PrenatalVisitCount_BirthEvent_LiveBirth_MotherWhiteAlone,11.19,
