"TIME","GEO","UNIT","LANDUSE","Value","Flag and Footnotes"
"2015","DE21K","KM2","TOTAL","1,441.0",""
"2015","DE21L","KM2","TOTAL","488.0",""
"2015","DE21M","KM2","TOTAL","1,535.0",""
"2015","DE21N","KM2","TOTAL","966.0",""
"2015","DE22","KM2","TOTAL","10,329.0",""
"2015","DE221","KM2","TOTAL","66.0",""
"2015","DE222","KM2","TOTAL","70.0",""
"2015","DE223","KM2","TOTAL","68.0",""
"2015","DE224","KM2","TOTAL","861.0",""
"2015","DE225","KM2","TOTAL","984.0",""
"2015","DE226","KM2","TOTAL","1,066.0",""
"2015","DE227","KM2","TOTAL","1,348.0",""
"2015","DE228","KM2","TOTAL","1,530.0",""
"2015","DE229","KM2","TOTAL","975.0",""
"2015","DE22A","KM2","TOTAL","1,281.0",""
"2015","DE22B","KM2","TOTAL","1,202.0",""
"2015","DE22C","KM2","TOTAL","878.0",""
"2015","DE23","KM2","TOTAL","9,690.0",""
"2015","DE231","KM2","TOTAL","50.0",""
"2015","DE232","KM2","TOTAL","81.0",""
"2015","DE233","KM2","TOTAL","71.0",""
"2015","DE234","KM2","TOTAL","1,256.0",""
"2015","DE235","KM2","TOTAL","1,520.0",""
"2015","DE236","KM2","TOTAL","1,344.0",""
"2015","DE237","KM2","TOTAL","1,428.0",""
"2015","DE238","KM2","TOTAL","1,392.0",""
"2015","DE239","KM2","TOTAL","1,464.0",""
"2015","DE23A","KM2","TOTAL","1,084.0",""
"2015","DE24","KM2","TOTAL","7,231.0",""
"2015","DE241","KM2","TOTAL","55.0",""
"2015","DE242","KM2","TOTAL","67.0",""
"2015","DE243","KM2","TOTAL","48.0",""
"2015","DE244","KM2","TOTAL","58.0",""
"2015","DE245","KM2","TOTAL","1,168.0",""
"2015","DE246","KM2","TOTAL","1,274.0",""
"2015","DE247","KM2","TOTAL","589.0",""
"2015","DE248","KM2","TOTAL","643.0",""
"2015","DE249","KM2","TOTAL","893.0",""
"2015","DE24A","KM2","TOTAL","652.0",""
"2015","DE24B","KM2","TOTAL","658.0",""
"2015","DE24C","KM2","TOTAL","520.0",""
"2015","DE24D","KM2","TOTAL","606.0",""
"2015","DE25","KM2","TOTAL","7,245.0",""
"2015","DE251","KM2","TOTAL","100.0",""
"2015","DE252","KM2","TOTAL","77.0",""
"2015","DE253","KM2","TOTAL","63.0",""
"2015","DE254","KM2","TOTAL","186.0",""
"2015","DE255","KM2","TOTAL","41.0",""
"2015","DE256","KM2","TOTAL","1,971.0",""
"2015","DE257","KM2","TOTAL","565.0",""
"2015","DE258","KM2","TOTAL","308.0",""
"2015","DE259","KM2","TOTAL","800.0",""
"2015","DE25A","KM2","TOTAL","1,268.0",""
"2015","DE25B","KM2","TOTAL","895.0",""
"2015","DE25C","KM2","TOTAL","971.0",""
"2015","DE26","KM2","TOTAL","8,531.0",""
"2015","DE261","KM2","TOTAL","62.0",""
"2015","DE262","KM2","TOTAL","36.0",""
"2015","DE263","KM2","TOTAL","88.0",""
"2015","DE264","KM2","TOTAL","699.0",""
"2015","DE265","KM2","TOTAL","1,137.0",""
"2015","DE266","KM2","TOTAL","1,022.0",""
"2015","DE267","KM2","TOTAL","956.0",""
"2015","DE268","KM2","TOTAL","684.0",""
"2015","DE269","KM2","TOTAL","716.0",""
"2015","DE26A","KM2","TOTAL","1,321.0",""
"2015","DE26B","KM2","TOTAL","842.0",""
"2015","DE26C","KM2","TOTAL","968.0",""
"2015","DE27","KM2","TOTAL","9,993.0",""
"2015","DE271","KM2","TOTAL","147.0",""
"2015","DE272","KM2","TOTAL","40.0",""
"2015","DE273","KM2","TOTAL","63.0",""
"2015","DE274","KM2","TOTAL","70.0",""
"2015","DE275","KM2","TOTAL","780.0",""
"2015","DE276","KM2","TOTAL","1,071.0",""
"2015","DE277","KM2","TOTAL","792.0",""
"2015","DE278","KM2","TOTAL","762.0",""
"2015","DE279","KM2","TOTAL","516.0",""
"2015","DE27A","KM2","TOTAL","323.0",""
"2015","DE27B","KM2","TOTAL","1,395.0",""
"2015","DE27C","KM2","TOTAL","1,230.0",""
"2015","DE27D","KM2","TOTAL","1,275.0",""
"2015","DE27E","KM2","TOTAL","1,529.0",""
"2015","DE3","KM2","TOTAL","892.0",""
"2015","DE30","KM2","TOTAL","892.0",""
"2015","DE300","KM2","TOTAL","892.0",""
"2015","DE4","KM2","TOTAL","29,654.0",""
"2015","DE40","KM2","TOTAL","29,654.0",""
"2015","DE401","KM2","TOTAL","230.0",""
"2015","DE402","KM2","TOTAL","165.0",""
"2015","DE403","KM2","TOTAL","148.0",""
"2015","DE404","KM2","TOTAL","188.0",""
"2015","DE405","KM2","TOTAL","1,480.0",""
"2015","DE406","KM2","TOTAL","2,274.0",""
"2015","DE407","KM2","TOTAL","1,900.0",""
"2015","DE408","KM2","TOTAL","1,727.0",""
"2015","DE409","KM2","TOTAL","2,159.0",""
"2015","DE40A","KM2","TOTAL","1,808.0",""
"2015","DE40B","KM2","TOTAL","1,223.0",""
"2015","DE40C","KM2","TOTAL","2,257.0",""
"2015","DE40D","KM2","TOTAL","2,527.0",""
"2015","DE40E","KM2","TOTAL","2,592.0",""
"2015","DE40F","KM2","TOTAL","2,138.0",""
"2015","DE40G","KM2","TOTAL","1,657.0",""
"2015","DE40H","KM2","TOTAL","2,104.0",""
"2015","DE40I","KM2","TOTAL","3,077.0",""
"2015","DE5","KM2","TOTAL","419.0",""
"2015","DE50","KM2","TOTAL","419.0",""
"2015","DE501","KM2","TOTAL","325.0",""
"2015","DE502","KM2","TOTAL","94.0",""
"2015","DE6","KM2","TOTAL","755.0",""
"2015","DE60","KM2","TOTAL","755.0",""
"2015","DE600","KM2","TOTAL","755.0",""
"2015","DE7","KM2","TOTAL","21,115.0",""
"2015","DE71","KM2","TOTAL","7,445.0",""
"2015","DE711","KM2","TOTAL","122.0",""
"2015","DE712","KM2","TOTAL","248.0",""
"2015","DE713","KM2","TOTAL","45.0",""
"2015","DE714","KM2","TOTAL","204.0",""
"2015","DE715","KM2","TOTAL","720.0",""
"2015","DE716","KM2","TOTAL","659.0",""
"2015","DE717","KM2","TOTAL","453.0",""
"2015","DE718","KM2","TOTAL","482.0",""
"2015","DE719","KM2","TOTAL","1,398.0",""
"2015","DE71A","KM2","TOTAL","222.0",""
"2015","DE71B","KM2","TOTAL","624.0",""
"2015","DE71C","KM2","TOTAL","356.0",""
"2015","DE71D","KM2","TOTAL","811.0",""
"2015","DE71E","KM2","TOTAL","1,101.0",""
"2015","DE72","KM2","TOTAL","5,381.0",""
"2015","DE721","KM2","TOTAL","855.0",""
"2015","DE722","KM2","TOTAL","1,066.0",""
"2015","DE723","KM2","TOTAL","738.0",""
"2015","DE724","KM2","TOTAL","1,263.0",""
"2015","DE725","KM2","TOTAL","1,459.0",""
"2015","DE73","KM2","TOTAL","8,289.0",""
"2015","DE731","KM2","TOTAL","107.0",""
"2015","DE732","KM2","TOTAL","1,380.0",""
"2015","DE733","KM2","TOTAL","1,097.0",""
"2015","DE734","KM2","TOTAL","1,293.0",""
"2015","DE735","KM2","TOTAL","1,539.0",""
"2015","DE736","KM2","TOTAL","1,848.0",""
"2015","DE737","KM2","TOTAL","1,025.0",""
"2015","DE8","KM2","TOTAL","23,213.0",""
"2015","DE80","KM2","TOTAL","23,213.0",""
"2015","DE803","KM2","TOTAL","181.0",""
"2015","DE804","KM2","TOTAL","131.0",""
"2015","DE80J","KM2","TOTAL","5,470.0",""
"2015","DE80K","KM2","TOTAL","3,423.0",""
"2015","DE80L","KM2","TOTAL","3,207.0",""
"2015","DE80M","KM2","TOTAL","2,119.0",""
"2015","DE80N","KM2","TOTAL","3,930.0",""
"2015","DE80O","KM2","TOTAL","4,752.0",""
"2015","DE9","KM2","TOTAL","47,615.0",""
"2015","DE91","KM2","TOTAL","8,100.0",""
"2015","DE911","KM2","TOTAL","192.0",""
"2015","DE912","KM2","TOTAL","224.0",""
"2015","DE913","KM2","TOTAL","204.0",""
"2015","DE914","KM2","TOTAL","1,563.0",""
"2015","DE915","KM2","TOTAL","1,117.0",""
"2015","DE916","KM2","TOTAL","965.0",""
"2015","DE917","KM2","TOTAL","674.0",""
"2015","DE918","KM2","TOTAL","1,267.0",""
"2015","DE919","KM2","TOTAL","636.0",""
"2015","DE91A","KM2","TOTAL","535.0",""
"2015","DE91B","KM2","TOTAL","723.0",""
"2015","DE92","KM2","TOTAL","9,048.0",""
"2015","DE922","KM2","TOTAL","1,988.0",""
"2015","DE923","KM2","TOTAL","796.0",""
"2015","DE925","KM2","TOTAL","1,206.0",""
"2015","DE926","KM2","TOTAL","692.0",""
"2015","DE927","KM2","TOTAL","1,399.0",""
"2015","DE928","KM2","TOTAL","676.0",""
"2015","DE929","KM2","TOTAL","2,291.0",""
"2015","DE93","KM2","TOTAL","15,496.0",""
"2015","DE931","KM2","TOTAL","1,545.0",""
"2015","DE932","KM2","TOTAL","2,058.0",""
"2015","DE933","KM2","TOTAL","1,245.0",""
"2015","DE934","KM2","TOTAL","1,221.0",""
"2015","DE935","KM2","TOTAL","1,324.0",""
"2015","DE936","KM2","TOTAL","651.0",""
"2015","DE937","KM2","TOTAL","2,070.0",""
"2015","DE938","KM2","TOTAL","1,874.0",""
"2015","DE939","KM2","TOTAL","1,266.0",""
"2015","DE93A","KM2","TOTAL","1,454.0",""
"2015","DE93B","KM2","TOTAL","788.0",""
"2015","DE94","KM2","TOTAL","14,971.0",""
"2015","DE941","KM2","TOTAL","62.0",""
"2015","DE942","KM2","TOTAL","112.0",""
"2015","DE943","KM2","TOTAL","103.0",""
"2015","DE944","KM2","TOTAL","120.0",""
"2015","DE945","KM2","TOTAL","107.0",""
"2015","DE946","KM2","TOTAL","728.0",""
"2015","DE947","KM2","TOTAL","1,287.0",""
"2015","DE948","KM2","TOTAL","1,418.0",""
"2015","DE949","KM2","TOTAL","2,882.0",""
"2015","DE94A","KM2","TOTAL","608.0",""
"2015","DE94B","KM2","TOTAL","981.0",""
"2015","DE94C","KM2","TOTAL","1,086.0",""
"2015","DE94D","KM2","TOTAL","1,063.0",""
"2015","DE94E","KM2","TOTAL","2,122.0",""
"2015","DE94F","KM2","TOTAL","813.0",""
"2015","DE94G","KM2","TOTAL","822.0",""
"2015","DE94H","KM2","TOTAL","657.0",""
"2015","DEA","KM2","TOTAL","34,110.0",""
"2015","DEA1","KM2","TOTAL","5,292.0",""
"2015","DEA11","KM2","TOTAL","217.0",""
"2015","DEA12","KM2","TOTAL","233.0",""
"2015","DEA13","KM2","TOTAL","210.0",""
"2015","DEA14","KM2","TOTAL","138.0",""
"2015","DEA15","KM2","TOTAL","170.0",""
"2015","DEA16","KM2","TOTAL","91.0",""
"2015","DEA17","KM2","TOTAL","77.0",""
"2015","DEA18","KM2","TOTAL","75.0",""
"2015","DEA19","KM2","TOTAL","90.0",""
"2015","DEA1A","KM2","TOTAL","168.0",""
"2015","DEA1B","KM2","TOTAL","1,233.0",""
"2015","DEA1C","KM2","TOTAL","407.0",""
"2015","DEA1D","KM2","TOTAL","577.0",""
"2015","DEA1E","KM2","TOTAL","563.0",""
"2015","DEA1F","KM2","TOTAL","1,043.0",""
"2015","DEA2","KM2","TOTAL","7,364.0",""
"2015","DEA22","KM2","TOTAL","141.0",""
"2015","DEA23","KM2","TOTAL","405.0",""
"2015","DEA24","KM2","TOTAL","79.0",""
"2015","DEA26","KM2","TOTAL","941.0",""
"2015","DEA27","KM2","TOTAL","705.0",""
"2015","DEA28","KM2","TOTAL","1,249.0",""
"2015","DEA29","KM2","TOTAL","628.0",""
"2015","DEA2A","KM2","TOTAL","919.0",""
"2015","DEA2B","KM2","TOTAL","437.0",""
"2015","DEA2C","KM2","TOTAL","1,153.0",""
"2015","DEA2D","KM2","TOTAL","707.0",""
"2015","DEA3","KM2","TOTAL","6,917.0",""
"2015","DEA31","KM2","TOTAL","101.0",""
"2015","DEA32","KM2","TOTAL","105.0",""
"2015","DEA33","KM2","TOTAL","303.0",""
"2015","DEA34","KM2","TOTAL","1,421.0",""
"2015","DEA35","KM2","TOTAL","1,112.0",""
"2015","DEA36","KM2","TOTAL","760.0",""
"2015","DEA37","KM2","TOTAL","1,796.0",""
"2015","DEA38","KM2","TOTAL","1,319.0",""
"2015","DEA4","KM2","TOTAL","6,525.0",""
"2015","DEA41","KM2","TOTAL","259.0",""
"2015","DEA42","KM2","TOTAL","969.0",""
"2015","DEA43","KM2","TOTAL","450.0",""
"2015","DEA44","KM2","TOTAL","1,202.0",""
"2015","DEA45","KM2","TOTAL","1,246.0",""
"2015","DEA46","KM2","TOTAL","1,152.0",""
"2015","DEA47","KM2","TOTAL","1,247.0",""
"2015","DEA5","KM2","TOTAL","8,012.0",""
"2015","DEA51","KM2","TOTAL","146.0",""
"2015","DEA52","KM2","TOTAL","281.0",""
"2015","DEA53","KM2","TOTAL","160.0",""
"2015","DEA54","KM2","TOTAL","226.0",""
"2015","DEA55","KM2","TOTAL","51.0",""
"2015","DEA56","KM2","TOTAL","408.0",""
"2015","DEA57","KM2","TOTAL","1,961.0",""
"2015","DEA58","KM2","TOTAL","1,061.0",""
"2015","DEA59","KM2","TOTAL","712.0",""
"2015","DEA5A","KM2","TOTAL","1,133.0",""
"2015","DEA5B","KM2","TOTAL","1,330.0",""
"2015","DEA5C","KM2","TOTAL","543.0",""
"2015","DEB","KM2","TOTAL","19,854.0",""
"2015","DEB1","KM2","TOTAL","8,073.0",""
"2015","DEB11","KM2","TOTAL","105.0",""
"2015","DEB12","KM2","TOTAL","787.0",""
"2015","DEB13","KM2","TOTAL","642.0",""
"2015","DEB14","KM2","TOTAL","864.0",""
"2015","DEB15","KM2","TOTAL","777.0",""
"2015","DEB16","KM2","TOTAL","720.0",""
"2015","DEB17","KM2","TOTAL","817.0",""
"2015","DEB18","KM2","TOTAL","627.0",""
"2015","DEB19","KM2","TOTAL","963.0",""
"2015","DEB1A","KM2","TOTAL","782.0",""
"2015","DEB1B","KM2","TOTAL","989.0",""
"2015","DEB2","KM2","TOTAL","4,924.0",""
"2015","DEB21","KM2","TOTAL","117.0",""
"2015","DEB22","KM2","TOTAL","1,168.0",""
"2015","DEB23","KM2","TOTAL","1,626.0",""
"2015","DEB24","KM2","TOTAL","911.0",""
"2015","DEB25","KM2","TOTAL","1,102.0",""
"2015","DEB3","KM2","TOTAL","6,851.0",""
"2015","DEB31","KM2","TOTAL","44.0",""
"2015","DEB32","KM2","TOTAL","140.0",""
"2015","DEB33","KM2","TOTAL","83.0",""
"2015","DEB34","KM2","TOTAL","78.0",""
"2015","DEB35","KM2","TOTAL","98.0",""
"2015","DEB36","KM2","TOTAL","117.0",""
"2015","DEB37","KM2","TOTAL","61.0",""
"2015","DEB38","KM2","TOTAL","43.0",""
"2015","DEB39","KM2","TOTAL","109.0",""
"2015","DEB3A","KM2","TOTAL","71.0",""
"2015","DEB3B","KM2","TOTAL","588.0",""
"2015","DEB3C","KM2","TOTAL","595.0",""
"2015","DEB3D","KM2","TOTAL","645.0",""
"2015","DEB3E","KM2","TOTAL","463.0",""
"2015","DEB3F","KM2","TOTAL","640.0",""
"2015","DEB3G","KM2","TOTAL","573.0",""
"2015","DEB3H","KM2","TOTAL","640.0",""
"2015","DEB3I","KM2","TOTAL","305.0",""
"2015","DEB3J","KM2","TOTAL","605.0",""
"2015","DEB3K","KM2","TOTAL","953.0",""
"2015","DEC","KM2","TOTAL","2,569.0",""
"2015","DEC0","KM2","TOTAL","2,569.0",""
"2015","DEC01","KM2","TOTAL","411.0",""
"2015","DEC02","KM2","TOTAL","555.0",""
"2015","DEC03","KM2","TOTAL","249.0",""
"2015","DEC04","KM2","TOTAL","459.0",""
"2015","DEC05","KM2","TOTAL","419.0",""
"2015","DEC06","KM2","TOTAL","476.0",""
"2015","DED","KM2","TOTAL","18,420.0",""
"2015","DED2","KM2","TOTAL","7,931.0",""
"2015","DED21","KM2","TOTAL","328.0",""
"2015","DED2C","KM2","TOTAL","2,391.0",""
"2015","DED2D","KM2","TOTAL","2,106.0",""
"2015","DED2E","KM2","TOTAL","1,452.0",""
"2015","DED2F","KM2","TOTAL","1,654.0",""
"2015","DED4","KM2","TOTAL","6,524.0",""
"2015","DED41","KM2","TOTAL","221.0",""
"2015","DED42","KM2","TOTAL","1,828.0",""
"2015","DED43","KM2","TOTAL","2,114.0",""
"2015","DED44","KM2","TOTAL","1,412.0",""
"2015","DED45","KM2","TOTAL","949.0",""
"2015","DED5","KM2","TOTAL","3,965.0",""
"2015","DED51","KM2","TOTAL","297.0",""
"2015","DED52","KM2","TOTAL","1,647.0",""
"2015","DED53","KM2","TOTAL","2,021.0",""
"2015","DEE","KM2","TOTAL","20,452.0",""
"2015","DEE0","KM2","TOTAL","20,452.0",""
"2015","DEE01","KM2","TOTAL","245.0",""
"2015","DEE02","KM2","TOTAL","135.0",""
"2015","DEE03","KM2","TOTAL","201.0",""
"2015","DEE04","KM2","TOTAL","2,293.0",""
"2015","DEE05","KM2","TOTAL","1,453.0",""
"2015","DEE06","KM2","TOTAL","1,577.0",""
"2015","DEE07","KM2","TOTAL","2,367.0",""
"2015","DEE08","KM2","TOTAL","1,414.0",""
"2015","DEE09","KM2","TOTAL","2,104.0",""
"2015","DEE0A","KM2","TOTAL","1,449.0",""
"2015","DEE0B","KM2","TOTAL","1,434.0",""
"2015","DEE0C","KM2","TOTAL","1,427.0",""
"2015","DEE0D","KM2","TOTAL","2,423.0",""
"2015","DEE0E","KM2","TOTAL","1,930.0",""
"2015","DEF","KM2","TOTAL","15,802.0",""
"2015","DEF0","KM2","TOTAL","15,802.0",""
"2015","DEF01","KM2","TOTAL","57.0",""
"2015","DEF02","KM2","TOTAL","119.0",""
"2015","DEF03","KM2","TOTAL","214.0",""
"2015","DEF04","KM2","TOTAL","72.0",""
"2015","DEF05","KM2","TOTAL","1,428.0",""
"2015","DEF06","KM2","TOTAL","1,263.0",""
"2015","DEF07","KM2","TOTAL","2,083.0",""
"2015","DEF08","KM2","TOTAL","1,393.0",""
"2015","DEF09","KM2","TOTAL","664.0",""
"2015","DEF0A","KM2","TOTAL","1,083.0",""
"2015","DEF0B","KM2","TOTAL","2,189.0",""
"2015","DEF0C","KM2","TOTAL","2,071.0",""
"2015","DEF0D","KM2","TOTAL","1,344.0",""
"2015","DEF0E","KM2","TOTAL","1,056.0",""
"2015","DEF0F","KM2","TOTAL","766.0",""
"2015","DEG","KM2","TOTAL","16,202.0",""
"2015","DEG0","KM2","TOTAL","16,202.0",""
"2015","DEG01","KM2","TOTAL","270.0",""
"2015","DEG02","KM2","TOTAL","152.0",""
"2015","DEG03","KM2","TOTAL","115.0",""
"2015","DEG04","KM2","TOTAL","103.0",""
"2015","DEG05","KM2","TOTAL","84.0",""
"2015","DEG06","KM2","TOTAL","943.0",""
"2015","DEG07","KM2","TOTAL","714.0",""
"2015","DEG09","KM2","TOTAL","980.0",""
"2015","DEG0A","KM2","TOTAL","1,038.0",""
"2015","DEG0B","KM2","TOTAL","1,211.0",""
"2015","DEG0C","KM2","TOTAL","936.0",""
"2015","DEG0D","KM2","TOTAL","807.0",""
"2015","DEG0E","KM2","TOTAL","938.0",""
"2015","DEG0F","KM2","TOTAL","844.0",""
"2015","DEG0G","KM2","TOTAL","805.0",""
"2015","DEG0H","KM2","TOTAL","434.0",""
"2015","DEG0I","KM2","TOTAL","1,036.0",""
"2015","DEG0J","KM2","TOTAL","815.0",""
"2015","DEG0K","KM2","TOTAL","1,151.0",""
"2015","DEG0L","KM2","TOTAL","846.0",""
"2015","DEG0M","KM2","TOTAL","569.0",""
"2015","DEG0N","KM2","TOTAL","104.0",""
"2015","DEG0P","KM2","TOTAL","1,307.0",""
"2015","EE","KM2","TOTAL","45,227.0",""
"2015","EE0","KM2","TOTAL","45,227.0",""
"2015","EE00","KM2","TOTAL","45,227.0",""
"2015","EE001","KM2","TOTAL","4,333.0",""
"2015","EE004","KM2","TOTAL","11,135.0",""
"2015","EE006","KM2","TOTAL","9,067.0",""
"2015","EE007","KM2","TOTAL","3,994.0",""
"2015","EE008","KM2","TOTAL","16,698.0",""
"2015","IE","KM2","TOTAL","69,797.0",""
"2015","IE0","KM2","TOTAL","69,797.0",""
"2015","IE01","KM2","TOTAL","33,252.0",""
"2015","IE011","KM2","TOTAL","12,315.0",""
"2015","IE012","KM2","TOTAL","6,651.0",""
"2015","IE013","KM2","TOTAL","14,286.0",""
"2015","IE02","KM2","TOTAL","36,545.0",""
"2015","IE021","KM2","TOTAL","921.0",""
"2015","IE022","KM2","TOTAL","6,061.0",""
"2015","IE023","KM2","TOTAL","7,962.0",""
"2015","IE024","KM2","TOTAL","9,393.0",""
"2015","IE025","KM2","TOTAL","12,208.0",""
"2015","EL","KM2","TOTAL","132,049.0",""
"2015","EL5","KM2","TOTAL","51,980.0",""
"2015","EL51","KM2","TOTAL","14,179.0",""
"2015","EL511","KM2","TOTAL","4,250.0",""
"2015","EL512","KM2","TOTAL","1,796.0",""
"2015","EL513","KM2","TOTAL","2,550.0",""
"2015","EL514","KM2","TOTAL","3,466.0",""
"2015","EL515","KM2","TOTAL","2,117.0",""
"2015","EL52","KM2","TOTAL","19,166.0",""
"2015","EL521","KM2","TOTAL","1,704.0",""
"2015","EL522","KM2","TOTAL","3,682.0",""
"2015","EL523","KM2","TOTAL","2,530.0",""
"2015","EL524","KM2","TOTAL","2,504.0",""
"2015","EL525","KM2","TOTAL","1,527.0",""
"2015","EL526","KM2","TOTAL","3,963.0",""
"2015","EL527","KM2","TOTAL","3,256.0",""
"2015","EL53","KM2","TOTAL","9,471.0",""
"2015","EL531","KM2","TOTAL","5,813.0",""
"2015","EL532","KM2","TOTAL","1,723.0",""
"2015","EL533","KM2","TOTAL","1,935.0",""
"2015","EL54","KM2","TOTAL","9,164.0",""
"2015","EL541","KM2","TOTAL","2,646.0",""
"2015","EL542","KM2","TOTAL","1,518.0",""
"2015","EL543","KM2","TOTAL","5,000.0",""
"2015","EL6","KM2","TOTAL","58,756.0",""
"2015","EL61","KM2","TOTAL","14,051.0",""
"2015","EL611","KM2","TOTAL","6,021.0",""
"2015","EL612","KM2","TOTAL","5,384.0",""
"2015","EL613","KM2","TOTAL","2,646.0",""
"2015","EL62","KM2","TOTAL","2,306.0",""
"2015","EL621","KM2","TOTAL","407.0",""
"2015","EL622","KM2","TOTAL","638.0",""
"2015","EL623","KM2","TOTAL","908.0",""
"2015","EL624","KM2","TOTAL","353.0",""
"2015","EL63","KM2","TOTAL","11,327.0",""
"2015","EL631","KM2","TOTAL","5,423.0",""
"2015","EL632","KM2","TOTAL","3,282.0",""
"2015","EL633","KM2","TOTAL","2,622.0",""
"2015","EL64","KM2","TOTAL","15,561.0",""
"2015","EL641","KM2","TOTAL","2,955.0",""
"2015","EL642","KM2","TOTAL","4,167.0",""
"2015","EL643","KM2","TOTAL","1,871.0",""
"2015","EL644","KM2","TOTAL","4,445.0",""
"2015","EL645","KM2","TOTAL","2,123.0",""
"2015","EL65","KM2","TOTAL","15,511.0",""
"2015","EL651","KM2","TOTAL","6,575.0",""
"2015","EL652","KM2","TOTAL","2,296.0",""
"2015","EL653","KM2","TOTAL","6,640.0",""
"2015","EL3","KM2","TOTAL","3,814.0",""
"2015","EL30","KM2","TOTAL","3,814.0",""
"2015","EL301","KM2","TOTAL","132.0",""
"2015","EL302","KM2","TOTAL","67.0",""
"2015","EL303","KM2","TOTAL","89.0",""
"2015","EL304","KM2","TOTAL","72.0",""
"2015","EL305","KM2","TOTAL","1,520.0",""
"2015","EL306","KM2","TOTAL","1,002.0",""
"2015","EL307","KM2","TOTAL","932.0",""
"2015","EL4","KM2","TOTAL","17,499.0",""
"2015","EL41","KM2","TOTAL","3,854.0",""
"2015","EL411","KM2","TOTAL","2,162.0",""
"2015","EL412","KM2","TOTAL","782.0",""
"2015","EL413","KM2","TOTAL","910.0",""
"2015","EL42","KM2","TOTAL","5,305.0",""
"2015","EL421","KM2","TOTAL","2,712.0",""
"2015","EL422","KM2","TOTAL","2,593.0",""
"2015","EL43","KM2","TOTAL","8,340.0",""
"2015","EL431","KM2","TOTAL","2,645.0",""
"2015","EL432","KM2","TOTAL","1,825.0",""
"2015","EL433","KM2","TOTAL","1,494.0",""
"2015","EL434","KM2","TOTAL","2,376.0",""
"2015","ES","KM2","TOTAL","505,944.0",""
"2015","ES1","KM2","TOTAL","45,505.0",""
"2015","ES11","KM2","TOTAL","29,575.0",""
"2015","ES111","KM2","TOTAL","7,950.0",""
"2015","ES112","KM2","TOTAL","9,857.0",""
"2015","ES113","KM2","TOTAL","7,273.0",""
"2015","ES114","KM2","TOTAL","4,495.0",""
"2015","ES12","KM2","TOTAL","10,603.0",""
"2015","ES120","KM2","TOTAL","10,603.0",""
"2015","ES13","KM2","TOTAL","5,327.0",""
"2015","ES130","KM2","TOTAL","5,327.0",""
"2015","ES2","KM2","TOTAL","70,383.0",""
"2015","ES21","KM2","TOTAL","7,228.0",""
"2015","ES211","KM2","TOTAL","3,032.0",""
"2015","ES212","KM2","TOTAL","1,980.0",""
"2015","ES213","KM2","TOTAL","2,216.0",""
"2015","ES22","KM2","TOTAL","10,390.0",""
"2015","ES220","KM2","TOTAL","10,390.0",""
"2015","ES23","KM2","TOTAL","5,045.0",""
"2015","ES230","KM2","TOTAL","5,045.0",""
"2015","ES24","KM2","TOTAL","47,720.0",""
"2015","ES241","KM2","TOTAL","15,636.0",""
"2015","ES242","KM2","TOTAL","14,810.0",""
"2015","ES243","KM2","TOTAL","17,274.0",""
"2015","ES3","KM2","TOTAL","8,028.0",""
"2015","ES30","KM2","TOTAL","8,028.0",""
"2015","ES300","KM2","TOTAL","8,028.0",""
"2015","ES4","KM2","TOTAL","215,300.0",""
"2015","ES41","KM2","TOTAL","94,227.0",""
"2015","ES411","KM2","TOTAL","8,050.0",""
"2015","ES412","KM2","TOTAL","14,291.0",""
"2015","ES413","KM2","TOTAL","15,582.0",""
"2015","ES414","KM2","TOTAL","8,053.0",""
"2015","ES415","KM2","TOTAL","12,350.0",""
"2015","ES416","KM2","TOTAL","6,923.0",""
"2015","ES417","KM2","TOTAL","10,307.0",""
"2015","ES418","KM2","TOTAL","8,110.0",""
"2015","ES419","KM2","TOTAL","10,561.0",""
"2015","ES42","KM2","TOTAL","79,462.0",""
"2015","ES421","KM2","TOTAL","14,926.0",""
"2015","ES422","KM2","TOTAL","19,813.0",""
"2015","ES423","KM2","TOTAL","17,141.0",""
"2015","ES424","KM2","TOTAL","12,212.0",""
"2015","ES425","KM2","TOTAL","15,370.0",""
"2015","ES43","KM2","TOTAL","41,611.0",""
"2015","ES431","KM2","TOTAL","21,766.0",""
"2015","ES432","KM2","TOTAL","19,845.0",""
"2015","ES5","KM2","TOTAL","60,339.0",""
"2015","ES51","KM2","TOTAL","32,090.0",""
"2015","ES511","KM2","TOTAL","7,728.0",""
"2015","ES512","KM2","TOTAL","5,909.0",""
"2015","ES513","KM2","TOTAL","12,150.0",""
"2015","ES514","KM2","TOTAL","6,303.0",""
"2015","ES52","KM2","TOTAL","23,257.0",""
"2015","ES521","KM2","TOTAL","5,817.0",""
"2015","ES522","KM2","TOTAL","6,632.0",""
"2015","ES523","KM2","TOTAL","10,808.0",""
"2015","ES53","KM2","TOTAL","4,992.0",""
"2015","ES531","KM2","TOTAL","656.0",""
"2015","ES532","KM2","TOTAL","3,640.0",""
"2015","ES533","KM2","TOTAL","696.0",""
"2015","ES6","KM2","TOTAL","98,944.0",""
"2015","ES61","KM2","TOTAL","87,597.0",""
"2015","ES611","KM2","TOTAL","8,774.0",""
"2015","ES612","KM2","TOTAL","7,436.0",""
"2015","ES613","KM2","TOTAL","13,771.0",""
"2015","ES614","KM2","TOTAL","12,647.0",""
"2015","ES615","KM2","TOTAL","10,128.0",""
