LgdCode,StatVar,Category_Count
103,Count_CivicStructure_TransportOrAdminFacility,477
104,Count_CivicStructure_AgriculturalFacility,261
104,Count_CivicStructure_EducationFacility,444
104,Count_CivicStructure_MedicalFacility,244
104,Count_CivicStructure_TransportOrAdminFacility,420
105,Count_CivicStructure_AgriculturalFacility,153
105,Count_CivicStructure_EducationFacility,295
105,Count_CivicStructure_MedicalFacility,86
105,Count_CivicStructure_TransportOrAdminFacility,336
106,Count_CivicStructure_AgriculturalFacility,70
106,Count_CivicStructure_EducationFacility,504
106,Count_CivicStructure_MedicalFacility,375
106,Count_CivicStructure_TransportOrAdminFacility,517
107,Count_CivicStructure_AgriculturalFacility,101
107,Count_CivicStructure_EducationFacility,677
107,Count_CivicStructure_MedicalFacility,216
107,Count_CivicStructure_TransportOrAdminFacility,830
108,Count_CivicStructure_AgriculturalFacility,21
108,Count_CivicStructure_EducationFacility,285
108,Count_CivicStructure_MedicalFacility,90
108,Count_CivicStructure_TransportOrAdminFacility,329
109,Count_CivicStructure_AgriculturalFacility,148
109,Count_CivicStructure_EducationFacility,247
109,Count_CivicStructure_MedicalFacility,109
109,Count_CivicStructure_TransportOrAdminFacility,300
110,Count_CivicStructure_AgriculturalFacility,61
110,Count_CivicStructure_EducationFacility,624
110,Count_CivicStructure_MedicalFacility,320
110,Count_CivicStructure_TransportOrAdminFacility,846
111,Count_CivicStructure_AgriculturalFacility,28
111,Count_CivicStructure_EducationFacility,386
111,Count_CivicStructure_MedicalFacility,178
111,Count_CivicStructure_TransportOrAdminFacility,581
112,Count_CivicStructure_AgriculturalFacility,6
112,Count_CivicStructure_EducationFacility,254
112,Count_CivicStructure_MedicalFacility,98
112,Count_CivicStructure_TransportOrAdminFacility,349
113,Count_CivicStructure_AgriculturalFacility,234
113,Count_CivicStructure_EducationFacility,270
113,Count_CivicStructure_MedicalFacility,102
113,Count_CivicStructure_TransportOrAdminFacility,313
114,Count_CivicStructure_AgriculturalFacility,130
114,Count_CivicStructure_EducationFacility,668
114,Count_CivicStructure_MedicalFacility,403
114,Count_CivicStructure_TransportOrAdminFacility,533
115,Count_CivicStructure_AgriculturalFacility,350
115,Count_CivicStructure_EducationFacility,420
115,Count_CivicStructure_MedicalFacility,344
115,Count_CivicStructure_TransportOrAdminFacility,557
116,Count_CivicStructure_AgriculturalFacility,307
116,Count_CivicStructure_EducationFacility,274
116,Count_CivicStructure_MedicalFacility,182
116,Count_CivicStructure_TransportOrAdminFacility,400
117,Count_CivicStructure_AgriculturalFacility,79
117,Count_CivicStructure_EducationFacility,774
117,Count_CivicStructure_MedicalFacility,331
117,Count_CivicStructure_TransportOrAdminFacility,607
629,Count_CivicStructure_AgriculturalFacility,38
629,Count_CivicStructure_EducationFacility,169
629,Count_CivicStructure_MedicalFacility,80
629,Count_CivicStructure_TransportOrAdminFacility,208
225,Count_CivicStructure_AgriculturalFacility,47
225,Count_CivicStructure_EducationFacility,99
225,Count_CivicStructure_MedicalFacility,39
225,Count_CivicStructure_TransportOrAdminFacility,124
226,Count_CivicStructure_AgriculturalFacility,7
226,Count_CivicStructure_EducationFacility,38
226,Count_CivicStructure_MedicalFacility,12
226,Count_CivicStructure_TransportOrAdminFacility,30
227,Count_CivicStructure_AgriculturalFacility,97
227,Count_CivicStructure_EducationFacility,79
227,Count_CivicStructure_MedicalFacility,42
227,Count_CivicStructure_TransportOrAdminFacility,123
228,Count_CivicStructure_AgriculturalFacility,57
228,Count_CivicStructure_EducationFacility,60
228,Count_CivicStructure_MedicalFacility,29
228,Count_CivicStructure_TransportOrAdminFacility,121
569,Count_CivicStructure_AgriculturalFacility,111
569,Count_CivicStructure_EducationFacility,174
569,Count_CivicStructure_MedicalFacility,81
569,Count_CivicStructure_TransportOrAdminFacility,338
570,Count_CivicStructure_AgriculturalFacility,109
570,Count_CivicStructure_EducationFacility,119
570,Count_CivicStructure_MedicalFacility,74
570,Count_CivicStructure_TransportOrAdminFacility,791
571,Count_CivicStructure_AgriculturalFacility,204
571,Count_CivicStructure_EducationFacility,242
571,Count_CivicStructure_MedicalFacility,109
571,Count_CivicStructure_TransportOrAdminFacility,383
572,Count_CivicStructure_AgriculturalFacility,88
572,Count_CivicStructure_EducationFacility,197
572,Count_CivicStructure_MedicalFacility,200
572,Count_CivicStructure_TransportOrAdminFacility,465
573,Count_CivicStructure_AgriculturalFacility,166
573,Count_CivicStructure_EducationFacility,104
573,Count_CivicStructure_MedicalFacility,80
573,Count_CivicStructure_TransportOrAdminFacility,299
574,Count_CivicStructure_AgriculturalFacility,71
574,Count_CivicStructure_EducationFacility,302
574,Count_CivicStructure_MedicalFacility,130
574,Count_CivicStructure_TransportOrAdminFacility,862
575,Count_CivicStructure_AgriculturalFacility,27
575,Count_CivicStructure_EducationFacility,119
575,Count_CivicStructure_MedicalFacility,67
575,Count_CivicStructure_TransportOrAdminFacility,188
576,Count_CivicStructure_AgriculturalFacility,76
576,Count_CivicStructure_EducationFacility,140
576,Count_CivicStructure_MedicalFacility,106
576,Count_CivicStructure_TransportOrAdminFacility,295
577,Count_CivicStructure_AgriculturalFacility,116
577,Count_CivicStructure_EducationFacility,240
577,Count_CivicStructure_MedicalFacility,142
577,Count_CivicStructure_TransportOrAdminFacility,601
578,Count_CivicStructure_AgriculturalFacility,123
578,Count_CivicStructure_EducationFacility,151
578,Count_CivicStructure_MedicalFacility,99
578,Count_CivicStructure_TransportOrAdminFacility,545
579,Count_CivicStructure_AgriculturalFacility,95
579,Count_CivicStructure_EducationFacility,149
579,Count_CivicStructure_MedicalFacility,71
579,Count_CivicStructure_TransportOrAdminFacility,513
580,Count_CivicStructure_AgriculturalFacility,173
580,Count_CivicStructure_EducationFacility,96
580,Count_CivicStructure_MedicalFacility,62
580,Count_CivicStructure_TransportOrAdminFacility,383
581,Count_CivicStructure_AgriculturalFacility,52
581,Count_CivicStructure_EducationFacility,63
581,Count_CivicStructure_MedicalFacility,31
581,Count_CivicStructure_TransportOrAdminFacility,140
582,Count_CivicStructure_AgriculturalFacility,63
582,Count_CivicStructure_EducationFacility,167
582,Count_CivicStructure_MedicalFacility,112
582,Count_CivicStructure_TransportOrAdminFacility,647
583,Count_CivicStructure_AgriculturalFacility,36
583,Count_CivicStructure_EducationFacility,134
583,Count_CivicStructure_MedicalFacility,90
583,Count_CivicStructure_TransportOrAdminFacility,543
584,Count_CivicStructure_AgriculturalFacility,134
584,Count_CivicStructure_EducationFacility,258
584,Count_CivicStructure_MedicalFacility,174
584,Count_CivicStructure_TransportOrAdminFacility,635
585,Count_CivicStructure_AgriculturalFacility,101
585,Count_CivicStructure_EducationFacility,214
585,Count_CivicStructure_MedicalFacility,277
585,Count_CivicStructure_TransportOrAdminFacility,605
586,Count_CivicStructure_AgriculturalFacility,85
586,Count_CivicStructure_EducationFacility,233
586,Count_CivicStructure_MedicalFacility,138
586,Count_CivicStructure_TransportOrAdminFacility,731
587,Count_CivicStructure_AgriculturalFacility,30
587,Count_CivicStructure_EducationFacility,59
587,Count_CivicStructure_MedicalFacility,51
587,Count_CivicStructure_TransportOrAdminFacility,56
588,Count_CivicStructure_AgriculturalFacility,82
588,Count_CivicStructure_EducationFacility,96
588,Count_CivicStructure_MedicalFacility,74
588,Count_CivicStructure_TransportOrAdminFacility,195
589,Count_CivicStructure_AgriculturalFacility,93
589,Count_CivicStructure_EducationFacility,170
589,Count_CivicStructure_MedicalFacility,96
589,Count_CivicStructure_TransportOrAdminFacility,672
590,Count_CivicStructure_AgriculturalFacility,136
590,Count_CivicStructure_EducationFacility,143
590,Count_CivicStructure_MedicalFacility,93
590,Count_CivicStructure_TransportOrAdminFacility,551
591,Count_CivicStructure_AgriculturalFacility,78
591,Count_CivicStructure_EducationFacility,154
591,Count_CivicStructure_MedicalFacility,96
591,Count_CivicStructure_TransportOrAdminFacility,657
592,Count_CivicStructure_AgriculturalFacility,23
592,Count_CivicStructure_EducationFacility,183
592,Count_CivicStructure_MedicalFacility,131
592,Count_CivicStructure_TransportOrAdminFacility,575
593,Count_CivicStructure_AgriculturalFacility,91
593,Count_CivicStructure_EducationFacility,237
593,Count_CivicStructure_MedicalFacility,157
593,Count_CivicStructure_TransportOrAdminFacility,940
594,Count_CivicStructure_AgriculturalFacility,38
594,Count_CivicStructure_EducationFacility,110
594,Count_CivicStructure_MedicalFacility,68
594,Count_CivicStructure_TransportOrAdminFacility,482
595,Count_CivicStructure_AgriculturalFacility,93
595,Count_CivicStructure_EducationFacility,326
595,Count_CivicStructure_MedicalFacility,147
595,Count_CivicStructure_TransportOrAdminFacility,910
596,Count_CivicStructure_AgriculturalFacility,220
596,Count_CivicStructure_EducationFacility,347
596,Count_CivicStructure_MedicalFacility,185
596,Count_CivicStructure_TransportOrAdminFacility,1302
597,Count_CivicStructure_AgriculturalFacility,35
597,Count_CivicStructure_EducationFacility,166
597,Count_CivicStructure_MedicalFacility,76
597,Count_CivicStructure_TransportOrAdminFacility,544
610,Count_CivicStructure_AgriculturalFacility,6
610,Count_CivicStructure_EducationFacility,134
610,Count_CivicStructure_MedicalFacility,51
610,Count_CivicStructure_TransportOrAdminFacility,388
634,Count_CivicStructure_AgriculturalFacility,208
634,Count_CivicStructure_EducationFacility,124
634,Count_CivicStructure_MedicalFacility,82
634,Count_CivicStructure_TransportOrAdminFacility,369
501,Count_CivicStructure_AgriculturalFacility,49
501,Count_CivicStructure_EducationFacility,196
501,Count_CivicStructure_MedicalFacility,86
501,Count_CivicStructure_TransportOrAdminFacility,661
507,Count_CivicStructure_EducationFacility,1
507,Count_CivicStructure_TransportOrAdminFacility,4
508,Count_CivicStructure_AgriculturalFacility,656
508,Count_CivicStructure_EducationFacility,260
508,Count_CivicStructure_MedicalFacility,146
508,Count_CivicStructure_TransportOrAdminFacility,584
509,Count_CivicStructure_AgriculturalFacility,324
509,Count_CivicStructure_EducationFacility,327
509,Count_CivicStructure_MedicalFacility,189
509,Count_CivicStructure_TransportOrAdminFacility,1042
512,Count_CivicStructure_AgriculturalFacility,108
512,Count_CivicStructure_EducationFacility,211
512,Count_CivicStructure_MedicalFacility,131
512,Count_CivicStructure_TransportOrAdminFacility,899
513,Count_CivicStructure_AgriculturalFacility,168
513,Count_CivicStructure_EducationFacility,189
513,Count_CivicStructure_MedicalFacility,129
513,Count_CivicStructure_TransportOrAdminFacility,747
514,Count_CivicStructure_AgriculturalFacility,188
514,Count_CivicStructure_EducationFacility,291
514,Count_CivicStructure_MedicalFacility,120
514,Count_CivicStructure_TransportOrAdminFacility,1045
516,Count_CivicStructure_AgriculturalFacility,729
516,Count_CivicStructure_EducationFacility,383
516,Count_CivicStructure_MedicalFacility,162
516,Count_CivicStructure_TransportOrAdminFacility,1052
518,Count_CivicStructure_AgriculturalFacility,176
518,Count_CivicStructure_EducationFacility,324
518,Count_CivicStructure_MedicalFacility,163
518,Count_CivicStructure_TransportOrAdminFacility,981
522,Count_CivicStructure_AgriculturalFacility,125
522,Count_CivicStructure_EducationFacility,247
522,Count_CivicStructure_MedicalFacility,125
522,Count_CivicStructure_TransportOrAdminFacility,612
680,Count_CivicStructure_AgriculturalFacility,132
680,Count_CivicStructure_EducationFacility,163
680,Count_CivicStructure_MedicalFacility,59
680,Count_CivicStructure_TransportOrAdminFacility,711
681,Count_CivicStructure_AgriculturalFacility,124
681,Count_CivicStructure_EducationFacility,222
681,Count_CivicStructure_MedicalFacility,92
681,Count_CivicStructure_TransportOrAdminFacility,531
682,Count_CivicStructure_AgriculturalFacility,148
682,Count_CivicStructure_EducationFacility,174
682,Count_CivicStructure_MedicalFacility,55
682,Count_CivicStructure_TransportOrAdminFacility,403
683,Count_CivicStructure_AgriculturalFacility,223
683,Count_CivicStructure_EducationFacility,130
683,Count_CivicStructure_MedicalFacility,48
683,Count_CivicStructure_TransportOrAdminFacility,506
684,Count_CivicStructure_AgriculturalFacility,201
684,Count_CivicStructure_EducationFacility,152
684,Count_CivicStructure_MedicalFacility,43
684,Count_CivicStructure_TransportOrAdminFacility,456
685,Count_CivicStructure_AgriculturalFacility,688
685,Count_CivicStructure_EducationFacility,267
685,Count_CivicStructure_MedicalFacility,91
685,Count_CivicStructure_TransportOrAdminFacility,758
687,Count_CivicStructure_AgriculturalFacility,93
687,Count_CivicStructure_EducationFacility,337
687,Count_CivicStructure_MedicalFacility,172
687,Count_CivicStructure_TransportOrAdminFacility,509
688,Count_CivicStructure_AgriculturalFacility,58
688,Count_CivicStructure_EducationFacility,146
688,Count_CivicStructure_MedicalFacility,61
688,Count_CivicStructure_TransportOrAdminFacility,546
689,Count_CivicStructure_AgriculturalFacility,193
689,Count_CivicStructure_EducationFacility,346
689,Count_CivicStructure_MedicalFacility,140
689,Count_CivicStructure_TransportOrAdminFacility,597
690,Count_CivicStructure_AgriculturalFacility,59
690,Count_CivicStructure_EducationFacility,226
690,Count_CivicStructure_MedicalFacility,110
690,Count_CivicStructure_TransportOrAdminFacility,650
691,Count_CivicStructure_AgriculturalFacility,112
691,Count_CivicStructure_EducationFacility,260
691,Count_CivicStructure_MedicalFacility,122
691,Count_CivicStructure_TransportOrAdminFacility,868
692,Count_CivicStructure_AgriculturalFacility,400
692,Count_CivicStructure_EducationFacility,325
692,Count_CivicStructure_MedicalFacility,156
692,Count_CivicStructure_TransportOrAdminFacility,1071
693,Count_CivicStructure_AgriculturalFacility,56
693,Count_CivicStructure_EducationFacility,133
693,Count_CivicStructure_MedicalFacility,109
693,Count_CivicStructure_TransportOrAdminFacility,390
694,Count_CivicStructure_AgriculturalFacility,112
694,Count_CivicStructure_EducationFacility,177
694,Count_CivicStructure_MedicalFacility,133
694,Count_CivicStructure_TransportOrAdminFacility,596
695,Count_CivicStructure_AgriculturalFacility,37
695,Count_CivicStructure_EducationFacility,94
695,Count_CivicStructure_MedicalFacility,56
695,Count_CivicStructure_TransportOrAdminFacility,302
696,Count_CivicStructure_AgriculturalFacility,56
696,Count_CivicStructure_EducationFacility,222
696,Count_CivicStructure_MedicalFacility,123
696,Count_CivicStructure_TransportOrAdminFacility,634
697,Count_CivicStructure_AgriculturalFacility,347
697,Count_CivicStructure_EducationFacility,200
697,Count_CivicStructure_MedicalFacility,130
697,Count_CivicStructure_TransportOrAdminFacility,645
698,Count_CivicStructure_AgriculturalFacility,69
698,Count_CivicStructure_EducationFacility,181
698,Count_CivicStructure_MedicalFacility,119
698,Count_CivicStructure_TransportOrAdminFacility,852
699,Count_CivicStructure_AgriculturalFacility,79
699,Count_CivicStructure_EducationFacility,144
699,Count_CivicStructure_MedicalFacility,60
699,Count_CivicStructure_TransportOrAdminFacility,439
700,Count_CivicStructure_AgriculturalFacility,37
700,Count_CivicStructure_EducationFacility,204
700,Count_CivicStructure_MedicalFacility,72
700,Count_CivicStructure_TransportOrAdminFacility,311
269,Count_CivicStructure_AgriculturalFacility,177
269,Count_CivicStructure_EducationFacility,111
269,Count_CivicStructure_MedicalFacility,29
269,Count_CivicStructure_TransportOrAdminFacility,207
270,Count_CivicStructure_AgriculturalFacility,141
270,Count_CivicStructure_EducationFacility,111
270,Count_CivicStructure_MedicalFacility,28
270,Count_CivicStructure_TransportOrAdminFacility,176
271,Count_CivicStructure_AgriculturalFacility,260
271,Count_CivicStructure_EducationFacility,171
271,Count_CivicStructure_MedicalFacility,36
271,Count_CivicStructure_TransportOrAdminFacility,247
272,Count_CivicStructure_AgriculturalFacility,152
272,Count_CivicStructure_EducationFacility,168
272,Count_CivicStructure_MedicalFacility,32
272,Count_CivicStructure_TransportOrAdminFacility,249
652,Count_CivicStructure_AgriculturalFacility,111
652,Count_CivicStructure_EducationFacility,116
652,Count_CivicStructure_MedicalFacility,16
652,Count_CivicStructure_TransportOrAdminFacility,174
653,Count_CivicStructure_AgriculturalFacility,226
653,Count_CivicStructure_EducationFacility,174
653,Count_CivicStructure_MedicalFacility,34
653,Count_CivicStructure_TransportOrAdminFacility,243
654,Count_CivicStructure_AgriculturalFacility,199
654,Count_CivicStructure_EducationFacility,137
654,Count_CivicStructure_MedicalFacility,32
654,Count_CivicStructure_TransportOrAdminFacility,257
655,Count_CivicStructure_AgriculturalFacility,76
655,Count_CivicStructure_EducationFacility,92
655,Count_CivicStructure_MedicalFacility,19
655,Count_CivicStructure_TransportOrAdminFacility,129
45,Count_CivicStructure_AgriculturalFacility,188
45,Count_CivicStructure_EducationFacility,412
45,Count_CivicStructure_MedicalFacility,238
45,Count_CivicStructure_TransportOrAdminFacility,1560
46,Count_CivicStructure_AgriculturalFacility,92
46,Count_CivicStructure_EducationFacility,146
46,Count_CivicStructure_MedicalFacility,102
46,Count_CivicStructure_TransportOrAdminFacility,520
47,Count_CivicStructure_AgriculturalFacility,38
47,Count_CivicStructure_EducationFacility,268
47,Count_CivicStructure_MedicalFacility,285
47,Count_CivicStructure_TransportOrAdminFacility,1709
48,Count_CivicStructure_AgriculturalFacility,26
48,Count_CivicStructure_EducationFacility,150
48,Count_CivicStructure_MedicalFacility,86
48,Count_CivicStructure_TransportOrAdminFacility,531
49,Count_CivicStructure_AgriculturalFacility,113
49,Count_CivicStructure_EducationFacility,267
49,Count_CivicStructure_MedicalFacility,160
49,Count_CivicStructure_TransportOrAdminFacility,1160
50,Count_CivicStructure_AgriculturalFacility,14
50,Count_CivicStructure_EducationFacility,132
50,Count_CivicStructure_MedicalFacility,103
50,Count_CivicStructure_TransportOrAdminFacility,502
51,Count_CivicStructure_AgriculturalFacility,391
51,Count_CivicStructure_EducationFacility,311
51,Count_CivicStructure_MedicalFacility,413
51,Count_CivicStructure_TransportOrAdminFacility,842
52,Count_CivicStructure_AgriculturalFacility,287
52,Count_CivicStructure_EducationFacility,468
52,Count_CivicStructure_MedicalFacility,482
52,Count_CivicStructure_TransportOrAdminFacility,3888
53,Count_CivicStructure_AgriculturalFacility,157
53,Count_CivicStructure_EducationFacility,292
53,Count_CivicStructure_MedicalFacility,207
53,Count_CivicStructure_TransportOrAdminFacility,994
54,Count_CivicStructure_AgriculturalFacility,86
54,Count_CivicStructure_EducationFacility,187
54,Count_CivicStructure_MedicalFacility,93
54,Count_CivicStructure_TransportOrAdminFacility,634
55,Count_CivicStructure_AgriculturalFacility,68
55,Count_CivicStructure_EducationFacility,411
55,Count_CivicStructure_MedicalFacility,175
55,Count_CivicStructure_TransportOrAdminFacility,2373
56,Count_CivicStructure_AgriculturalFacility,886
56,Count_CivicStructure_EducationFacility,344
56,Count_CivicStructure_MedicalFacility,367
56,Count_CivicStructure_TransportOrAdminFacility,957
57,Count_CivicStructure_AgriculturalFacility,191
57,Count_CivicStructure_EducationFacility,165
57,Count_CivicStructure_MedicalFacility,128
57,Count_CivicStructure_TransportOrAdminFacility,775
118,Count_CivicStructure_AgriculturalFacility,359
118,Count_CivicStructure_EducationFacility,536
118,Count_CivicStructure_MedicalFacility,180
118,Count_CivicStructure_TransportOrAdminFacility,668
119,Count_CivicStructure_AgriculturalFacility,847
119,Count_CivicStructure_EducationFacility,795
119,Count_CivicStructure_MedicalFacility,199
119,Count_CivicStructure_TransportOrAdminFacility,961
120,Count_CivicStructure_AgriculturalFacility,841
120,Count_CivicStructure_EducationFacility,787
120,Count_CivicStructure_MedicalFacility,331
120,Count_CivicStructure_TransportOrAdminFacility,686
121,Count_CivicStructure_AgriculturalFacility,239
121,Count_CivicStructure_EducationFacility,573
121,Count_CivicStructure_MedicalFacility,86
121,Count_CivicStructure_TransportOrAdminFacility,613
122,Count_CivicStructure_AgriculturalFacility,78
122,Count_CivicStructure_EducationFacility,343
122,Count_CivicStructure_MedicalFacility,94
122,Count_CivicStructure_TransportOrAdminFacility,241
123,Count_CivicStructure_AgriculturalFacility,321
123,Count_CivicStructure_EducationFacility,1166
123,Count_CivicStructure_MedicalFacility,264
123,Count_CivicStructure_TransportOrAdminFacility,853
124,Count_CivicStructure_AgriculturalFacility,95
124,Count_CivicStructure_EducationFacility,167
124,Count_CivicStructure_MedicalFacility,86
124,Count_CivicStructure_TransportOrAdminFacility,375
125,Count_CivicStructure_AgriculturalFacility,305
125,Count_CivicStructure_EducationFacility,299
125,Count_CivicStructure_MedicalFacility,226
125,Count_CivicStructure_TransportOrAdminFacility,760
126,Count_CivicStructure_AgriculturalFacility,156
126,Count_CivicStructure_EducationFacility,576
126,Count_CivicStructure_MedicalFacility,197
126,Count_CivicStructure_TransportOrAdminFacility,649
127,Count_CivicStructure_AgriculturalFacility,136
127,Count_CivicStructure_EducationFacility,177
127,Count_CivicStructure_MedicalFacility,65
127,Count_CivicStructure_TransportOrAdminFacility,430
128,Count_CivicStructure_AgriculturalFacility,102
128,Count_CivicStructure_EducationFacility,153
128,Count_CivicStructure_MedicalFacility,69
128,Count_CivicStructure_TransportOrAdminFacility,574
129,Count_CivicStructure_AgriculturalFacility,707
129,Count_CivicStructure_EducationFacility,269
129,Count_CivicStructure_MedicalFacility,191
129,Count_CivicStructure_TransportOrAdminFacility,964
130,Count_CivicStructure_AgriculturalFacility,227
130,Count_CivicStructure_EducationFacility,283
130,Count_CivicStructure_MedicalFacility,196
130,Count_CivicStructure_TransportOrAdminFacility,456
131,Count_CivicStructure_AgriculturalFacility,439
131,Count_CivicStructure_EducationFacility,433
131,Count_CivicStructure_MedicalFacility,117
131,Count_CivicStructure_TransportOrAdminFacility,615
132,Count_CivicStructure_AgriculturalFacility,90
132,Count_CivicStructure_EducationFacility,233
132,Count_CivicStructure_MedicalFacility,147
132,Count_CivicStructure_TransportOrAdminFacility,878
133,Count_CivicStructure_AgriculturalFacility,403
133,Count_CivicStructure_EducationFacility,234
133,Count_CivicStructure_MedicalFacility,88
133,Count_CivicStructure_TransportOrAdminFacility,1153
134,Count_CivicStructure_AgriculturalFacility,434
134,Count_CivicStructure_EducationFacility,500
134,Count_CivicStructure_MedicalFacility,252
134,Count_CivicStructure_TransportOrAdminFacility,847
135,Count_CivicStructure_AgriculturalFacility,128
135,Count_CivicStructure_EducationFacility,365
135,Count_CivicStructure_MedicalFacility,178
135,Count_CivicStructure_TransportOrAdminFacility,599
136,Count_CivicStructure_AgriculturalFacility,60
136,Count_CivicStructure_EducationFacility,111
136,Count_CivicStructure_MedicalFacility,67
136,Count_CivicStructure_TransportOrAdminFacility,353
137,Count_CivicStructure_AgriculturalFacility,407
137,Count_CivicStructure_EducationFacility,761
137,Count_CivicStructure_MedicalFacility,155
137,Count_CivicStructure_TransportOrAdminFacility,795
138,Count_CivicStructure_AgriculturalFacility,141
138,Count_CivicStructure_EducationFacility,530
138,Count_CivicStructure_MedicalFacility,167
138,Count_CivicStructure_TransportOrAdminFacility,394
139,Count_CivicStructure_AgriculturalFacility,125
139,Count_CivicStructure_EducationFacility,203
139,Count_CivicStructure_MedicalFacility,81
139,Count_CivicStructure_TransportOrAdminFacility,406
140,Count_CivicStructure_AgriculturalFacility,106
140,Count_CivicStructure_EducationFacility,521
140,Count_CivicStructure_MedicalFacility,81
140,Count_CivicStructure_TransportOrAdminFacility,616
141,Count_CivicStructure_AgriculturalFacility,78
141,Count_CivicStructure_EducationFacility,265
141,Count_CivicStructure_MedicalFacility,61
141,Count_CivicStructure_TransportOrAdminFacility,506
142,Count_CivicStructure_AgriculturalFacility,204
142,Count_CivicStructure_EducationFacility,421
142,Count_CivicStructure_MedicalFacility,201
142,Count_CivicStructure_TransportOrAdminFacility,806
143,Count_CivicStructure_AgriculturalFacility,234
143,Count_CivicStructure_EducationFacility,1167
143,Count_CivicStructure_MedicalFacility,77
143,Count_CivicStructure_TransportOrAdminFacility,191
144,Count_CivicStructure_AgriculturalFacility,39
144,Count_CivicStructure_EducationFacility,233
144,Count_CivicStructure_MedicalFacility,96
144,Count_CivicStructure_TransportOrAdminFacility,352
145,Count_CivicStructure_AgriculturalFacility,33
145,Count_CivicStructure_EducationFacility,143
145,Count_CivicStructure_MedicalFacility,98
145,Count_CivicStructure_TransportOrAdminFacility,209
146,Count_CivicStructure_AgriculturalFacility,179
146,Count_CivicStructure_EducationFacility,683
146,Count_CivicStructure_MedicalFacility,160
146,Count_CivicStructure_TransportOrAdminFacility,400
147,Count_CivicStructure_AgriculturalFacility,310
147,Count_CivicStructure_EducationFacility,409
147,Count_CivicStructure_MedicalFacility,161
147,Count_CivicStructure_TransportOrAdminFacility,784
148,Count_CivicStructure_AgriculturalFacility,318
148,Count_CivicStructure_EducationFacility,396
148,Count_CivicStructure_MedicalFacility,155
148,Count_CivicStructure_TransportOrAdminFacility,1008
149,Count_CivicStructure_AgriculturalFacility,37
149,Count_CivicStructure_EducationFacility,189
149,Count_CivicStructure_MedicalFacility,65
149,Count_CivicStructure_TransportOrAdminFacility,271
150,Count_CivicStructure_AgriculturalFacility,533
150,Count_CivicStructure_EducationFacility,370
150,Count_CivicStructure_MedicalFacility,227
150,Count_CivicStructure_TransportOrAdminFacility,755
151,Count_CivicStructure_AgriculturalFacility,26
151,Count_CivicStructure_EducationFacility,132
151,Count_CivicStructure_MedicalFacility,119
151,Count_CivicStructure_TransportOrAdminFacility,577
152,Count_CivicStructure_AgriculturalFacility,139
152,Count_CivicStructure_EducationFacility,586
152,Count_CivicStructure_MedicalFacility,132
152,Count_CivicStructure_TransportOrAdminFacility,760
153,Count_CivicStructure_AgriculturalFacility,80
153,Count_CivicStructure_EducationFacility,158
153,Count_CivicStructure_MedicalFacility,69
153,Count_CivicStructure_TransportOrAdminFacility,514
154,Count_CivicStructure_AgriculturalFacility,81
154,Count_CivicStructure_EducationFacility,322
154,Count_CivicStructure_MedicalFacility,62
154,Count_CivicStructure_TransportOrAdminFacility,393
155,Count_CivicStructure_AgriculturalFacility,163
155,Count_CivicStructure_EducationFacility,441
155,Count_CivicStructure_MedicalFacility,57
155,Count_CivicStructure_TransportOrAdminFacility,118
156,Count_CivicStructure_AgriculturalFacility,127
156,Count_CivicStructure_EducationFacility,250
156,Count_CivicStructure_MedicalFacility,96
156,Count_CivicStructure_TransportOrAdminFacility,370
157,Count_CivicStructure_AgriculturalFacility,189
157,Count_CivicStructure_EducationFacility,230
157,Count_CivicStructure_MedicalFacility,104
157,Count_CivicStructure_TransportOrAdminFacility,653
158,Count_CivicStructure_AgriculturalFacility,125
158,Count_CivicStructure_EducationFacility,335
158,Count_CivicStructure_MedicalFacility,85
158,Count_CivicStructure_TransportOrAdminFacility,239
159,Count_CivicStructure_AgriculturalFacility,429
159,Count_CivicStructure_EducationFacility,296
159,Count_CivicStructure_MedicalFacility,196
159,Count_CivicStructure_TransportOrAdminFacility,1000
160,Count_CivicStructure_AgriculturalFacility,344
160,Count_CivicStructure_EducationFacility,372
160,Count_CivicStructure_MedicalFacility,105
160,Count_CivicStructure_TransportOrAdminFacility,834
161,Count_CivicStructure_AgriculturalFacility,65
161,Count_CivicStructure_EducationFacility,141
161,Count_CivicStructure_MedicalFacility,54
161,Count_CivicStructure_TransportOrAdminFacility,583
162,Count_CivicStructure_AgriculturalFacility,122
162,Count_CivicStructure_EducationFacility,291
162,Count_CivicStructure_MedicalFacility,183
162,Count_CivicStructure_TransportOrAdminFacility,579
163,Count_CivicStructure_AgriculturalFacility,293
163,Count_CivicStructure_EducationFacility,373
163,Count_CivicStructure_MedicalFacility,74
163,Count_CivicStructure_TransportOrAdminFacility,411
164,Count_CivicStructure_AgriculturalFacility,163
164,Count_CivicStructure_EducationFacility,576
164,Count_CivicStructure_MedicalFacility,172
164,Count_CivicStructure_TransportOrAdminFacility,966
165,Count_CivicStructure_AgriculturalFacility,38
165,Count_CivicStructure_EducationFacility,45
165,Count_CivicStructure_MedicalFacility,22
165,Count_CivicStructure_TransportOrAdminFacility,282
166,Count_CivicStructure_AgriculturalFacility,784
166,Count_CivicStructure_EducationFacility,467
166,Count_CivicStructure_MedicalFacility,201
166,Count_CivicStructure_TransportOrAdminFacility,569
167,Count_CivicStructure_AgriculturalFacility,71
