pharmGKBID,dcid
PA164712881,chem/MaoInhibitorsAndDiuretics
PA450322,chem/CID4011
PA166268803,chem/CID9831643
PA164768835,chem/CID3002977
PA166235241,chem/Margetuximab
PA166335461,chem/CID471161
PA164748329,chem/CID119031
PA166185383,chem/CID10074640
PA164746493,chem/CID71398
PA166272922,chem/CID117761397
PA166209301,chem/Mavrilimumab
PA165291473,chem/Maytansine
PA450326,chem/CID4020
PA164712887,chem/MeaslesVaccines
PA164776669,chem/CID4030
PA450334,chem/CID4032
PA164774876,chem/Mecasermin
PA450336,chem/CID4033
PA450338,chem/CID4034
PA450341,chem/CID4037
PA450341,chem/CID4037
PA164712888,chem/MedicalGases
PA164712890,chem/MedicatedDressings
PA164712890,chem/MedicatedDressings
PA164712891,chem/MedicatedDressingsWithAntiinfectives
PA164712892,chem/MedicatedShampoos
PA450344,chem/CID10631
PA165290930,chem/MedroxyprogesteroneConjugatedEstrogens
PA165290930,chem/MedroxyprogesteroneConjugatedEstrogens
PA450346,chem/CID247839
PA450347,chem/CID4044
PA450348,chem/CID4046
PA450351,chem/CID19090
PA162360980,chem/Meglitinides
PA166127606,chem/MelacineRibiImmunochem
PA10136,chem/Melarsoprol
PA164752558,chem/CID896
PA164752558,chem/CID896
PA164712893,chem/MelatoninReceptorAgonists
PA450353,chem/CID5281106
PA166301641,chem/CID15387
PA450354,chem/CID4053
PA10364,chem/CID4054
PA450358,chem/CID4055
PA166123066,chem/CID23665888
PA164712894,chem/MeningococcalVaccines
PA164749406,chem/Menotropins
PA164776605,chem/CID16666
PA164746250,chem/CID4057
PA450369,chem/CID4058
PA166184711,chem/CID45266826
PA164745533,chem/CID3677
PA450373,chem/CID4060
PA164748741,chem/CID4062
PA166313323,chem/Mepolizumab
PA450377,chem/CID4064
PA165958366,chem/Mepyramine
PA165958366,chem/Mepyramine
PA164748010,chem/CID4066
PA450379,chem/CID667490
PA450379,chem/CID667490
PA164712895,chem/MercurialDiuretics
PA164712896,chem/MercurialProducts
PA166210763,chem/CID153241
PA164764445,chem/CID64778
PA450384,chem/CID4075
PA450385,chem/Mesna
PA450386,chem/CID4078
PA450388,chem/CID6291
PA166183788,chem/CID11115
PA164748761,chem/CID5906
PA164747189,chem/CID15459
PA450395,chem/CID4091
PA165958382,chem/CID1993
PA450398,chem/MethacholineChloride
PA164750512,chem/CID5281054
PA450401,chem/CID4095
PA164746889,chem/CID10517
PA450403,chem/CID10836
PA164712897,chem/Methanolquinolines
PA164747037,chem/CID4097
PA164746525,chem/CID4099
PA450413,chem/CID4100
PA164743018,chem/CID14677
PA450422,chem/CID1349907
PA450423,chem/CID6137
PA450423,chem/CID6137
PA164749506,chem/CID4107
PA164784030,chem/CID9034
PA164784030,chem/CID9034
PA450428,chem/CID126941
PA450428,chem/CID126941
PA164743234,chem/CID72287
PA450431,chem/CID6082
PA450433,chem/CID4114
PA450433,chem/CID4114
PA450434,chem/CID4116
PA166182621,chem/CID4117
PA164743145,chem/CID6476
PA164748094,chem/CID4121
PA164784028,chem/CID157922
PA151958365,chem/MethylCcnu
PA165816878,chem/Methylcholanthrene
PA164712898,chem/Methyldopa
PA164712899,chem/MethyldopaAndDiureticsInCombination
PA450457,chem/CID6099
PA166250241,chem/CID12345
PA450461,chem/CID8226
PA164712900,chem/Methylhydrazines
PA450464,chem/CID4158
PA450374,chem/CID8271
PA450466,chem/CID6741
PA450466,chem/CID6741
PA450466,chem/CID6741
PA164784032,chem/CID4120
PA165958383,chem/Methyltestosterone
PA165958383,chem/Methyltestosterone
PA164746748,chem/CID4162
PA164743265,chem/CID9681
PA164777034,chem/CID6087
PA164748727,chem/CID31477
PA164783811,chem/CID4167
PA450475,chem/CID4168
PA164749507,chem/CID21233
PA164781022,chem/CID4170
PA450480,chem/CID4171
PA166235301,chem/Metreleptin
PA164742936,chem/CID443944
PA450484,chem/CID4173
PA450484,chem/CID4173
PA450484,chem/CID4173
PA450484,chem/CID4173
PA450484,chem/CID4173
PA450486,chem/CID4174
PA450487,chem/CID441350
PA450488,chem/CID4178
PA164750540,chem/CID656511
PA165290932,chem/CID11512578
PA134687937,chem/CID4184
PA450492,chem/CID60663
PA164781026,chem/CID477468
PA450494,chem/CID4189
PA450494,chem/CID4189
PA450494,chem/CID4189
PA450494,chem/CID4189
PA450494,chem/CID4189
PA450494,chem/CID4189
PA166241801,chem/CID3037206
PA450496,chem/CID4192
PA164749381,chem/CID4195
PA166169917,chem/CID9829523
PA450500,chem/CID55245
PA166182881,chem/CID176077
PA164776726,chem/CID441314
PA10140,chem/CID51634
PA164712901,chem/MilkSubstitutes
PA164752812,chem/CID65833
PA164749171,chem/CID4197
PA166338801,chem/CID160142
PA164752445,chem/CID440473
PA164748351,chem/CID4199
PA164712903,chem/Mineralocorticoids
PA164712902,chem/MineralSupplements
PA450519,chem/CID5281021
PA450519,chem/CID5281021
PA450521,chem/CID4201
PA450521,chem/CID4201
PA166114927,chem/Mipomersen
PA166177513,chem/CID9865528
PA166049181,chem/CID68752
PA450522,chem/CID4205
PA166293721,chem/CID91810695
PA450523,chem/CID5282381
PA450523,chem/CID5282381
PA166278021,chem/CID59634741
PA164748124,chem/CID3047758
PA166305881,chem/MitogenActivatedProteinKinaseMekInhibitors
PA450524,chem/CID5746
PA164746157,chem/CID4211
PA450526,chem/CID4212
PA450528,chem/CID5281042
PA166129535,chem/CID65906
PA165964366,chem/CID15950362
PA166268804,chem/CID118607832
PA452615,chem/CID4235
PA450530,chem/CID4236
PA164769059,chem/CID91270
PA166334901,chem/Mogamulizumab
PA164746756,chem/CID23897
PA450536,chem/Molybdenum
PA166334801,chem/CID25062766
PA450541,chem/CID123620
PA450541,chem/CID123620
PA450541,chem/CID123620
PA450541,chem/CID123620
PA164712904,chem/MonoamineOxidaseAInhibitors
PA164712905,chem/MonoamineOxidaseBInhibitors
PA164712906,chem/MonoamineOxidaseInhibitorsNonSelective
PA164712907,chem/Monobactams
PA164764582,chem/CID7638
PA164712908,chem/MonoclonalAntibodies
PA164712908,chem/MonoclonalAntibodies
PA450546,chem/CID5281040
PA164747738,chem/CID34633
PA164712909,chem/MorphinanDerivatives
PA450550,chem/CID5288826
PA450550,chem/CID5288826
PA166118340,chem/CID11667893
PA166163260,chem/Moviprep
PA166334922,chem/MoxetumomabPasudotox
PA450555,chem/CID152946
PA450555,chem/CID152946
PA140222720,chem/CID39484
PA164712910,chem/Mucolytics
PA164712912,chem/MultivitaminsCombinations
PA164712914,chem/MultivitaminsOtherCombinations
PA164712913,chem/MultivitaminsPlain
PA164712913,chem/MultivitaminsPlain
PA164712911,chem/MultivitaminsWithMinerals
PA164712916,chem/MumpsVaccines
PA164764568,chem/CID446596
PA164764568,chem/CID446596
PA162356187,chem/CID206044
PA164743097,chem/Muromonab
PA164712917,chem/MuscleRelaxants
PA164712917,chem/MuscleRelaxants
PA164712918,chem/MuscleRelaxantsCentrallyActingAgents
PA164712919,chem/MuscleRelaxantsDirectlyActingAgents
PA452389,chem/MuscleRelaxantsPeripherallyActingAgents
PA164712921,chem/MusculoSkeletalSystem
PA165107990,chem/CID6336
PA450566,chem/CID5281078
PA164748728,chem/CID446541
PA164712922,chem/MydriaticsAndCycloplegics
PA164746998,chem/CID5284592
PA450572,chem/CID4409
PA164752287,chem/CID439174
PA450573,chem/CID39147
PA10815,chem/Nadroparin
PA166220602,chem/CID4413
PA164754805,chem/CID25077649
PA450576,chem/CID8982
PA164748617,chem/CID47641
PA164745372,chem/CID5360630
PA166325183,chem/CID54732242
PA164746384,chem/CID4421
PA166176241,chem/CID5284594
PA450586,chem/CID5284596
PA450588,chem/CID5360515
PA164746281,chem/CID9904
PA165958423,chem/NandroloneDecanoate
PA165958384,chem/CID4436
PA165958384,chem/CID4436
PA165958384,chem/CID4436
PA154081779,chem/CID7005
PA450595,chem/CID1302
PA450595,chem/CID1302
PA450595,chem/CID1302
PA450597,chem/CID4440
PA151958361,chem/CID439246
PA151958360,chem/Naringin
PA164712923,chem/NasalDecongestantsForSystemicUse
PA164712924,chem/NasalPreparations
PA164747191,chem/Natalizumab
PA164744325,chem/CID5281099
PA164744325,chem/CID5281099
PA164744325,chem/CID5281099
PA164744325,chem/CID5281099
PA164744325,chem/CID5281099
PA450600,chem/CID60026
PA164712925,chem/NaturalAndSemisyntheticEstrogensPlain
PA164712926,chem/NaturalOpiumAlkaloids
PA166185384,chem/CID24978538
PA151958426,chem/CID71301
PA166334881,chem/Necitumumab
PA450601,chem/CID50294
PA450601,chem/CID50294
PA450601,chem/CID50294
PA166328843,chem/Nedosiran
PA450603,chem/CID4449
PA164752425,chem/CID3011155
PA450606,chem/CID64143
PA151186253,chem/CID156333
PA450608,chem/CID8378
PA450608,chem/CID8378
PA450608,chem/CID8378
PA450608,chem/CID8378
PA450608,chem/CID8378
PA450608,chem/CID8378
PA450608,chem/CID8378
PA450608,chem/CID8378
PA450608,chem/CID8378
PA450611,chem/CID4456
PA450611,chem/CID4456
PA165958407,chem/CID151075
PA165360204,chem/CID6367078
PA165291472,chem/CID9915743
PA164712927,chem/NerveDepressants
PA164712928,chem/NervousSystem
PA164781045,chem/Nesiritide
PA164754913,chem/CID441306
PA164754913,chem/CID441306
PA164712929,chem/NeuraminidaseInhibitors
PA450616,chem/CID4463
PA129945760,chem/NgMonomethylLArginine
PA450617,chem/CID938
PA450617,chem/CID938
PA450620,chem/CID4474
PA164743014,chem/CID34040
PA165958408,chem/CID4477
PA166184081,chem/CID47528
PA450626,chem/CID942
PA164712930,chem/NicotinicAcidAndDerivatives
PA164712930,chem/NicotinicAcidAndDerivatives
PA450631,chem/CID4485
PA164746749,chem/CID4488
PA164746749,chem/CID4488
PA166228342,chem/CID6842999
PA165958345,chem/CID644241
PA450632,chem/CID4493
PA165958385,chem/CID4494
PA137179528,chem/CID4495
PA137179528,chem/CID4495
PA450633,chem/CID4497
PA166324741,chem/CID60165029
PA166249521,chem/CID135423438
PA166131610,chem/CID24958200
PA166279883,chem/CID155903259
PA166279921,chem/CID155903259
PA166328844,chem/CID46224413
PA450634,chem/CID4499
PA164754874,chem/CID41684
PA164777037,chem/CID115355
PA10242,chem/CID4506
PA146096020,chem/CID4507
PA450635,chem/CID145068
PA450636,chem/Nitrile
PA164712932,chem/NitroferricyanideDerivatives
PA164712933,chem/NitrofuranDerivatives
PA164712933,chem/NitrofuranDerivatives
PA164712933,chem/NitrofuranDerivatives
PA450640,chem/CID5353830
PA164754877,chem/CID5447130
PA164754877,chem/CID5447130
PA164754877,chem/CID5447130
PA164754877,chem/CID5447130
PA164754877,chem/CID5447130
PA164754877,chem/CID5447130
PA450643,chem/Nitrogen
PA164712936,chem/NitrogenMustardAnalogues
PA450644,chem/CID4510
PA450644,chem/CID4510
PA164712937,chem/NitroimidazoleDerivatives
PA164712937,chem/NitroimidazoleDerivatives
PA451406,chem/CID11963622
PA164712939,chem/Nitrosoureas
PA450645,chem/NitrousOxide
PA164754993,chem/CID19910
PA166318601,chem/CID71566267
PA166129522,chem/Nivolumab
PA166277902,chem/NivolumabRelatlimab
PA164752234,chem/CID3033637
PA450570,chem/NNDimethylacetamide
PA166299581,chem/CID6089
PA150047156,chem/NonNucleosideReverseTranscriptaseInhibitors
PA450648,chem/CID72385
PA164712941,chem/NonSelectiveBetaAdrenoreceptorAgonists
PA164712940,chem/NonSelectiveCalciumChannelBlockers
PA10389,chem/NonSelectiveMonoamineReuptakeInhibitors
PA164712942,chem/NonWatersolubleXRayContrastMedia
PA164953212,chem/CID13752005
PA450649,chem/CID439260
PA450649,chem/CID439260
PA450651,chem/CID6230
PA450651,chem/CID6230
PA450654,chem/CID4539
PA450654,chem/CID4539
PA164744346,chem/CID6540478
PA450656,chem/CID13109
PA450657,chem/CID4543
PA165374638,chem/Noscapine
PA164768819,chem/CID9346
PA166159659,chem/CID4549
PA166049196,chem/CID4553
PA164712943,chem/NucleosideAndNucleotideReverseTranscriptaseInhibitors
PA452628,chem/NucleosidesAndNucleotidesExclReverseTranscriptaseInhibitors
PA166182882,chem/CID131801471
PA164712944,chem/NutrientsWithoutPhenylalanine
PA450666,chem/CID11953884
PA450666,chem/CID11953884
PA450666,chem/CID11953884
PA134711724,chem/OchratoxinA
PA450678,chem/CID383414
PA164712945,chem/OcularVascularDisorderAgents
PA166268805,chem/CID10153627
PA165291493,chem/Ofatumumab
PA450684,chem/CID4583
PA450684,chem/CID4583
PA450684,chem/CID4583
PA450688,chem/CID4585
PA164920420,chem/CID23725625
PA166163434,chem/Olaratumab
PA166321021,chem/CID6918509
PA166223601,chem/CID66553195
PA164742950,chem/CID130881
PA450698,chem/CID5281071
PA450698,chem/CID5281071
PA450700,chem/CID6003770
PA165374637,chem/CID47318
PA166293881,chem/CID118955396
PA166285901,chem/CID51038269
PA166114929,chem/Omacetaxine
PA164752253,chem/Omalizumab
PA166163409,chem/CID54767916
PA166163408,chem/CID91824755
PA450702,chem/OmegaPolyunsaturatedFattyAcids
PA450704,chem/CID4594
PA166117241,chem/Onartuzumab
PA450705,chem/CID4595
PA164924563,chem/CID6450807
PA164712946,chem/OphthalmologicalAndOtologicalPreparations
PA164712947,chem/Ophthalmologicals
PA164712948,chem/OpioidAnesthetics
PA452618,chem/Opioids
PA164712949,chem/OpioidsInCombinationWithAntispasmodics
PA144614922,chem/Opipramol
PA164712950,chem/OpiumAlkaloidsAndDerivatives
PA164712951,chem/OpiumDerivativesAndExpectorants
PA166197161,chem/Oplunofusp
PA164747991,chem/Oprelvekin
PA164712952,chem/OralRehydrationSaltFormulations
PA166183405,chem/OrangeJuice
PA130619705,chem/CID178080
PA450390,chem/CID4086
PA450390,chem/CID4086
PA164712953,chem/OrganicAcids
PA10472,chem/OrganicNitrates
PA164712954,chem/OrganophosphorousCompounds
PA164712955,chem/OripavineDerivatives
PA164776864,chem/CID3034010
PA450715,chem/CID4601
PA166337301,chem/CID56655833
PA450721,chem/CID65028
PA166327521,chem/CID44139752
PA166131626,chem/CID71496458
PA164712956,chem/OsmoticallyActingLaxatives
PA164743058,chem/OspaLipoprotein
PA166182883,chem/CID3036505
PA151958300,chem/CID5496659
PA164712957,chem/OtherAgentsActingOnTheReninAngiotensinSystem
PA164712999,chem/OtherAgentsAgainstAmoebiasisAndOtherProtozoalDiseases
PA164713000,chem/OtherAgentsAgainstLeishmaniasisAndTrypanosomiasis
PA164713001,chem/OtherAgentsForLocalOralTreatment
PA164713002,chem/OtherAgentsForTreatmentOfHemorrhoidsAndAnalFissuresForTopicalUse
PA164712958,chem/OtherAlimentaryTractAndMetabolismProducts
PA164712958,chem/OtherAlimentaryTractAndMetabolismProducts
PA164713003,chem/OtherAlkylatingAgents
PA164713004,chem/OtherAminoglycosides
PA164712960,chem/OtherAnabolicAgents
PA164712961,chem/OtherAnalgesicsAndAntipyretics
PA164712961,chem/OtherAnalgesicsAndAntipyretics
PA164713006,chem/OtherAnteriorPituitaryLobeHormonesAndAnalogues
PA164713007,chem/OtherAntiAcnePreparationsForSystemicUse
PA164713008,chem/OtherAntiAcnePreparationsForTopicalUse
PA164713011,chem/OtherAntiallergics
PA164712962,chem/OtherAntianemicPreparations
PA164712962,chem/OtherAntianemicPreparations
PA164712963,chem/OtherAntibacterials
PA164712963,chem/OtherAntibacterials
PA164713014,chem/OtherAntibioticsForTopicalUse
PA164713015,chem/OtherAnticestodals
PA164713009,chem/OtherAntiDementiaDrugs
PA164713016,chem/OtherAntidepressants
PA164712964,chem/OtherAntidiarrheals
PA164712964,chem/OtherAntidiarrheals
PA164713018,chem/OtherAntiemetics
PA164713019,chem/OtherAntiepileptics
PA164713020,chem/OtherAntifungalsForTopicalUse
PA164713021,chem/OtherAntiglaucomaPreparations
PA164713022,chem/OtherAntigoutPreparations
PA164713023,chem/OtherAntihistaminesForSystemicUse
PA164712965,chem/OtherAntihypertensives
PA164712965,chem/OtherAntihypertensives
PA164713025,chem/OtherAntihypertensivesAndDiuretics
PA164713026,chem/OtherAntiinfectives
PA164713027,chem/OtherAntiinfectivesAndAntiseptics
PA164713028,chem/OtherAntiinflammatoryAndAntirheumaticAgentsNonSteroids
PA164713030,chem/OtherAntiinflammatoryAntirheumaticAgentsInCombinationWithOtherDrugs
PA164713029,chem/OtherAntiinflammatoryTherapeuticRadiopharmaceuticals
PA164713031,chem/OtherAntimalarials
PA164713032,chem/OtherAntimigrainePreparations
PA164713033,chem/OtherAntimycoticsForSystemicUse
PA164713034,chem/OtherAntinematodals
PA164712966,chem/OtherAntineoplasticAgents
PA164712966,chem/OtherAntineoplasticAgents
PA164712966,chem/OtherAntineoplasticAgents
PA164713036,chem/OtherAntiobesityDrugs
PA164713010,chem/OtherAntiParathyroidAgents
PA164713037,chem/OtherAntipruritics
PA164713038,chem/OtherAntipsoriaticsForSystemicUse
PA164713039,chem/OtherAntipsoriaticsForTopicalUse
PA164713040,chem/OtherAntipsychotics
PA164713041,chem/OtherAntisepticsAndDisinfectants
PA164713042,chem/OtherAntispasmodicsInCombinationWithAnalgesics
PA164713043,chem/OtherAntispasmodicsInCombinationWithPsycholeptics
PA164713044,chem/OtherAntithromboticAgents
PA164713045,chem/OtherAntithyroidPreparations
PA164713046,chem/OtherAntitrematodalAgents
PA164713047,chem/OtherAntivirals
PA164713048,chem/OtherAnxiolytics
PA164713049,chem/OtherBacterialVaccines
PA452159,chem/OtherBetaLactamAntibacterials
PA164713050,chem/OtherBloodGlucoseLoweringDrugsExclInsulins
PA164713051,chem/OtherCapillaryStabilizingAgents
PA164713052,chem/OtherCardiacCombinationProducts
PA164713053,chem/OtherCardiacGlycosides
PA164712967,chem/OtherCardiacPreparations
PA164712967,chem/OtherCardiacPreparations
PA164713055,chem/OtherCardiacStimulants
PA164713056,chem/OtherCardiovascularSystemDiagnosticRadiopharmaceuticals
PA164713058,chem/OtherCentrallyActingAgents
PA164713057,chem/OtherCentralNervousSystemDiagnosticRadiopharmaceuticals
PA164713059,chem/OtherCephalosporins
PA164713060,chem/OtherChemotherapeutics
PA164713061,chem/OtherCicatrizants
PA164713062,chem/OtherClassIAntiarrhythmics
PA164712968,chem/OtherColdCombinationPreparations
PA164713063,chem/OtherCombinationsOfNutrients
PA164713064,chem/OtherCoughSuppressants
PA164713065,chem/OtherCoughSuppressantsAndExpectorants
PA164713066,chem/OtherCytotoxicAntibiotics
PA164712969,chem/OtherDermatologicalPreparations
PA164712969,chem/OtherDermatologicalPreparations
PA164713067,chem/OtherDermatologicals
PA164712971,chem/OtherDiagnosticAgents
PA164712971,chem/OtherDiagnosticAgents
PA164712972,chem/OtherDiagnosticRadiopharmaceuticals
PA164713069,chem/OtherDiagnosticRadiopharmaceuticalsForInflammationAndInfectionDetection
PA164713070,chem/OtherDiagnosticRadiopharmaceuticalsForTumourDetection
PA164712973,chem/OtherDiuretics
PA164713071,chem/OtherDopaminergicAgents
PA164713072,chem/OtherDrugsAffectingBoneStructureAndMineralization
PA164712974,chem/OtherDrugsForAcidRelatedDisorders
PA164713073,chem/OtherDrugsForBileTherapy
PA164712976,chem/OtherDrugsForDisordersOfTheMusculoSkeletalSystem
PA164712976,chem/OtherDrugsForDisordersOfTheMusculoSkeletalSystem
PA164712976,chem/OtherDrugsForDisordersOfTheMusculoSkeletalSystem
PA164713075,chem/OtherDrugsForFunctionalBowelDisorders
PA164712977,chem/OtherDrugsForObstructiveAirwayDiseasesInhalants
PA164712977,chem/OtherDrugsForObstructiveAirwayDiseasesInhalants
PA164713077,chem/OtherDrugsForPepticUlcerAndGastroOesophagealRefluxDiseaseGord
PA164713078,chem/OtherDrugsForTreatmentOfTuberculosis
PA164713079,chem/OtherDrugsUsedInBenignProstaticHypertrophy
PA164712978,chem/OtherDrugsUsedInDiabetes
PA164713080,chem/OtherEctoparasiticidesInclScabicides
PA164713081,chem/OtherEmollientsAndProtectives
PA164713082,chem/OtherEstrogens
PA164713083,chem/OtherGeneralAnesthetics
PA164712980,chem/OtherGynecologicals
PA164712980,chem/OtherGynecologicals
PA164712980,chem/OtherGynecologicals
PA164712981,chem/OtherHematologicalAgents
PA164712981,chem/OtherHematologicalAgents
PA164713085,chem/OtherHemProducts
PA164713086,chem/OtherHepaticAndReticuloEndothelialSystemDiagnosticRadiopharmaceuticals
PA164713087,chem/OtherHighCeilingDiuretics
PA164713088,chem/OtherHormoneAntagonistsAndRelatedAgents
PA164713089,chem/OtherHormones
PA164713090,chem/OtherHypnoticsAndSedatives
PA164713092,chem/OtherImmunoglobulins
PA164713093,chem/OtherImmunostimulants
PA164713094,chem/OtherImmunosuppressants
PA164713095,chem/OtherInsecticidesAndRepellents
PA164713096,chem/OtherIntestinalAdsorbents
PA164713097,chem/OtherIntestinalAntiinfectives
PA164713098,chem/OtherIrrigatingSolutions
PA164713091,chem/OtherIVSolutionAdditives
PA164713099,chem/OtherLaxatives
PA164713100,chem/OtherLipidModifyingAgents
PA164713101,chem/OtherLocalAnesthetics
PA164713102,chem/OtherLowCeilingDiuretics
PA164713103,chem/OtherMagneticResonanceImagingContrastMedia
PA164713104,chem/OtherMineralProducts
PA164712983,chem/OtherMineralSupplements
PA164713105,chem/OtherMuscleRelaxantsPeripherallyActingAgents
PA164713106,chem/OtherNasalPreparations
PA164712984,chem/OtherNervousSystemDrugs
PA164712984,chem/OtherNervousSystemDrugs
PA164712984,chem/OtherNervousSystemDrugs
PA164713108,chem/OtherNonSelectiveCalciumChannelBlockers
PA164713109,chem/OtherNonTherapeuticAuxiliaryProducts
PA164712986,chem/OtherNutrients
PA164712987,chem/OtherOphthalmologicalAndOtologicalPreparations
PA164713110,chem/OtherOphthalmologicalDiagnosticAgents
PA164712988,chem/OtherOphthalmologicals
PA164712988,chem/OtherOphthalmologicals
PA164713112,chem/OtherOpioids
PA164712989,chem/OtherOtologicals
PA164713113,chem/OtherOxytocics
PA164713114,chem/OtherParasympathomimetics
PA164713115,chem/OtherPeripheralVasodilators
PA164712990,chem/OtherPlainVitaminPreparations
PA164712990,chem/OtherPlainVitaminPreparations
PA164713117,chem/OtherPlantAlkaloidsAndNaturalProducts
PA164713118,chem/OtherPotassiumSparingAgents
PA164713119,chem/OtherPsychostimulantsAndNootropics
PA164713120,chem/OtherQuaternaryAmmoniumCompounds
PA164713121,chem/OtherQuinolones
PA164713122,chem/OtherRenalSystemDiagnosticRadiopharmaceuticals
PA164713123,chem/OtherRespiratorySystemDiagnosticRadiopharmaceuticals
PA164712991,chem/OtherRespiratorySystemProducts
PA164712991,chem/OtherRespiratorySystemProducts
PA164712991,chem/OtherRespiratorySystemProducts
PA164713125,chem/OtherSclerosingAgents
PA164713126,chem/OtherSelectiveCalciumChannelBlockersWithMainlyVascularEffects
PA164712993,chem/OtherSexHormonesAndModulatorsOfTheGenitalSystem
PA164713127,chem/OtherSpecificAntirheumaticAgents
PA164713128,chem/OtherSurgicalAids
PA164712994,chem/OtherSystemicDrugsForObstructiveAirwayDiseases
PA164712994,chem/OtherSystemicDrugsForObstructiveAirwayDiseases
PA164713130,chem/OtherSystemicHemostatics
PA164713131,chem/OtherTherapeuticProducts
PA164712995,chem/OtherTherapeuticRadiopharmaceuticals
PA164713132,chem/OtherTopicalProductsForJointAndMuscularPain
PA164713133,chem/OtherUrologicals
PA164712996,chem/OtherUrologicalsInclAntispasmodics
PA164712997,chem/OtherVaccines
PA164713134,chem/OtherVasodilatorsUsedInCardiacDiseases
PA164713135,chem/OtherViralVaccines
PA164712998,chem/OtherVitaminProductsCombinations
PA164713136,chem/Otologicals
PA163522138,chem/CID439501
PA164713137,chem/OvulationStimulantsSynthetic
PA450725,chem/CID6196
PA131285527,chem/CID6857599
PA164748782,chem/CID4612
PA164749395,chem/CID5878
PA450730,chem/CID4614
PA163522137,chem/Oxatomide
PA450731,chem/CID4616
PA164713139,chem/OxazolidineDerivatives
PA164713138,chem/OxazolThiazineAndTriazineDerivatives
PA450732,chem/CID34312
PA164713140,chem/Oxicams
PA164754742,chem/CID5361463
PA164754742,chem/CID5361463
PA10284,chem/CID4631
PA164748137,chem/CID656652
PA164742933,chem/CID4632
PA164764617,chem/CID4633
PA164764617,chem/CID4633
PA164746030,chem/CID4634
PA450741,chem/CID5284603
PA450744,chem/Oxygen
PA164748840,chem/CID4636
PA164748840,chem/CID4636
PA164748840,chem/CID4636
PA166182885,chem/CID59054565
PA450750,chem/CID4641
PA450750,chem/CID4641
PA450750,chem/CID4641
PA164776910,chem/CID4642
PA164752252,chem/CID5749
PA450757,chem/CID5280972
PA450757,chem/CID5280972
PA450757,chem/CID5280972
PA450757,chem/CID5280972
PA164713141,chem/Oxytocics
PA450760,chem/CID439302
PA164713142,chem/OxytocinAndAnalogues
PA450761,chem/CID36314
PA165949675,chem/CID3081927
PA164713143,chem/PainPalliationBoneSeekingAgents
PA166153469,chem/CID5330286
PA164744014,chem/Palifermin
PA163518919,chem/CID115237
PA163518919,chem/CID115237
PA164748781,chem/Palivizumab
PA10352,chem/CID148211
PA166115579,chem/CID10290
PA450767,chem/CID4674
PA164713144,chem/PancreaticHormones
PA448428,chem/Pancrelipase
PA10238,chem/PancreozyminCholecystokinin
PA450771,chem/CID441289
PA162373091,chem/Panitumumab
PA166161307,chem/CID6918837
PA450774,chem/CID4679
PA450778,chem/Papain
PA164745550,chem/CID4680
PA164745550,chem/CID4680
PA164713145,chem/PapaverineAndDerivatives
PA164713146,chem/PapillomavirusVaccines
PA166184497,chem/ParacetamolCombinationsExclPsycholepticsVicksMediNaitSirup
PA450790,chem/Paraformaldehyde
PA164713147,chem/ParamagneticContrastMedia
PA164748880,chem/CID8280
PA164777035,chem/CID5875
PA166162420,chem/CID90766
PA164713148,chem/Parasympathomimetics
PA164713148,chem/Parasympathomimetics
PA164713150,chem/ParathyroidHormonesAndAnalogues
PA164713150,chem/ParathyroidHormonesAndAnalogues
PA166049193,chem/CID119828
PA450797,chem/CID4688
PA450798,chem/CID5281104
PA166163410,chem/CID45110509
PA164784023,chem/CID165580
PA450801,chem/CID43815
PA166182884,chem/Patisiran
PA165291492,chem/CID11525740
PA166305982,chem/PdPdlProgrammedCellDeathProteinDeathLigandInhibitors
PA164742856,chem/CID51081
PA450831,chem/PegademaseBovine
PA164771236,chem/Pegaptanib
PA164760860,chem/Pegaspargase
PA164781387,chem/Pegfilgrastim
PA164749390,chem/PeginterferonAlfaA
PA164749390,chem/PeginterferonAlfaA
PA164784024,chem/CID71306834
PA164784024,chem/CID71306834
PA166205561,chem/PeginterferonLambdaA
PA165963961,chem/Pegloticase
PA164749630,chem/Pegvisomant
PA134687926,chem/CID6445562
PA166124615,chem/Pembrolizumab
PA10810,chem/CID60843
PA166248041,chem/CID86705695
PA164781018,chem/CID57697
PA450836,chem/CID4723
PA164749474,chem/CID37464
PA450839,chem/CID4725
PA450839,chem/CID4725
PA450840,chem/CID5852
PA164713152,chem/PenicillamineAndSimilarAgents
PA450842,chem/CID5904
PA450842,chem/CID5904
PA164713153,chem/PenicillinsWithExtendedSpectrum
PA164745442,chem/CID6869
PA450849,chem/CID444007
PA450850,chem/CID4735
PA450851,chem/PentamidineIsethionate
PA164744326,chem/CID441278
PA450859,chem/CID4737
PA164777033,chem/CID5850
PA164774806,chem/CID37720
PA450863,chem/CID439693
PA450864,chem/CID4740
PA450868,chem/Pepsin
PA166230941,chem/CID9924495
PA162565876,chem/CID4744
PA164713154,chem/Perchlorates
PA164781354,chem/CID6432
PA450873,chem/CID47811
PA130150436,chem/CID4746
PA165291471,chem/CID148177
PA450877,chem/CID107807
PA164713157,chem/PeripherallyActingAntiobesityProducts
PA164713156,chem/PeripheralVasodilators
PA164713156,chem/PeripheralVasodilators
PA164713158,chem/PeritonealDialytics
PA164743137,chem/CID40326
PA165291546,chem/CID115367
PA164713159,chem/Peroxides
PA450882,chem/CID4748
PA164713160,chem/PertussisVaccines
