school_state_code,year,sv_name,observation
BB162879_48,2019-20,Count_Student,12.0
A9101902_12,2019-20,Count_Student,7.4
A1501644_17,2019-20,Count_Student,16.0
A0701339_26,2019-20,Count_Student,9.4
A9503000_36,2019-20,Count_Student,4.9
02009442_6,2019-20,Count_Student,13.6
A1501465_13,2019-20,Count_Student,2.0
00704459_27,2019-20,Count_Student,39.9
00232734_9,2019-20,Count_Student,26.0
A1970980_39,2019-20,Count_Student,2.0
00925296_36,2019-20,Count_Student,77.6
00581526_24,2019-20,Count_Student,44.0
K9304497_41,2019-20,Count_Student,10.0
AA001490_9,2019-20,Count_Student,29.0
A9501392_12,2019-20,Count_Student,13.6
00939786_36,2019-20,Count_Student,97.8
00603406_25,2019-20,Count_Student,31.0
A1902368_25,2019-20,Count_Student,7.0
01927226_8,2019-20,Count_Student,14.5
A0303170_49,2019-20,Count_Student,44.3
00233691_9,2019-20,Count_Student,12.0
01197683_42,2019-20,Count_Student,21.3
A0104103_25,2019-20,Count_Student,6.0
A1101552_34,2019-20,Count_Student,1.0
01463057_53,2019-20,Count_Student,25.6
A1904623_51,2019-20,Count_Student,7.0
A1503330_42,2019-20,Count_Student,22.8
A1902300_24,2019-20,Count_Student,3.4
AA890768_39,2019-20,Count_Student,5.3
A1992170_12,2019-20,Count_Student,2.1
00868655_34,2019-20,Count_Student,18.0
01197151_42,2019-20,Count_Student,8.0
A1790516_48,2019-20,Count_Student,3.8
A9701840_24,2019-20,Count_Student,4.0
BB140257_11,2019-20,Count_Student,8.0
X0869116_34,2019-20,Count_Student,168.5
BB140146_6,2019-20,Count_Student,3.0
AA000042_48,2019-20,Count_Student,14.0
A1771269_28,2019-20,Count_Student,2.0
A0502351_34,2019-20,Count_Student,5.0
A9701107_12,2019-20,Count_Student,4.0
A9105836_42,2019-20,Count_Student,6.3
A0106232_33,2019-20,Count_Student,5.8
A0902218_34,2019-20,Count_Student,10.0
A0106890_34,2019-20,Count_Student,2.0
BB140289_12,2019-20,Count_Student,1.0
A1500556_6,2019-20,Count_Student,1.9
A9502842_34,2019-20,Count_Student,2.0
A0903062_42,2019-20,Count_Student,2.6
01197537_42,2019-20,Count_Student,7.0
A9303391_26,2019-20,Count_Student,12.0
00540501_22,2019-20,Count_Student,38.6
A0903455_47,2019-20,Count_Student,5.0
AA001402_5,2019-20,Count_Student,11.6
A1301965_34,2019-20,Count_Student,4.0
A0701046_21,2019-20,Count_Student,16.0
A9504102_48,2019-20,Count_Student,1.0
A1101249_25,2019-20,Count_Student,5.3
02059733_48,2019-20,Count_Student,25.0
A0771008_25,2019-20,Count_Student,18.0
02167352_39,2019-20,Count_Student,7.3
A9500997_8,2019-20,Count_Student,10.0
A0303146_48,2019-20,Count_Student,2.0
A0105080_26,2019-20,Count_Student,2.0
A1102222_48,2019-20,Count_Student,3.0
A9702138_29,2019-20,Count_Student,3.5
00869375_34,2019-20,Count_Student,93.1
A1300932_12,2019-20,Count_Student,1.0
A9700550_6,2019-20,Count_Student,14.9
A0302737_42,2019-20,Count_Student,3.6
A0501939_25,2019-20,Count_Student,14.0
A0302738_42,2019-20,Count_Student,17.5
02044465_34,2019-20,Count_Student,1.0
A0701785_37,2019-20,Count_Student,8.9
A0303250_51,2019-20,Count_Student,47.1
A9303107_25,2019-20,Count_Student,95.0
A9502815_34,2019-20,Count_Student,13.5
A1301706_26,2019-20,Count_Student,3.9
BB160891_13,2019-20,Count_Student,9.6
A9104957_36,2019-20,Count_Student,2.4
A9700889_10,2019-20,Count_Student,5.1
A0301704_23,2019-20,Count_Student,5.9
A9100255_5,2019-20,Count_Student,43.4
A1790215_13,2019-20,Count_Student,6.9
A9105220_39,2019-20,Count_Student,30.1
A9105873_42,2019-20,Count_Student,14.3
A0503523_50,2019-20,Count_Student,11.3
A9304211_51,2019-20,Count_Student,20.0
A1902889_34,2019-20,Count_Student,20.0
A1790295_25,2019-20,Count_Student,32.3
00603971_25,2019-20,Count_Student,31.8
A1503971_51,2019-20,Count_Student,17.0
A9105876_42,2019-20,Count_Student,1.9
A0700661_12,2019-20,Count_Student,2.0
00253244_24,2019-20,Count_Student,12.5
AA890691_36,2019-20,Count_Student,18.0
A0103734_16,2019-20,Count_Student,3.8
AA000779_42,2019-20,Count_Student,1.0
01913133_53,2019-20,Count_Student,71.4
BB130488_48,2019-20,Count_Student,8.9
00089169_6,2019-20,Count_Student,141.1
BB121753_36,2019-20,Count_Student,4.0
A9105223_39,2019-20,Count_Student,1.0
AA890745_37,2019-20,Count_Student,52.4
01296571_47,2019-20,Count_Student,42.0
A1701779_18,2019-20,Count_Student,98.0
A0301560_18,2019-20,Count_Student,25.9
A1701778_18,2019-20,Count_Student,20.0
A0901206_12,2019-20,Count_Student,15.0
A9101182_6,2019-20,Count_Student,18.5
A9903382_37,2019-20,Count_Student,32.4
A0901207_12,2019-20,Count_Student,6.0
A1970951_34,2019-20,Count_Student,1.0
00424052_18,2019-20,Count_Student,72.0
00032101_4,2019-20,Count_Student,21.0
A0301145_12,2019-20,Count_Student,74.6
A0902543_37,2019-20,Count_Student,6.1
01462326_53,2019-20,Count_Student,76.8
A0509211_6,2019-20,Count_Student,8.0
A1503915_50,2019-20,Count_Student,1.0
A0900158_4,2019-20,Count_Student,4.3
A0901208_12,2019-20,Count_Student,8.5
A9106526_48,2019-20,Count_Student,20.3
00604115_25,2019-20,Count_Student,115.1
00580227_24,2019-20,Count_Student,109.1
A9104974_36,2019-20,Count_Student,20.4
A1970701_25,2019-20,Count_Student,1.0
00645763_26,2019-20,Count_Student,14.9
01197129_42,2019-20,Count_Student,32.8
A1903107_36,2019-20,Count_Student,28.5
A1390069_8,2019-20,Count_Student,13.8
A9101233_6,2019-20,Count_Student,52.0
01195915_42,2019-20,Count_Student,29.4
01257951_44,2019-20,Count_Student,27.5
00869182_34,2019-20,Count_Student,108.6
A1301761_28,2019-20,Count_Student,10.0
A0903124_42,2019-20,Count_Student,3.0
A9106493_48,2019-20,Count_Student,18.0
01199159_42,2019-20,Count_Student,19.8
01197661_42,2019-20,Count_Student,61.5
A9303384_34,2019-20,Count_Student,21.0
A9501847_20,2019-20,Count_Student,2.0
02161113_25,2019-20,Count_Student,3.0
A0109288_47,2019-20,Count_Student,4.0
A9503419_41,2019-20,Count_Student,18.9
A9102912_21,2019-20,Count_Student,11.4
A9104077_37,2019-20,Count_Student,17.8
A1300993_13,2019-20,Count_Student,6.4
00869615_34,2019-20,Count_Student,33.3
00249792_10,2019-20,Count_Student,30.4
00259574_12,2019-20,Count_Student,47.3
A1100756_12,2019-20,Count_Student,40.3
A1500456_6,2019-20,Count_Student,8.9
A1700656_9,2019-20,Count_Student,20.5
A0900063_1,2019-20,Count_Student,6.3
A1500035_1,2019-20,Count_Student,5.0
A1792033_12,2019-20,Count_Student,9.6
A0901217_12,2019-20,Count_Student,2.8
A1702812_37,2019-20,Count_Student,6.0
BB130025_5,2019-20,Count_Student,3.9
A1904741_53,2019-20,Count_Student,2.3
A0771532_41,2019-20,Count_Student,8.9
02061083_48,2019-20,Count_Student,35.9
A1904341_48,2019-20,Count_Student,39.4
A9701151_12,2019-20,Count_Student,31.8
A1901570_13,2019-20,Count_Student,6.3
A0771871_48,2019-20,Count_Student,4.5
A1971476_48,2019-20,Count_Student,1.0
A9501074_11,2019-20,Count_Student,7.0
K9303812_34,2019-20,Count_Student,1.0
A9900605_6,2019-20,Count_Student,16.1
00580001_24,2019-20,Count_Student,22.0
A1900804_6,2019-20,Count_Student,14.0
A1771160_24,2019-20,Count_Student,1.4
A9101408_6,2019-20,Count_Student,9.0
A1902118_21,2019-20,Count_Student,4.3
A1901403_12,2019-20,Count_Student,3.0
AA001494_42,2019-20,Count_Student,21.6
BB170290_37,2019-20,Count_Student,15.5
00941988_36,2019-20,Count_Student,10.4
A0740073_25,2019-20,Count_Student,57.0
A0901211_12,2019-20,Count_Student,2.9
A0971790_51,2019-20,Count_Student,0.9
A9304011_50,2019-20,Count_Student,5.3
00868112_34,2019-20,Count_Student,24.3
A1702175_28,2019-20,Count_Student,9.0
K9500868_6,2019-20,Count_Student,22.8
A9902150_23,2019-20,Count_Student,6.0
A1901404_12,2019-20,Count_Student,4.0
A1100017_1,2019-20,Count_Student,4.4
A0110177_53,2019-20,Count_Student,18.0
00604206_25,2019-20,Count_Student,85.1
02063127_50,2019-20,Count_Student,12.4
A1301844_31,2019-20,Count_Student,1.6
A0500598_6,2019-20,Count_Student,23.3
A1300463_6,2019-20,Count_Student,10.3
A9501394_12,2019-20,Count_Student,32.0
00605436_25,2019-20,Count_Student,46.0
A0302047_33,2019-20,Count_Student,17.0
A0503486_48,2019-20,Count_Student,5.1
A1770969_13,2019-20,Count_Student,17.5
A9303053_25,2019-20,Count_Student,29.6
A1100968_16,2019-20,Count_Student,12.0
A1592044_12,2019-20,Count_Student,37.0
A1792086_48,2019-20,Count_Student,8.6
00599169_25,2019-20,Count_Student,19.9
A9700620_6,2019-20,Count_Student,14.5
00581435_24,2019-20,Count_Student,44.9
A9504442_53,2019-20,Count_Student,20.3
A1302980_42,2019-20,Count_Student,6.8
A9503707_44,2019-20,Count_Student,7.3
A1390269_36,2019-20,Count_Student,6.0
00296426_13,2019-20,Count_Student,63.0
A0502577_36,2019-20,Count_Student,90.0
A9903741_42,2019-20,Count_Student,12.0
00936774_36,2019-20,Count_Student,18.0
00563802_23,2019-20,Count_Student,10.0
A0790085_23,2019-20,Count_Student,4.0
BB912520_48,2019-20,Count_Student,6.0
01196941_42,2019-20,Count_Student,11.8
A1903389_37,2019-20,Count_Student,7.5
A9504154_48,2019-20,Count_Student,1.6
01422054_50,2019-20,Count_Student,13.1
00341255_17,2019-20,Count_Student,30.5
A0771873_48,2019-20,Count_Student,1.0
02063138_50,2019-20,Count_Student,9.0
A1171209_34,2019-20,Count_Student,1.0
A9103804_29,2019-20,Count_Student,2.1
A1300062_2,2019-20,Count_Student,4.8
A1904414_48,2019-20,Count_Student,19.0
A1303324_47,2019-20,Count_Student,1.0
A1970199_1,2019-20,Count_Student,10.0
01197377_42,2019-20,Count_Student,130.8
BB912627_48,2019-20,Count_Student,19.9
A0792032_24,2019-20,Count_Student,27.4
A0302592_41,2019-20,Count_Student,16.9
A0701713_36,2019-20,Count_Student,19.6
A0303151_48,2019-20,Count_Student,5.0
A0107885_36,2019-20,Count_Student,14.0
A1990262_12,2019-20,Count_Student,9.8
A1901406_12,2019-20,Count_Student,9.9
A9302549_9,2019-20,Count_Student,30.4
00939629_36,2019-20,Count_Student,89.3
A1101731_36,2019-20,Count_Student,48.6
A1500675_9,2019-20,Count_Student,15.9
A0101123_6,2019-20,Count_Student,28.3
01432674_51,2019-20,Count_Student,7.3
A9106148_44,2019-20,Count_Student,5.4
A0702274_48,2019-20,Count_Student,16.0
00424981_18,2019-20,Count_Student,28.5
A0700775_13,2019-20,Count_Student,11.5
00939006_36,2019-20,Count_Student,32.1
A9903890_44,2019-20,Count_Student,2.0
A0771572_44,2019-20,Count_Student,2.0
A0771571_44,2019-20,Count_Student,1.0
00939662_36,2019-20,Count_Student,37.0
A9105054_36,2019-20,Count_Student,10.9
A0301134_12,2019-20,Count_Student,1.0
01055671_39,2019-20,Count_Student,96.3
A1703400_47,2019-20,Count_Student,1.0
A0701436_29,2019-20,Count_Student,14.5
A9103294_24,2019-20,Count_Student,30.8
A0507795_26,2019-20,Count_Student,3.0
A0301277_13,2019-20,Count_Student,32.0
A1904626_51,2019-20,Count_Student,8.1
00233079_9,2019-20,Count_Student,151.8
01328415_48,2019-20,Count_Student,29.0
00080814_6,2019-20,Count_Student,40.8
A9104417_34,2019-20,Count_Student,12.1
00580158_24,2019-20,Count_Student,42.3
A1501470_13,2019-20,Count_Student,6.9
00939695_36,2019-20,Count_Student,66.9
A1300939_12,2019-20,Count_Student,5.8
A0901784_24,2019-20,Count_Student,7.0
A1301667_25,2019-20,Count_Student,9.5
A9903549_41,2019-20,Count_Student,13.6
A0108568_37,2019-20,Count_Student,21.8
A9502890_35,2019-20,Count_Student,3.6
A1390051_6,2019-20,Count_Student,14.9
A9101448_6,2019-20,Count_Student,1.6
A1902632_28,2019-20,Count_Student,18.0
01199181_42,2019-20,Count_Student,9.1
A9106865_53,2019-20,Count_Student,13.6
A9103599_26,2019-20,Count_Student,9.1
A1771113_21,2019-20,Count_Student,1.0
00260604_12,2019-20,Count_Student,18.0
A0301830_25,2019-20,Count_Student,16.0
BB200480_12,2019-20,Count_Student,18.1
A9304046_47,2019-20,Count_Student,6.0
A9702278_34,2019-20,Count_Student,24.9
02061039_48,2019-20,Count_Student,162.3
A9105940_42,2019-20,Count_Student,4.4
A0503252_45,2019-20,Count_Student,11.3
A0901827_25,2019-20,Count_Student,9.8
A0301136_12,2019-20,Count_Student,47.0
A1990829_51,2019-20,Count_Student,3.9
A1503830_48,2019-20,Count_Student,8.0
02028625_21,2019-20,Count_Student,13.0
01199352_42,2019-20,Count_Student,15.0
A9501561_13,2019-20,Count_Student,22.8
A0302591_41,2019-20,Count_Student,16.0
A0103076_17,2019-20,Count_Student,13.1
00937778_36,2019-20,Count_Student,74.4
00088813_6,2019-20,Count_Student,10.0
A9903787_42,2019-20,Count_Student,21.4
A0301977_29,2019-20,Count_Student,9.4
00297383_13,2019-20,Count_Student,118.1
AA001502_49,2019-20,Count_Student,108.5
BB944400_6,2019-20,Count_Student,39.9
A1702813_37,2019-20,Count_Student,5.0
A0301923_27,2019-20,Count_Student,6.0
01296345_47,2019-20,Count_Student,42.5
00083484_6,2019-20,Count_Student,42.6
A9102090_12,2019-20,Count_Student,30.0
00852215_33,2019-20,Count_Student,20.5
A1302130_36,2019-20,Count_Student,28.9
BB020294_6,2019-20,Count_Student,38.5
00297328_13,2019-20,Count_Student,253.9
A0702288_48,2019-20,Count_Student,51.9
A0750099_48,2019-20,Count_Student,12.6
00579561_24,2019-20,Count_Student,8.4
00233104_9,2019-20,Count_Student,31.6
01433827_51,2019-20,Count_Student,28.3
A1904416_48,2019-20,Count_Student,4.0
A0700668_12,2019-20,Count_Student,7.0
A0502354_34,2019-20,Count_Student,23.5
A9500888_6,2019-20,Count_Student,80.0
A9303327_29,2019-20,Count_Student,21.4
02031627_24,2019-20,Count_Student,5.0
00942948_36,2019-20,Count_Student,7.4
BB120685_17,2019-20,Count_Student,7.0
A0109513_48,2019-20,Count_Student,29.3
AA001503_34,2019-20,Count_Student,27.5
AA890936_48,2019-20,Count_Student,28.0
A0109108_44,2019-20,Count_Student,10.0
02159308_9,2019-20,Count_Student,16.0
A1503831_48,2019-20,Count_Student,25.1
A0308056_48,2019-20,Count_Student,29.8
01604613_24,2019-20,Count_Student,33.6
00604829_25,2019-20,Count_Student,17.4
A1701250_12,2019-20,Count_Student,1.0
A1101266_25,2019-20,Count_Student,1.0
A1900808_6,2019-20,Count_Student,2.4
A1904514_50,2019-20,Count_Student,29.9
A1702688_36,2019-20,Count_Student,9.0
A1971481_48,2019-20,Count_Student,4.8
A0901220_12,2019-20,Count_Student,6.0
A1702814_37,2019-20,Count_Student,3.4
A0902405_36,2019-20,Count_Student,12.8
01264889_45,2019-20,Count_Student,15.8
02022339_13,2019-20,Count_Student,25.6
A9502624_29,2019-20,Count_Student,35.0
00755812_29,2019-20,Count_Student,13.1
00489291_20,2019-20,Count_Student,24.9
01264459_45,2019-20,Count_Student,36.6
A0700777_13,2019-20,Count_Student,6.9
A0903820_55,2019-20,Count_Student,1.0
A0501614_17,2019-20,Count_Student,2.0
A0302806_42,2019-20,Count_Student,1.0
00563868_23,2019-20,Count_Student,137.0
01509887_55,2019-20,Count_Student,6.4
A9106996_55,2019-20,Count_Student,3.0
01516125_55,2019-20,Count_Student,2.0
A9701578_20,2019-20,Count_Student,1.0
A0700371_8,2019-20,Count_Student,1.0
A9901430_12,2019-20,Count_Student,3.0
BB130554_53,2019-20,Count_Student,23.0
A1904743_53,2019-20,Count_Student,17.3
A1703789_53,2019-20,Count_Student,24.1
A1503464_42,2019-20,Count_Student,3.0
01162242_41,2019-20,Count_Student,3.0
A0508344_53,2019-20,Count_Student,11.4
A0509227_13,2019-20,Count_Student,4.0
BB160877_13,2019-20,Count_Student,15.0
A1301707_26,2019-20,Count_Student,2.0
BB120462_12,2019-20,Count_Student,3.0
00033331_4,2019-20,Count_Student,10.9
AA000211_4,2019-20,Count_Student,8.9
BB200428_12,2019-20,Count_Student,2.3
A1990316_13,2019-20,Count_Student,2.0
A0303252_51,2019-20,Count_Student,21.1
A0790184_51,2019-20,Count_Student,7.9
K9302626_24,2019-20,Count_Student,3.0
A9703089_42,2019-20,Count_Student,9.9
A9105007_36,2019-20,Count_Student,33.0
A0503487_48,2019-20,Count_Student,3.0
A9300645_36,2019-20,Count_Student,13.8
00298412_13,2019-20,Count_Student,45.3
A0792087_6,2019-20,Count_Student,76.6
A0740154_53,2019-20,Count_Student,9.4
01162253_41,2019-20,Count_Student,4.4
A1903390_37,2019-20,Count_Student,3.3
00852113_33,2019-20,Count_Student,34.4
01433259_51,2019-20,Count_Student,8.9
A0700986_18,2019-20,Count_Student,3.0
BB161119_18,2019-20,Count_Student,3.0
01433496_51,2019-20,Count_Student,27.8
A1502774_37,2019-20,Count_Student,8.3
A1903391_37,2019-20,Count_Student,4.0
A1592130_37,2019-20,Count_Student,5.6
A1302548_39,2019-20,Count_Student,1.0
A1902026_18,2019-20,Count_Student,3.0
BB201806_48,2019-20,Count_Student,1.0
01199206_42,2019-20,Count_Student,7.8
A9303599_34,2019-20,Count_Student,10.6
00869648_34,2019-20,Count_Student,34.3
00459631_19,2019-20,Count_Student,5.5
A1901845_17,2019-20,Count_Student,72.1
A1701382_13,2019-20,Count_Student,0.6
K9303396_29,2019-20,Count_Student,7.1
BB180634_12,2019-20,Count_Student,1.0
A0110048_51,2019-20,Count_Student,2.0
BB200380_12,2019-20,Count_Student,1.0
A1503465_42,2019-20,Count_Student,2.0
BB200483_12,2019-20,Count_Student,2.0
A9705088_6,2019-20,Count_Student,1.0
A1300947_12,2019-20,Count_Student,1.0
00489305_20,2019-20,Count_Student,5.6
A1102131_47,2019-20,Count_Student,28.1
A9106400_47,2019-20,Count_Student,38.9
A0106611_34,2019-20,Count_Student,1.6
A1990762_48,2019-20,Count_Student,3.4
A1303049_42,2019-20,Count_Student,2.0
A1100761_12,2019-20,Count_Student,1.9
A1703219_42,2019-20,Count_Student,7.0
A1370797_17,2019-20,Count_Student,1.0
BB080640_17,2019-20,Count_Student,2.0
A9504459_53,2019-20,Count_Student,24.4
BB200672_13,2019-20,Count_Student,5.9
A1792041_13,2019-20,Count_Student,3.4
01327182_48,2019-20,Count_Student,71.4
A1792088_55,2019-20,Count_Student,3.5
BB020261_6,2019-20,Count_Student,22.9
A1902891_34,2019-20,Count_Student,5.0
A9105260_39,2019-20,Count_Student,45.1
A9903491_39,2019-20,Count_Student,19.4
01065114_39,2019-20,Count_Student,4.3
A9901879_18,2019-20,Count_Student,2.0
A9100745_6,2019-20,Count_Student,2.0
A9904530_55,2019-20,Count_Student,5.9
A9105071_36,2019-20,Count_Student,37.0
02069184_55,2019-20,Count_Student,3.9
A1301966_34,2019-20,Count_Student,1.0
A1701981_24,2019-20,Count_Student,1.0
A1503031_39,2019-20,Count_Student,8.6
A1501898_24,2019-20,Count_Student,1.0
AA890390_20,2019-20,Count_Student,1.4
AA001299_20,2019-20,Count_Student,19.6
00490241_20,2019-20,Count_Student,7.4
A1702816_37,2019-20,Count_Student,3.5
00704685_27,2019-20,Count_Student,18.0
AA000661_25,2019-20,Count_Student,14.1
A1101048_17,2019-20,Count_Student,8.8
00935861_36,2019-20,Count_Student,72.5
AA001514_34,2019-20,Count_Student,47.5
A1901410_12,2019-20,Count_Student,54.9
A0702015_42,2019-20,Count_Student,43.4
A0501355_12,2019-20,Count_Student,9.4
A9703707_55,2019-20,Count_Student,9.5
A1503833_48,2019-20,Count_Student,8.4
01329281_48,2019-20,Count_Student,12.4
AA890280_13,2019-20,Count_Student,34.1
A0109431_48,2019-20,Count_Student,31.6
A1500113_4,2019-20,Count_Student,24.0
A0702415_53,2019-20,Count_Student,10.1
A1503835_48,2019-20,Count_Student,7.5
A1502617_36,2019-20,Count_Student,6.8
A0101333_6,2019-20,Count_Student,17.3
A9103301_24,2019-20,Count_Student,51.6
A9103825_29,2019-20,Count_Student,25.6
A9502162_24,2019-20,Count_Student,38.8
A1904628_51,2019-20,Count_Student,10.6
01645693_12,2019-20,Count_Student,32.1
A1501475_13,2019-20,Count_Student,9.5
A9101825_12,2019-20,Count_Student,8.9
BB060099_6,2019-20,Count_Student,1.5
02045254_35,2019-20,Count_Student,4.0
A1903174_36,2019-20,Count_Student,2.0
A1503466_42,2019-20,Count_Student,1.0
K9501211_6,2019-20,Count_Student,10.1
00701254_27,2019-20,Count_Student,60.9
A1971483_48,2019-20,Count_Student,1.6
AA001519_25,2019-20,Count_Student,10.3
A0300716_9,2019-20,Count_Student,4.0
A1700554_6,2019-20,Count_Student,5.0
02041635_29,2019-20,Count_Student,20.9
00249861_10,2019-20,Count_Student,95.0
A9104477_34,2019-20,Count_Student,11.9
A1702543_35,2019-20,Count_Student,5.9
00604749_25,2019-20,Count_Student,39.1
AA001520_47,2019-20,Count_Student,13.8
K9300388_6,2019-20,Count_Student,2.0
01434343_51,2019-20,Count_Student,4.0
01611562_40,2019-20,Count_Student,28.1
A9501400_12,2019-20,Count_Student,4.0
02059835_48,2019-20,Count_Student,13.0
00080858_6,2019-20,Count_Student,64.8
A1702691_36,2019-20,Count_Student,2.0
A9903266_36,2019-20,Count_Student,1.0
A0700987_18,2019-20,Count_Student,2.0
A0102749_12,2019-20,Count_Student,11.1
00096245_6,2019-20,Count_Student,2.0
A9102775_18,2019-20,Count_Student,44.6
A1971484_48,2019-20,Count_Student,5.3
BB942811_48,2019-20,Count_Student,28.1
A9103005_22,2019-20,Count_Student,19.8
A1503033_39,2019-20,Count_Student,2.0
02040642_29,2019-20,Count_Student,8.8
02044589_34,2019-20,Count_Student,1.9
A1303772_55,2019-20,Count_Student,7.0
00863191_34,2019-20,Count_Student,18.3
00699855_27,2019-20,Count_Student,12.5
00919329_36,2019-20,Count_Student,12.8
00919599_36,2019-20,Count_Student,18.5
A0903253_42,2019-20,Count_Student,8.0
A0900663_8,2019-20,Count_Student,2.6
00353566_17,2019-20,Count_Student,5.0
A9103601_26,2019-20,Count_Student,3.3
A9702050_26,2019-20,Count_Student,17.1
01930909_30,2019-20,Count_Student,5.0
A1701426_16,2019-20,Count_Student,7.6
A1901614_16,2019-20,Count_Student,1.0
A1501163_12,2019-20,Count_Student,3.0
BB160766_12,2019-20,Count_Student,1.9
BB120563_12,2019-20,Count_Student,2.0
A0702383_51,2019-20,Count_Student,3.9
A1903511_39,2019-20,Count_Student,15.1
A1301708_26,2019-20,Count_Student,6.0
A1901412_12,2019-20,Count_Student,5.6
A1702908_39,2019-20,Count_Student,9.8
A1901413_12,2019-20,Count_Student,2.0
A1701261_12,2019-20,Count_Student,2.8
A1170601_8,2019-20,Count_Student,2.0
A1771278_28,2019-20,Count_Student,3.0
A9502275_25,2019-20,Count_Student,4.0
A1501647_17,2019-20,Count_Student,5.3
A9501917_21,2019-20,Count_Student,4.0
A1101558_34,2019-20,Count_Student,20.0
X0935282_36,2019-20,Count_Student,177.3
A9106056_42,2019-20,Count_Student,2.0
02059518_47,2019-20,Count_Student,16.9
A0110181_53,2019-20,Count_Student,11.8
01464072_53,2019-20,Count_Student,7.6
01013507_37,2019-20,Count_Student,13.6
00032859_4,2019-20,Count_Student,22.0
A9104264_33,2019-20,Count_Student,16.0
00091236_6,2019-20,Count_Student,42.0
02038098_26,2019-20,Count_Student,1.0
A0105774_29,2019-20,Count_Student,8.1
A9104111_37,2019-20,Count_Student,4.6
02025078_17,2019-20,Count_Student,10.6
00580996_24,2019-20,Count_Student,17.3
A0109310_47,2019-20,Count_Student,3.0
A1902059_19,2019-20,Count_Student,16.0
A9302897_19,2019-20,Count_Student,16.8
AA001524_26,2019-20,Count_Student,18.6
A1302550_39,2019-20,Count_Student,2.0
A1702367_32,2019-20,Count_Student,5.1
A9503184_37,2019-20,Count_Student,29.5
A1970618_11,2019-20,Count_Student,2.0
A9503681_42,2019-20,Count_Student,7.8
01653343_28,2019-20,Count_Student,28.0
01263331_45,2019-20,Count_Student,17.1
A0102756_12,2019-20,Count_Student,8.3
A1903176_36,2019-20,Count_Student,11.0
A9300707_37,2019-20,Count_Student,9.6
A0901234_12,2019-20,Count_Student,13.5
A0102757_12,2019-20,Count_Student,18.3
00861332_34,2019-20,Count_Student,16.0
A1901848_17,2019-20,Count_Student,16.0
A9903417_37,2019-20,Count_Student,38.3
A9501854_20,2019-20,Count_Student,46.8
01199228_42,2019-20,Count_Student,1.0
K9306425_55,2019-20,Count_Student,14.0
A0303399_55,2019-20,Count_Student,14.0
A9105661_42,2019-20,Count_Student,11.6
A1500705_9,2019-20,Count_Student,5.5
A0503694_54,2019-20,Count_Student,4.0
01612191_48,2019-20,Count_Student,1.6
K9305812_45,2019-20,Count_Student,2.0
01422418_50,2019-20,Count_Student,7.5
A9106997_55,2019-20,Count_Student,4.1
00602774_25,2019-20,Count_Student,11.6
00752196_29,2019-20,Count_Student,38.0
A0301140_12,2019-20,Count_Student,30.8
00932204_36,2019-20,Count_Student,10.6
A1790555_53,2019-20,Count_Student,9.6
A0103657_19,2019-20,Count_Student,5.0
00928901_36,2019-20,Count_Student,14.3
00258209_12,2019-20,Count_Student,31.0
00002507_1,2019-20,Count_Student,12.5
00603494_25,2019-20,Count_Student,17.9
A9102072_12,2019-20,Count_Student,35.9
01264798_45,2019-20,Count_Student,4.0
A9300296_12,2019-20,Count_Student,41.4
A9901307_12,2019-20,Count_Student,10.0
A9701599_21,2019-20,Count_Student,3.1
X1328481_48,2019-20,Count_Student,126.9
A1370534_12,2019-20,Count_Student,6.0
00265657_12,2019-20,Count_Student,77.0
A9303900_45,2019-20,Count_Student,7.0
A0503495_48,2019-20,Count_Student,14.9
02059857_48,2019-20,Count_Student,14.3
A9300414_21,2019-20,Count_Student,43.1
A9504187_48,2019-20,Count_Student,52.9
A1501696_19,2019-20,Count_Student,7.1
A0100776_6,2019-20,Count_Student,13.4
00298434_13,2019-20,Count_Student,46.3
AA001532_5,2019-20,Count_Student,3.0
A9303062_18,2019-20,Count_Student,14.8
A9501653_17,2019-20,Count_Student,18.0
A9104480_34,2019-20,Count_Student,20.8
A1702817_37,2019-20,Count_Student,3.0
A1101829_37,2019-20,Count_Student,17.4
A1301410_18,2019-20,Count_Student,1.0
02024562_17,2019-20,Count_Student,14.1
02023092_15,2019-20,Count_Student,27.4
01914818_37,2019-20,Count_Student,21.8
01928037_12,2019-20,Count_Student,21.0
A0500098_4,2019-20,Count_Student,25.1
01010878_37,2019-20,Count_Student,12.9
K9303626_33,2019-20,Count_Student,7.8
A9703630_54,2019-20,Count_Student,32.8
02061888_48,2019-20,Count_Student,83.5
01899729_6,2019-20,Count_Student,13.8
A9501567_13,2019-20,Count_Student,72.8
A0901235_12,2019-20,Count_Student,4.0
A0503610_51,2019-20,Count_Student,4.9
AA890281_13,2019-20,Count_Student,18.5
A9500841_6,2019-20,Count_Student,11.6
A9500220_5,2019-20,Count_Student,22.0
00080698_6,2019-20,Count_Student,9.4
01197446_42,2019-20,Count_Student,24.3
AA890557_33,2019-20,Count_Student,17.1
X9106532_48,2019-20,Count_Student,40.0
K9306124_51,2019-20,Count_Student,73.1
A1904744_53,2019-20,Count_Student,9.0
A9703177_45,2019-20,Count_Student,31.5
A1303215_45,2019-20,Count_Student,2.0
A1592138_38,2019-20,Count_Student,18.6
01042629_38,2019-20,Count_Student,6.9
01042731_38,2019-20,Count_Student,5.9
01607793_38,2019-20,Count_Student,13.8
