id,type,name
ICD10/S27.491,ICD10Code,"Other injury of bronchus, unilateral"
ICD10/M25.074,ICD10Code,"Hemarthrosis, right foot"
ICD10/F15.229,ICD10Code,"Other stimulant dependence with intoxication, unspecified"
ICD10/G46.7,ICD10Code,Other lacunar syndromes
ICD10/M25.111,ICD10Code,"Fistula, right shoulder"
ICD10/S93.116,ICD10Code,Dislocation of interphalangeal joint of unspecified lesser toe(s)
ICD10/T56.2X,ICD10Code,Toxic effects of chromium and its compounds
ICD10/I63.432,ICD10Code,Cerebral infarction due to embolism of left posterior cerebral artery
ICD10/A22.0,ICD10Code,Cutaneous anthrax
ICD10/S43.086,ICD10Code,Other dislocation of unspecified shoulder joint
ICD10/V62,ICD10Code,Occupant of heavy transport vehicle injured in collision with two- or three-wheeled motor vehicle
ICD10/J18.0,ICD10Code,"Bronchopneumonia, unspecified organism"
ICD10/I82.4Z,ICD10Code,Acute embolism and thrombosis of unspecified deep veins of distal lower extremity
ICD10/S90.829,ICD10Code,"Blister (nonthermal), unspecified foot"
ICD10/T82.331,ICD10Code,Leakage of carotid arterial graft (bypass)
ICD10/M41.116,ICD10Code,"Juvenile idiopathic scoliosis, lumbar region"
ICD10/H44.432,ICD10Code,"Hypotony of eye due to other ocular disorders, left eye"
ICD10/H30.813,ICD10Code,"Harada's disease, bilateral"
ICD10/W30.89,ICD10Code,Contact with other specified agricultural machinery
ICD10/S81.059,ICD10Code,"Open bite, unspecified knee"
ICD10/H26.041,ICD10Code,"Anterior subcapsular polar infantile and juvenile cataract, right eye"
ICD10/S36.021,ICD10Code,Major contusion of spleen
ICD10/S12.43,ICD10Code,Unspecified traumatic spondylolisthesis of fifth cervical vertebra
ICD10/L89.114,ICD10Code,"Pressure ulcer of right upper back, stage 4"
ICD10/S73.11,ICD10Code,Iliofemoral ligament sprain of hip
ICD10/C79.0,ICD10Code,Secondary malignant neoplasm of kidney and renal pelvis
ICD10/E75.00,ICD10Code,"GM2 gangliosidosis, unspecified"
ICD10/G56.22,ICD10Code,"Lesion of ulnar nerve, left upper limb"
ICD10/S26.09,ICD10Code,Other injury of heart with hemopericardium
ICD10/Z79.02,ICD10Code,Long term (current) use of antithrombotics/antiplatelets
ICD10/M85.46,ICD10Code,"Solitary bone cyst, tibia and fibula"
ICD10/S34.119,ICD10Code,Complete lesion of unspecified level of lumbar spinal cord
ICD10/M10.07,ICD10Code,"Idiopathic gout, ankle and foot"
ICD10/S41.109,ICD10Code,Unspecified open wound of unspecified upper arm
ICD10/T24.099,ICD10Code,"Burn of unspecified degree of multiple sites of unspecified lower limb, except ankle and foot"
ICD10/M60.832,ICD10Code,"Other myositis, left forearm"
ICD10/E75.241,ICD10Code,Niemann-Pick disease type B
ICD10/O43.193,ICD10Code,"Other malformation of placenta, third trimester"
ICD10/S20.329,ICD10Code,Blister (nonthermal) of unspecified front wall of thorax
ICD10/D12.8,ICD10Code,Benign neoplasm of rectum
ICD10/T65.214,ICD10Code,"Toxic effect of chewing tobacco, undetermined"
ICD10/T59.0X3,ICD10Code,"Toxic effect of nitrogen oxides, assault"
ICD10/K90.41,ICD10Code,Non-celiac gluten sensitivity
ICD10/M24.83,ICD10Code,"Other specific joint derangements of wrist, not elsewhere classified"
ICD10/L97.128,ICD10Code,Non-pressure chronic ulcer of left thigh with other specified severity
ICD10/H15.811,ICD10Code,"Equatorial staphyloma, right eye"
ICD10/R27.0,ICD10Code,"Ataxia, unspecified"
ICD10/S56.299,ICD10Code,"Other injury of other flexor muscle, fascia and tendon at forearm level, unspecified arm"
ICD10/M88.88,ICD10Code,Osteitis deformans of other bones
ICD10/T71.234,ICD10Code,"Asphyxiation due to being trapped in a (discarded) refrigerator, undetermined"
ICD10/R91.1,ICD10Code,Solitary pulmonary nodule
ICD10/R46.3,ICD10Code,Overactivity
ICD10/M86.069,ICD10Code,"Acute hematogenous osteomyelitis, unspecified tibia and fibula"
ICD10/M90.561,ICD10Code,"Osteonecrosis in diseases classified elsewhere, right lower leg"
ICD10/C02.8,ICD10Code,Malignant neoplasm of overlapping sites of tongue
ICD10/S96.102,ICD10Code,"Unspecified injury of muscle and tendon of long extensor muscle of toe at ankle and foot level, left foot"
ICD10/J95.811,ICD10Code,Postprocedural pneumothorax
ICD10/F19.232,ICD10Code,Other psychoactive substance dependence with withdrawal with perceptual disturbance
ICD10/O10.22,ICD10Code,Pre-existing hypertensive chronic kidney disease complicating childbirth
ICD10/S55.202,ICD10Code,"Unspecified injury of vein at forearm level, left arm"
ICD10/Y92.820,ICD10Code,Desert as the place of occurrence of the external cause
ICD10/L02.421,ICD10Code,Furuncle of right axilla
ICD10/D16.32,ICD10Code,Benign neoplasm of short bones of left lower limb
ICD10/S34.111,ICD10Code,Complete lesion of L1 level of lumbar spinal cord
ICD10/V05.99,ICD10Code,"Pedestrian with other conveyance injured in collision with railway train or railway vehicle, unspecified whether traffic or nontraffic accident"
ICD10/D13.0,ICD10Code,Benign neoplasm of esophagus
ICD10/H26.101,ICD10Code,"Unspecified traumatic cataract, right eye"
ICD10/O41.122,ICD10Code,"Chorioamnionitis, second trimester"
ICD10/S46.82,ICD10Code,"Laceration of other muscles, fascia and tendons at shoulder and upper arm level"
ICD10/Q81.2,ICD10Code,Epidermolysis bullosa dystrophica
ICD10/S63.204,ICD10Code,Unspecified subluxation of right ring finger
ICD10/S63.62,ICD10Code,Sprain of interphalangeal joint of thumb
ICD10/L60-L75,ICD10Section,Disorders of skin appendages (L60-L75)
ICD10/C92.Z,ICD10Code,Other myeloid leukemia
ICD10/I73.8,ICD10Code,Other specified peripheral vascular diseases
ICD10/T24.702,ICD10Code,"Corrosion of third degree of unspecified site of left lower limb, except ankle and foot"
ICD10/H01.012,ICD10Code,Ulcerative blepharitis right lower eyelid
ICD10/A50.42,ICD10Code,Late congenital syphilitic encephalitis
ICD10/H47.149,ICD10Code,"Foster-Kennedy syndrome, unspecified eye"
ICD10/V80.41,ICD10Code,"Animal-rider injured in collision with car, pick-up truck, van, heavy transport vehicle or bus"
ICD10/T50.Z1,ICD10Code,"Poisoning by, adverse effect of and underdosing of immunoglobulin"
ICD10/Z53.1,ICD10Code,Procedure and treatment not carried out because of patient's decision for reasons of belief and group pressure
ICD10/G72.89,ICD10Code,Other specified myopathies
ICD10/O30.10,ICD10Code,"Triplet pregnancy, unspecified number of placenta and unspecified number of amniotic sacs"
ICD10/S92.211,ICD10Code,Displaced fracture of cuboid bone of right foot
ICD10/L97.118,ICD10Code,Non-pressure chronic ulcer of right thigh with other specified severity
ICD10/T59.1X,ICD10Code,Toxic effect of sulfur dioxide
ICD10/S62.015,ICD10Code,Nondisplaced fracture of distal pole of navicular [scaphoid] bone of left wrist
ICD10/F31.32,ICD10Code,"Bipolar disorder, current episode depressed, moderate"
ICD10/P90,ICD10Code,Convulsions of newborn
ICD10/M86.122,ICD10Code,"Other acute osteomyelitis, left humerus"
ICD10/H18.333,ICD10Code,"Rupture in Descemet's membrane, bilateral"
ICD10/G31.2,ICD10Code,Degeneration of nervous system due to alcohol
ICD10/M88,ICD10Code,Osteitis deformans [Paget's disease of bone]
ICD10/Z69.1,ICD10Code,Encounter for mental health services for spousal or partner abuse problems
ICD10/M02.80,ICD10Code,"Other reactive arthropathies, unspecified site"
ICD10/A44.0,ICD10Code,Systemic bartonellosis
ICD10/C81.92,ICD10Code,"Hodgkin lymphoma, unspecified, intrathoracic lymph nodes"
ICD10/M12.269,ICD10Code,"Villonodular synovitis (pigmented), unspecified knee"
ICD10/A66.7,ICD10Code,Other manifestations of yaws
ICD10/M46.25,ICD10Code,"Osteomyelitis of vertebra, thoracolumbar region"
ICD10/Q25.49,ICD10Code,Other congenital malformations of aorta
ICD10/Z31.49,ICD10Code,Encounter for other procreative investigation and testing
ICD10/C72.50,ICD10Code,Malignant neoplasm of unspecified cranial nerve
ICD10/H70.091,ICD10Code,"Acute mastoiditis with other complications, right ear"
ICD10/L02.81,ICD10Code,Cutaneous abscess of other sites
ICD10/W21.03,ICD10Code,Struck by baseball
ICD10/H31.123,ICD10Code,"Diffuse secondary atrophy of choroid, bilateral"
ICD10/H04.439,ICD10Code,Chronic lacrimal mucocele of unspecified lacrimal passage
ICD10/Y93.A3,ICD10Code,"Activity, aerobic and step exercise"
ICD10/H16.432,ICD10Code,"Localized vascularization of cornea, left eye"
ICD10/S66.518,ICD10Code,"Strain of intrinsic muscle, fascia and tendon of other finger at wrist and hand level"
ICD10/O29.011,ICD10Code,"Aspiration pneumonitis due to anesthesia during pregnancy, first trimester"
ICD10/G44.40,ICD10Code,"Drug-induced headache, not elsewhere classified, not intractable"
ICD10/S35.211,ICD10Code,Minor laceration of celiac artery
ICD10/Z52.811,ICD10Code,"Egg (Oocyte) donor under age 35, designated recipient"
ICD10/T36.6X5,ICD10Code,Adverse effect of rifampicins
ICD10/M61.351,ICD10Code,"Calcification and ossification of muscles associated with burns, right thigh"
ICD10/N31.2,ICD10Code,"Flaccid neuropathic bladder, not elsewhere classified"
ICD10/H93.091,ICD10Code,Unspecified degenerative and vascular disorders of right ear
ICD10/S50.00,ICD10Code,Contusion of unspecified elbow
ICD10/O29.5X2,ICD10Code,"Other complications of spinal and epidural anesthesia during pregnancy, second trimester"
ICD10/M81.8,ICD10Code,Other osteoporosis without current pathological fracture
ICD10/N96,ICD10Code,Recurrent pregnancy loss
ICD10/M60.83,ICD10Code,"Other myositis, forearm"
ICD10/S20.17,ICD10Code,Other superficial bite of breast
ICD10/S62.626,ICD10Code,Displaced fracture of medial phalanx of right little finger
ICD10/I50.41,ICD10Code,Acute combined systolic (congestive) and diastolic (congestive) heart failure
ICD10/H15.122,ICD10Code,"Nodular episcleritis, left eye"
ICD10/T23.27,ICD10Code,Burn of second degree of wrist
ICD10/S90.51,ICD10Code,Abrasion of ankle
ICD10/A44.9,ICD10Code,"Bartonellosis, unspecified"
ICD10/O00-O08,ICD10Section,Pregnancy with abortive outcome (O00-O08)
ICD10/S68.519,ICD10Code,Complete traumatic transphalangeal amputation of unspecified thumb
ICD10/I48.92,ICD10Code,Unspecified atrial flutter
ICD10/S89.191,ICD10Code,Other physeal fracture of lower end of right tibia
ICD10/H04.229,ICD10Code,"Epiphora due to insufficient drainage, unspecified lacrimal gland"
ICD10/M86.421,ICD10Code,"Chronic osteomyelitis with draining sinus, right humerus"
ICD10/K11.3,ICD10Code,Abscess of salivary gland
ICD10/M13.819,ICD10Code,"Other specified arthritis, unspecified shoulder"
ICD10/T39.011,ICD10Code,"Poisoning by aspirin, accidental (unintentional)"
ICD10/Y08.02,ICD10Code,Assault by strike by baseball bat
ICD10/M1A.06,ICD10Code,"Idiopathic chronic gout, knee"
ICD10/H93.291,ICD10Code,"Other abnormal auditory perceptions, right ear"
ICD10/S31.10,ICD10Code,Unspecified open wound of abdominal wall without penetration into peritoneal cavity
ICD10/M66.178,ICD10Code,"Rupture of synovium, left toe(s)"
ICD10/S40.259,ICD10Code,Superficial foreign body of unspecified shoulder
ICD10/A30.2,ICD10Code,Borderline tuberculoid leprosy
ICD10/S91.231,ICD10Code,Puncture wound without foreign body of right great toe with damage to nail
ICD10/H44.13,ICD10Code,Sympathetic uveitis
ICD10/N06.5,ICD10Code,Isolated proteinuria with diffuse mesangiocapillary glomerulonephritis
ICD10/A52.7,ICD10Code,Other symptomatic late syphilis
ICD10/M1A.119,ICD10Code,"Lead-induced chronic gout, unspecified shoulder"
ICD10/C40.22,ICD10Code,Malignant neoplasm of long bones of left lower limb
ICD10/F14.221,ICD10Code,Cocaine dependence with intoxication delirium
ICD10/G43.519,ICD10Code,"Persistent migraine aura without cerebral infarction, intractable, without status migrainosus"
ICD10/K94.01,ICD10Code,Colostomy hemorrhage
ICD10/W53,ICD10Code,Contact with rodent
ICD10/Y92.3,ICD10Code,Sports and athletics area as the place of occurrence of the external cause
ICD10/S70,ICD10Code,Superficial injury of hip and thigh
ICD10/M93.03,ICD10Code,Acute on chronic slipped upper femoral epiphysis (nontraumatic)
ICD10/S72.416,ICD10Code,Nondisplaced unspecified condyle fracture of lower end of unspecified femur
ICD10/I82.A12,ICD10Code,Acute embolism and thrombosis of left axillary vein
ICD10/F19.94,ICD10Code,"Other psychoactive substance use, unspecified with psychoactive substance-induced mood disorder"
ICD10/H44.2D1,ICD10Code,"Degenerative myopia with foveoschisis, right eye"
ICD10/T83.591,ICD10Code,Infection and inflammatory reaction due to implanted urinary sphincter
ICD10/M05.55,ICD10Code,Rheumatoid polyneuropathy with rheumatoid arthritis of hip
ICD10/Z91.02,ICD10Code,Food additives allergy status
ICD10/O12.01,ICD10Code,"Gestational edema, first trimester"
ICD10/D23.21,ICD10Code,Other benign neoplasm of skin of right ear and external auricular canal
ICD10/H44.30,ICD10Code,Unspecified degenerative disorder of globe
ICD10/C81.43,ICD10Code,"Lymphocyte-rich Hodgkin lymphoma, intra-abdominal lymph nodes"
ICD10/K83,ICD10Code,Other diseases of biliary tract
ICD10/T26.4,ICD10Code,"Burn of eye and adnexa, part unspecified"
ICD10/M84.353,ICD10Code,"Stress fracture, unspecified femur"
ICD10/L89.520,ICD10Code,"Pressure ulcer of left ankle, unstageable"
ICD10/X03,ICD10Code,"Exposure to controlled fire, not in building or structure"
ICD10/M62.43,ICD10Code,"Contracture of muscle, forearm"
ICD10/S63.105,ICD10Code,Unspecified dislocation of left thumb
ICD10/I02.9,ICD10Code,Rheumatic chorea without heart involvement
ICD10/I69.952,ICD10Code,Hemiplegia and hemiparesis following unspecified cerebrovascular disease affecting left dominant side
ICD10/C92.Z1,ICD10Code,"Other myeloid leukemia, in remission"
ICD10/D32.0,ICD10Code,Benign neoplasm of cerebral meninges
ICD10/C44,ICD10Code,Other and unspecified malignant neoplasm of skin
ICD10/S61.00,ICD10Code,Unspecified open wound of thumb without damage to nail
ICD10/T86.30,ICD10Code,Unspecified complication of heart-lung transplant
ICD10/X08.1,ICD10Code,Exposure to sofa fire
ICD10/K86.3,ICD10Code,Pseudocyst of pancreas
ICD10/V91.07,ICD10Code,Burn due to water-skis on fire
ICD10/H02.402,ICD10Code,Unspecified ptosis of left eyelid
ICD10/S42.011,ICD10Code,Anterior displaced fracture of sternal end of right clavicle
ICD10/B00,ICD10Code,Herpesviral [herpes simplex] infections
ICD10/O26.712,ICD10Code,"Subluxation of symphysis (pubis) in pregnancy, second trimester"
ICD10/S83.142,ICD10Code,"Lateral subluxation of proximal end of tibia, left knee"
ICD10/S95.211,ICD10Code,Laceration of dorsal vein of right foot
ICD10/H44.121,ICD10Code,"Parasitic endophthalmitis, unspecified, right eye"
ICD10/Y63,ICD10Code,Failure in dosage during surgical and medical care
ICD10/S40.912,ICD10Code,Unspecified superficial injury of left shoulder
ICD10/M84.33,ICD10Code,"Stress fracture, ulna and radius"
ICD10/S79,ICD10Code,Other and unspecified injuries of hip and thigh
ICD10/H80-H83,ICD10Section,Diseases of inner ear (H80-H83)
ICD10/C81-C96,ICD10Section,"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"
ICD10/S98.13,ICD10Code,Complete traumatic amputation of one lesser toe
ICD10/S20.461,ICD10Code,Insect bite (nonvenomous) of right back wall of thorax
ICD10/S52.319,ICD10Code,"Greenstick fracture of shaft of radius, unspecified arm"
ICD10/R73.9,ICD10Code,"Hyperglycemia, unspecified"
ICD10/M87.111,ICD10Code,"Osteonecrosis due to drugs, right shoulder"
ICD10/T22.241,ICD10Code,Burn of second degree of right axilla
ICD10/N60.2,ICD10Code,Fibroadenosis of breast
ICD10/E83.30,ICD10Code,"Disorder of phosphorus metabolism, unspecified"
ICD10/S43.025,ICD10Code,Posterior dislocation of left humerus
ICD10/K12.30,ICD10Code,"Oral mucositis (ulcerative), unspecified"
ICD10/V19.20,ICD10Code,Unspecified pedal cyclist injured in collision with unspecified motor vehicles in nontraffic accident
ICD10/R15.2,ICD10Code,Fecal urgency
ICD10/H02.135,ICD10Code,Senile ectropion of left lower eyelid
ICD10/O43.899,ICD10Code,"Other placental disorders, unspecified trimester"
ICD10/M06.079,ICD10Code,"Rheumatoid arthritis without rheumatoid factor, unspecified ankle and foot"
ICD10/H02.142,ICD10Code,Spastic ectropion of right lower eyelid
ICD10/H15.831,ICD10Code,"Staphyloma posticum, right eye"
ICD10/J32.3,ICD10Code,Chronic sphenoidal sinusitis
ICD10/A52.78,ICD10Code,Syphilis of other musculoskeletal tissue
ICD10/S46.321,ICD10Code,"Laceration of muscle, fascia and tendon of triceps, right arm"
ICD10/C7A.096,ICD10Code,"Malignant carcinoid tumor of the hindgut, unspecified"
ICD10/Q64.32,ICD10Code,Congenital stricture of urethra
ICD10/C81.9,ICD10Code,"Hodgkin lymphoma, unspecified"
ICD10/K64.3,ICD10Code,Fourth degree hemorrhoids
ICD10/O30.112,ICD10Code,"Triplet pregnancy with two or more monochorionic fetuses, second trimester"
ICD10/A41.5,ICD10Code,Sepsis due to other Gram-negative organisms
ICD10/H33.1,ICD10Code,Retinoschisis and retinal cysts
ICD10/H53.141,ICD10Code,"Visual discomfort, right eye"
ICD10/T44.4X5,ICD10Code,Adverse effect of predominantly alpha-adrenoreceptor agonists
ICD10/Q95.9,ICD10Code,"Balanced rearrangement and structural marker, unspecified"
ICD10/Z85.00,ICD10Code,Personal history of malignant neoplasm of unspecified digestive organ
ICD10/M66.351,ICD10Code,"Spontaneous rupture of flexor tendons, right thigh"
ICD10/T63.004,ICD10Code,"Toxic effect of unspecified snake venom, undetermined"
ICD10/S34.101,ICD10Code,Unspecified injury to L1 level of lumbar spinal cord
ICD10/O86.4,ICD10Code,Pyrexia of unknown origin following delivery
ICD10/T78.41,ICD10Code,Arthus phenomenon
ICD10/T63.012,ICD10Code,"Toxic effect of rattlesnake venom, intentional self-harm"
ICD10/M1A.149,ICD10Code,"Lead-induced chronic gout, unspecified hand"
ICD10/T48.3X2,ICD10Code,"Poisoning by antitussives, intentional self-harm"
ICD10/Y24.8,ICD10Code,"Other firearm discharge, undetermined intent"
ICD10/V33.6,ICD10Code,"Passenger in three-wheeled motor vehicle injured in collision with car, pick-up truck or van in traffic accident"
ICD10/H50.131,ICD10Code,"Monocular exotropia with V pattern, right eye"
ICD10/M11.259,ICD10Code,"Other chondrocalcinosis, unspecified hip"
ICD10/S71.0,ICD10Code,Open wound of hip
ICD10/C81.25,ICD10Code,"Mixed cellularity Hodgkin lymphoma, lymph nodes of inguinal region and lower limb"
ICD10/S79.102,ICD10Code,Unspecified physeal fracture of lower end of left femur
ICD10/M1A.172,ICD10Code,"Lead-induced chronic gout, left ankle and foot"
ICD10/S27.431,ICD10Code,"Laceration of bronchus, unilateral"
ICD10/A08.3,ICD10Code,Other viral enteritis
ICD10/Y76.3,ICD10Code,"Surgical instruments, materials and obstetric and gynecological devices (including sutures) associated with adverse incidents"
ICD10/D22.2,ICD10Code,Melanocytic nevi of ear and external auricular canal
ICD10/M86.019,ICD10Code,"Acute hematogenous osteomyelitis, unspecified shoulder"
ICD10/T18.108,ICD10Code,Unspecified foreign body in esophagus causing other injury
ICD10/S61.227,ICD10Code,Laceration with foreign body of left little finger without damage to nail
ICD10/S91.113,ICD10Code,Laceration without foreign body of unspecified great toe without damage to nail
ICD10/H04.552,ICD10Code,Acquired stenosis of left nasolacrimal duct
ICD10/M05.841,ICD10Code,Other rheumatoid arthritis with rheumatoid factor of right hand
ICD10/G04,ICD10Code,"Encephalitis, myelitis and encephalomyelitis"
ICD10/I69.212,ICD10Code,Visuospatial deficit and spatial neglect following other nontraumatic intracranial hemorrhage
ICD10/S92.202,ICD10Code,Fracture of unspecified tarsal bone(s) of left foot
ICD10/I49.8,ICD10Code,Other specified cardiac arrhythmias
ICD10/Z85.821,ICD10Code,Personal history of Merkel cell carcinoma
ICD10/Y32,ICD10Code,"Crashing of motor vehicle, undetermined intent"
ICD10/T71.20,ICD10Code,Asphyxiation due to systemic oxygen deficiency due to low oxygen content in ambient air due to unspecified cause
ICD10/D03.12,ICD10Code,"Melanoma in situ of left eyelid, including canthus"
ICD10/C84.01,ICD10Code,"Mycosis fungoides, lymph nodes of head, face, and neck"
ICD10/X08.00,ICD10Code,Exposure to bed fire due to unspecified burning material
ICD10/Y92.522,ICD10Code,Railway station as the place of occurrence of the external cause
ICD10/C7A.010,ICD10Code,Malignant carcinoid tumor of the duodenum
ICD10/L76.34,ICD10Code,Postprocedural seroma of skin and subcutaneous tissue following other procedure
ICD10/C84.78,ICD10Code,"Anaplastic large cell lymphoma, ALK-negative, lymph nodes of multiple sites"
ICD10/H60.21,ICD10Code,"Malignant otitis externa, right ear"
ICD10/E13.34,ICD10Code,Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy
ICD10/S66.325,ICD10Code,"Laceration of extensor muscle, fascia and tendon of left ring finger at wrist and hand level"
ICD10/O65.3,ICD10Code,Obstructed labor due to pelvic outlet and mid-cavity contraction
ICD10/H67,ICD10Code,Otitis media in diseases classified elsewhere
ICD10/E71.0,ICD10Code,Maple-syrup-urine disease
ICD10/M11.131,ICD10Code,"Familial chondrocalcinosis, right wrist"
ICD10/C57.01,ICD10Code,Malignant neoplasm of right fallopian tube
ICD10/Z3A.40,ICD10Code,40 weeks gestation of pregnancy
ICD10/R82.71,ICD10Code,Bacteriuria
ICD10/H50.332,ICD10Code,"Intermittent monocular exotropia, left eye"
ICD10/T63.2,ICD10Code,Toxic effect of venom of scorpion
ICD10/S15.392,ICD10Code,Other specified injury of left internal jugular vein
ICD10/T65.814,ICD10Code,"Toxic effect of latex, undetermined"
ICD10/L94.6,ICD10Code,Ainhum
ICD10/F40.290,ICD10Code,Androphobia
ICD10/K27.2,ICD10Code,"Acute peptic ulcer, site unspecified, with both hemorrhage and perforation"
ICD10/D36.11,ICD10Code,"Benign neoplasm of peripheral nerves and autonomic nervous system of face, head, and neck"
ICD10/S93.3,ICD10Code,Subluxation and dislocation of foot
ICD10/S22.41,ICD10Code,"Multiple fractures of ribs, right side"
ICD10/S46.191,ICD10Code,"Other injury of muscle, fascia and tendon of long head of biceps, right arm"
ICD10/W31.3,ICD10Code,Contact with prime movers
ICD10/M23.33,ICD10Code,"Other meniscus derangements, other medial meniscus"
ICD10/E08.21,ICD10Code,Diabetes mellitus due to underlying condition with diabetic nephropathy
ICD10/O30.009,ICD10Code,"Twin pregnancy, unspecified number of placenta and unspecified number of amniotic sacs, unspecified trimester"
ICD10/E10.311,ICD10Code,Type 1 diabetes mellitus with unspecified diabetic retinopathy with macular edema
ICD10/M87.13,ICD10Code,"Osteonecrosis due to drugs of radius, ulna and carpus"
ICD10/O88.02,ICD10Code,Air embolism in childbirth
ICD10/T20.23,ICD10Code,Burn of second degree of chin
ICD10/T63.33,ICD10Code,Toxic effect of venom of brown recluse spider
ICD10/B02.23,ICD10Code,Postherpetic polyneuropathy
ICD10/N83.12,ICD10Code,Corpus luteum cyst of left ovary
ICD10/B35.9,ICD10Code,"Dermatophytosis, unspecified"
ICD10/P05-P08,ICD10Section,Disorders of newborn related to length of gestation and fetal growth (P05-P08)
ICD10/S25.111,ICD10Code,Minor laceration of right innominate or subclavian artery
ICD10/W19,ICD10Code,Unspecified fall
ICD10/S59.21,ICD10Code,Salter-Harris Type I physeal fracture of lower end of radius
ICD10/C88.4,ICD10Code,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma]
ICD10/M25.441,ICD10Code,"Effusion, right hand"
ICD10/O99.31,ICD10Code,"Alcohol use complicating pregnancy, childbirth, and the puerperium"
ICD10/M02.86,ICD10Code,"Other reactive arthropathies, knee"
ICD10/C83.73,ICD10Code,"Burkitt lymphoma, intra-abdominal lymph nodes"
ICD10/T25.091,ICD10Code,Burn of unspecified degree of multiple sites of right ankle and foot
ICD10/S42.435,ICD10Code,Nondisplaced fracture (avulsion) of lateral epicondyle of left humerus
ICD10/M84.561,ICD10Code,"Pathological fracture in neoplastic disease, right tibia"
ICD10/M66.10,ICD10Code,"Rupture of synovium, unspecified joint"
ICD10/R20.3,ICD10Code,Hyperesthesia
ICD10/T38.1X1,ICD10Code,"Poisoning by thyroid hormones and substitutes, accidental (unintentional)"
ICD10/H66.01,ICD10Code,Acute suppurative otitis media with spontaneous rupture of ear drum
ICD10/M76.71,ICD10Code,"Peroneal tendinitis, right leg"
ICD10/N13.8,ICD10Code,Other obstructive and reflux uropathy
ICD10/Y36.8,ICD10Code,War operations occurring after cessation of hostilities
ICD10/N94.818,ICD10Code,Other vulvodynia
ICD10/T22.432,ICD10Code,Corrosion of unspecified degree of left upper arm
ICD10/S02.9,ICD10Code,Fracture of unspecified skull and facial bones
ICD10/H16.10,ICD10Code,Unspecified superficial keratitis
ICD10/S31.129,ICD10Code,"Laceration of abdominal wall with foreign body, unspecified quadrant without penetration into peritoneal cavity"
ICD10/S92.065,ICD10Code,Nondisplaced intraarticular fracture of left calcaneus
ICD10/M12.142,ICD10Code,"Kaschin-Beck disease, left hand"
ICD10/A59.09,ICD10Code,Other urogenital trichomoniasis
ICD10/H61.329,ICD10Code,"Acquired stenosis of external ear canal secondary to inflammation and infection, unspecified ear"
ICD10/Z05.6,ICD10Code,Observation and evaluation of newborn for suspected genitourinary condition ruled out
ICD10/E13.63,ICD10Code,Other specified diabetes mellitus with oral complications
ICD10/H44.42,ICD10Code,Hypotony of eye due to ocular fistula
ICD10/M86.612,ICD10Code,"Other chronic osteomyelitis, left shoulder"
ICD10/J38.0,ICD10Code,Paralysis of vocal cords and larynx
ICD10/M21.7,ICD10Code,Unequal limb length (acquired)
ICD10/S34.10,ICD10Code,Unspecified injury to lumbar spinal cord
ICD10/S56.02,ICD10Code,"Laceration of flexor muscle, fascia and tendon of thumb at forearm level"
ICD10/Z66,ICD10Code,Do not resuscitate
ICD10/I70.734,ICD10Code,Atherosclerosis of other type of bypass graft(s) of the right leg with ulceration of heel and midfoot
ICD10/S63.649,ICD10Code,Sprain of metacarpophalangeal joint of unspecified thumb
ICD10/H18.323,ICD10Code,"Folds in Descemet's membrane, bilateral"
ICD10/S93.412,ICD10Code,Sprain of calcaneofibular ligament of left ankle
ICD10/I31.0,ICD10Code,Chronic adhesive pericarditis
ICD10/O30.103,ICD10Code,"Triplet pregnancy, unspecified number of placenta and unspecified number of amniotic sacs, third trimester"
ICD10/G81.12,ICD10Code,Spastic hemiplegia affecting left dominant side
ICD10/A40.1,ICD10Code,"Sepsis due to streptococcus, group B"
ICD10/L60.3,ICD10Code,Nail dystrophy
ICD10/Q86,ICD10Code,"Congenital malformation syndromes due to known exogenous causes, not elsewhere classified"
ICD10/E11.42,ICD10Code,Type 2 diabetes mellitus with diabetic polyneuropathy
ICD10/G81.04,ICD10Code,Flaccid hemiplegia affecting left nondominant side
ICD10/X78.0,ICD10Code,Intentional self-harm by sharp glass
ICD10/M61.132,ICD10Code,"Myositis ossificans progressiva, left forearm"
ICD10/S01.00,ICD10Code,Unspecified open wound of scalp
ICD10/T56.0X4,ICD10Code,"Toxic effect of lead and its compounds, undetermined"
ICD10/M24.275,ICD10Code,"Disorder of ligament, left foot"
ICD10/R10.829,ICD10Code,"Rebound abdominal tenderness, unspecified site"
ICD10/S60.919,ICD10Code,Unspecified superficial injury of unspecified wrist
ICD10/O99.611,ICD10Code,"Diseases of the digestive system complicating pregnancy, first trimester"
ICD10/S66.2,ICD10Code,"Injury of extensor muscle, fascia and tendon of thumb at wrist and hand level"
ICD10/H25.1,ICD10Code,Age-related nuclear cataract
ICD10/O26.843,ICD10Code,"Uterine size-date discrepancy, third trimester"
ICD10/F12.90,ICD10Code,"Cannabis use, unspecified, uncomplicated"
ICD10/M86.059,ICD10Code,"Acute hematogenous osteomyelitis, unspecified femur"
ICD10/M86.012,ICD10Code,"Acute hematogenous osteomyelitis, left shoulder"
ICD10/P15.0,ICD10Code,Birth injury to liver
