id	name	sboTerm	symbol
ENSG00000169764	ENSG00000169764	SBO:0000243	UGP2
ENSG00000169814	ENSG00000169814	SBO:0000243	BTD
ENSG00000169826	ENSG00000169826	SBO:0000243	CSGALNACT2
ENSG00000169902	ENSG00000169902	SBO:0000243	TPST1
ENSG00000169919	ENSG00000169919	SBO:0000243	GUSB
ENSG00000169967	ENSG00000169967	SBO:0000243	MAP3K2
ENSG00000170035	ENSG00000170035	SBO:0000243	UBE2E3
ENSG00000170142	ENSG00000170142	SBO:0000243	UBE2E1
ENSG00000170145	ENSG00000170145	SBO:0000243	SIK2
ENSG00000170185	ENSG00000170185	SBO:0000243	USP38
ENSG00000170190	ENSG00000170190	SBO:0000243	SLC16A5
ENSG00000170191	ENSG00000170191	SBO:0000243	NANP
ENSG00000170222	ENSG00000170222	SBO:0000243	ADPRM
ENSG00000170231	ENSG00000170231	SBO:0000243	FABP6
ENSG00000170242	ENSG00000170242	SBO:0000243	USP47
ENSG00000170266	ENSG00000170266	SBO:0000243	GLB1
ENSG00000170271	ENSG00000170271	SBO:0000243	FAXDC2
ENSG00000170312	ENSG00000170312	SBO:0000243	CDK1
ENSG00000170323	ENSG00000170323	SBO:0000243	FABP4
ENSG00000170324	ENSG00000170324	SBO:0000243	FRMPD2
ENSG00000170340	ENSG00000170340	SBO:0000243	B3GNT2
ENSG00000170364	ENSG00000170364	SBO:0000243	SETMAR
ENSG00000170385	ENSG00000170385	SBO:0000243	SLC30A1
ENSG00000170390	ENSG00000170390	SBO:0000243	DCLK2
ENSG00000170426	ENSG00000170426	SBO:0000243	SDR9C7
ENSG00000170430	ENSG00000170430	SBO:0000243	MGMT
ENSG00000170439	ENSG00000170439	SBO:0000243	METTL7B
ENSG00000170445	ENSG00000170445	SBO:0000243	HARS1
ENSG00000170482	ENSG00000170482	SBO:0000243	SLC23A1
ENSG00000170485	ENSG00000170485	SBO:0000243	NPAS2
ENSG00000170502	ENSG00000170502	SBO:0000243	NUDT9
ENSG00000170516	ENSG00000170516	SBO:0000243	COX7B2
ENSG00000170522	ENSG00000170522	SBO:0000243	ELOVL6
ENSG00000170525	ENSG00000170525	SBO:0000243	PFKFB3
ENSG00000170634	ENSG00000170634	SBO:0000243	ACYP2
ENSG00000170734	ENSG00000170734	SBO:0000243	POLH
ENSG00000170786	ENSG00000170786	SBO:0000243	SDR16C5
ENSG00000170832	ENSG00000170832	SBO:0000243	USP32
ENSG00000170835	ENSG00000170835	SBO:0000243	CEL
ENSG00000170836	ENSG00000170836	SBO:0000243	PPM1D
ENSG00000170881	ENSG00000170881	SBO:0000243	RNF139
ENSG00000170890	ENSG00000170890	SBO:0000243	PLA2G1B
ENSG00000170899	ENSG00000170899	SBO:0000243	GSTA4
ENSG00000170906	ENSG00000170906	SBO:0000243	NDUFA3
ENSG00000170950	ENSG00000170950	SBO:0000243	PGK2
ENSG00000170961	ENSG00000170961	SBO:0000243	HAS2
ENSG00000171004	ENSG00000171004	SBO:0000243	HS6ST2
ENSG00000171094	ENSG00000171094	SBO:0000243	ALK
ENSG00000171097	ENSG00000171097	SBO:0000243	KYAT1
ENSG00000171100	ENSG00000171100	SBO:0000243	MTM1
ENSG00000171105	ENSG00000171105	SBO:0000243	INSR
ENSG00000171124	ENSG00000171124	SBO:0000243	FUT3
ENSG00000171132	ENSG00000171132	SBO:0000243	PRKCE
ENSG00000171155	ENSG00000171155	SBO:0000243	C1GALT1C1
ENSG00000171174	ENSG00000171174	SBO:0000243	RBKS
ENSG00000171219	ENSG00000171219	SBO:0000243	CDC42BPG
ENSG00000171234	ENSG00000171234	SBO:0000243	UGT2B7
ENSG00000171298	ENSG00000171298	SBO:0000243	GAA
ENSG00000171302	ENSG00000171302	SBO:0000243	CANT1
ENSG00000171307	ENSG00000171307	SBO:0000243	ZDHHC16
ENSG00000171310	ENSG00000171310	SBO:0000243	CHST11
ENSG00000171314	ENSG00000171314	SBO:0000243	PGAM1
ENSG00000171320	ENSG00000171320	SBO:0000243	ESCO2
ENSG00000171408	ENSG00000171408	SBO:0000243	PDE7B
ENSG00000171428	ENSG00000171428	SBO:0000243	NAT1
ENSG00000171453	ENSG00000171453	SBO:0000243	POLR1C
ENSG00000171497	ENSG00000171497	SBO:0000243	PPID
ENSG00000171503	ENSG00000171503	SBO:0000243	ETFDH
ENSG00000171560	ENSG00000171560	SBO:0000243	FGA
ENSG00000171608	ENSG00000171608	SBO:0000243	PIK3CD
ENSG00000171720	ENSG00000171720	SBO:0000243	HDAC3
ENSG00000171723	ENSG00000171723	SBO:0000243	GPHN
ENSG00000171759	ENSG00000171759	SBO:0000243	PAH
ENSG00000171766	ENSG00000171766	SBO:0000243	GATM
ENSG00000171793	ENSG00000171793	SBO:0000243	CTPS1
ENSG00000171806	ENSG00000171806	SBO:0000243	METTL18
ENSG00000171848	ENSG00000171848	SBO:0000243	RRM2
ENSG00000171861	ENSG00000171861	SBO:0000243	MRM3
ENSG00000171862	ENSG00000171862	SBO:0000243	PTEN
ENSG00000171885	ENSG00000171885	SBO:0000243	AQP4
ENSG00000171903	ENSG00000171903	SBO:0000243	CYP4F11
ENSG00000171954	ENSG00000171954	SBO:0000243	CYP4F22
ENSG00000171960	ENSG00000171960	SBO:0000243	PPIH
ENSG00000171989	ENSG00000171989	SBO:0000243	LDHAL6B
ENSG00000172009	ENSG00000172009	SBO:0000243	THOP1
ENSG00000172046	ENSG00000172046	SBO:0000243	USP19
ENSG00000172053	ENSG00000172053	SBO:0000243	QARS1
ENSG00000172071	ENSG00000172071	SBO:0000243	EIF2AK3
ENSG00000172113	ENSG00000172113	SBO:0000243	NME6
ENSG00000172197	ENSG00000172197	SBO:0000243	MBOAT1
ENSG00000172236	ENSG00000172236	SBO:0000243	TPSAB1
ENSG00000172264	ENSG00000172264	SBO:0000243	MACROD2
ENSG00000172269	ENSG00000172269	SBO:0000243	DPAGT1
ENSG00000172288	ENSG00000172288	SBO:0000243	CDY1
ENSG00000172292	ENSG00000172292	SBO:0000243	CERS6
ENSG00000172296	ENSG00000172296	SBO:0000243	SPTLC3
ENSG00000172315	ENSG00000172315	SBO:0000243	TP53RK
ENSG00000172318	ENSG00000172318	SBO:0000243	B3GALT1
ENSG00000172331	ENSG00000172331	SBO:0000243	BPGM
ENSG00000172339	ENSG00000172339	SBO:0000243	ALG14
ENSG00000172340	ENSG00000172340	SBO:0000243	SUCLG2
ENSG00000172345	ENSG00000172345	SBO:0000243	STARD5
ENSG00000172352	ENSG00000172352	SBO:0000243	CDY1B
ENSG00000172456	ENSG00000172456	SBO:0000243	FGGY
ENSG00000172461	ENSG00000172461	SBO:0000243	FUT9
ENSG00000172482	ENSG00000172482	SBO:0000243	AGXT
ENSG00000172497	ENSG00000172497	SBO:0000243	ACOT12
ENSG00000172508	ENSG00000172508	SBO:0000243	CARNS1
ENSG00000172531	ENSG00000172531	SBO:0000243	PPP1CA
ENSG00000172543	ENSG00000172543	SBO:0000243	CTSW
ENSG00000172572	ENSG00000172572	SBO:0000243	PDE3A
ENSG00000172613	ENSG00000172613	SBO:0000243	RAD9A
ENSG00000172680	ENSG00000172680	SBO:0000243	MOS
ENSG00000172728	ENSG00000172728	SBO:0000243	FUT10
ENSG00000172782	ENSG00000172782	SBO:0000243	FADS6
ENSG00000172817	ENSG00000172817	SBO:0000243	CYP7B1
ENSG00000172828	ENSG00000172828	SBO:0000243	CES3
ENSG00000172830	ENSG00000172830	SBO:0000243	SSH3
ENSG00000172831	ENSG00000172831	SBO:0000243	CES2
ENSG00000172840	ENSG00000172840	SBO:0000243	PDP2
ENSG00000172890	ENSG00000172890	SBO:0000243	NADSYN1
ENSG00000172893	ENSG00000172893	SBO:0000243	DHCR7
ENSG00000172939	ENSG00000172939	SBO:0000243	OXSR1
ENSG00000172940	ENSG00000172940	SBO:0000243	SLC22A13
ENSG00000172954	ENSG00000172954	SBO:0000243	LCLAT1
ENSG00000172955	ENSG00000172955	SBO:0000243	ADH6
ENSG00000172977	ENSG00000172977	SBO:0000243	KAT5
ENSG00000172985	ENSG00000172985	SBO:0000243	SH3RF3
ENSG00000172987	ENSG00000172987	SBO:0000243	HPSE2
ENSG00000173020	ENSG00000173020	SBO:0000243	GRK2
ENSG00000173083	ENSG00000173083	SBO:0000243	HPSE
ENSG00000173085	ENSG00000173085	SBO:0000243	COQ2
ENSG00000173175	ENSG00000173175	SBO:0000243	ADCY5
ENSG00000173193	ENSG00000173193	SBO:0000243	PARP14
ENSG00000173200	ENSG00000173200	SBO:0000243	PARP15
ENSG00000173208	ENSG00000173208	SBO:0000243	ABCD2
ENSG00000173221	ENSG00000173221	SBO:0000243	GLRX
ENSG00000173262	ENSG00000173262	SBO:0000243	SLC2A14
ENSG00000173273	ENSG00000173273	SBO:0000243	TNKS
ENSG00000173281	ENSG00000173281	SBO:0000243	PPP1R3B
ENSG00000173327	ENSG00000173327	SBO:0000243	MAP3K11
ENSG00000173418	ENSG00000173418	SBO:0000243	NAA20
ENSG00000173482	ENSG00000173482	SBO:0000243	PTPRM
ENSG00000173486	ENSG00000173486	SBO:0000243	FKBP2
ENSG00000173517	ENSG00000173517	SBO:0000243	PEAK1
ENSG00000173540	ENSG00000173540	SBO:0000243	GMPPB
ENSG00000173597	ENSG00000173597	SBO:0000243	SULT1B1
ENSG00000173598	ENSG00000173598	SBO:0000243	NUDT4
ENSG00000173599	ENSG00000173599	SBO:0000243	PC
ENSG00000173610	ENSG00000173610	SBO:0000243	UGT2A1
ENSG00000173614	ENSG00000173614	SBO:0000243	NMNAT1
ENSG00000173627	ENSG00000173627	SBO:0000243	APOBEC4
ENSG00000173638	ENSG00000173638	SBO:0000243	SLC19A1
ENSG00000173660	ENSG00000173660	SBO:0000243	UQCRH
ENSG00000173786	ENSG00000173786	SBO:0000243	CNP
ENSG00000173838	ENSG00000173838	SBO:0000243	MARCHF10
ENSG00000173846	ENSG00000173846	SBO:0000243	PLK3
ENSG00000173868	ENSG00000173868	SBO:0000243	PHOSPHO1
ENSG00000173915	ENSG00000173915	SBO:0000243	ATP5MD
ENSG00000173926	ENSG00000173926	SBO:0000243	MARCHF3
ENSG00000174080	ENSG00000174080	SBO:0000243	CTSF
ENSG00000174156	ENSG00000174156	SBO:0000243	GSTA3
ENSG00000174165	ENSG00000174165	SBO:0000243	ZDHHC24
ENSG00000174173	ENSG00000174173	SBO:0000243	TRMT10C
ENSG00000174227	ENSG00000174227	SBO:0000243	PIGG
ENSG00000174233	ENSG00000174233	SBO:0000243	ADCY6
ENSG00000174292	ENSG00000174292	SBO:0000243	TNK1
ENSG00000174327	ENSG00000174327	SBO:0000243	SLC16A13
ENSG00000174358	ENSG00000174358	SBO:0000243	SLC6A19
ENSG00000174437	ENSG00000174437	SBO:0000243	ATP2A2
ENSG00000174448	ENSG00000174448	SBO:0000243	STARD6
ENSG00000174473	ENSG00000174473	SBO:0000243	GALNTL6
ENSG00000174502	ENSG00000174502	SBO:0000243	SLC26A9
ENSG00000174607	ENSG00000174607	SBO:0000243	UGT8
ENSG00000174640	ENSG00000174640	SBO:0000243	SLCO2A1
ENSG00000174669	ENSG00000174669	SBO:0000243	SLC29A2
ENSG00000174672	ENSG00000174672	SBO:0000243	BRSK2
ENSG00000174684	ENSG00000174684	SBO:0000243	B4GAT1
ENSG00000174876	ENSG00000174876	SBO:0000243	AMY1B
ENSG00000174886	ENSG00000174886	SBO:0000243	NDUFA11
ENSG00000174915	ENSG00000174915	SBO:0000243	PTDSS2
ENSG00000174951	ENSG00000174951	SBO:0000243	FUT1
ENSG00000174990	ENSG00000174990	SBO:0000243	CA5A
ENSG00000175003	ENSG00000175003	SBO:0000243	SLC22A1
ENSG00000175040	ENSG00000175040	SBO:0000243	CHST2
ENSG00000175048	ENSG00000175048	SBO:0000243	ZDHHC14
ENSG00000175054	ENSG00000175054	SBO:0000243	ATR
ENSG00000175063	ENSG00000175063	SBO:0000243	UBE2C
ENSG00000175066	ENSG00000175066	SBO:0000243	GK5
ENSG00000175164	ENSG00000175164	SBO:0000243	ABO
ENSG00000175175	ENSG00000175175	SBO:0000243	PPM1E
ENSG00000175198	ENSG00000175198	SBO:0000243	PCCA
ENSG00000175215	ENSG00000175215	SBO:0000243	CTDSP2
ENSG00000175229	ENSG00000175229	SBO:0000243	GAL3ST3
ENSG00000175264	ENSG00000175264	SBO:0000243	CHST1
ENSG00000175283	ENSG00000175283	SBO:0000243	DOLK
ENSG00000175309	ENSG00000175309	SBO:0000243	PHYKPL
ENSG00000175354	ENSG00000175354	SBO:0000243	PTPN2
ENSG00000175445	ENSG00000175445	SBO:0000243	LPL
ENSG00000175482	ENSG00000175482	SBO:0000243	POLD4
ENSG00000175505	ENSG00000175505	SBO:0000243	CLCF1
ENSG00000175535	ENSG00000175535	SBO:0000243	PNLIP
ENSG00000175536	ENSG00000175536	SBO:0000243	LIPT2
ENSG00000175548	ENSG00000175548	SBO:0000243	ALG10B
ENSG00000175564	ENSG00000175564	SBO:0000243	UCP3
ENSG00000175567	ENSG00000175567	SBO:0000243	UCP2
ENSG00000175592	ENSG00000175592	SBO:0000243	FOSL1
ENSG00000175634	ENSG00000175634	SBO:0000243	RPS6KB2
ENSG00000175711	ENSG00000175711	SBO:0000243	B3GNTL1
ENSG00000175806	ENSG00000175806	SBO:0000243	MSRA
ENSG00000175809	ENSG00000175809	SBO:0000243	CBLL2
ENSG00000175893	ENSG00000175893	SBO:0000243	ZDHHC21
ENSG00000175931	ENSG00000175931	SBO:0000243	UBE2O
ENSG00000176020	ENSG00000176020	SBO:0000243	AMIGO3
ENSG00000176022	ENSG00000176022	SBO:0000243	B3GALT6
ENSG00000176095	ENSG00000176095	SBO:0000243	IP6K1
ENSG00000176105	ENSG00000176105	SBO:0000243	YES1
ENSG00000176153	ENSG00000176153	SBO:0000243	GPX2
ENSG00000176170	ENSG00000176170	SBO:0000243	SPHK1
ENSG00000176194	ENSG00000176194	SBO:0000243	CIDEA
ENSG00000176340	ENSG00000176340	SBO:0000243	COX8A
ENSG00000176383	ENSG00000176383	SBO:0000243	B3GNT4
ENSG00000176387	ENSG00000176387	SBO:0000243	HSD11B2
ENSG00000176393	ENSG00000176393	SBO:0000243	RNPEP
ENSG00000176444	ENSG00000176444	SBO:0000243	CLK2
ENSG00000176454	ENSG00000176454	SBO:0000243	LPCAT4
ENSG00000176463	ENSG00000176463	SBO:0000243	SLCO3A1
ENSG00000176485	ENSG00000176485	SBO:0000243	PLAAT3
ENSG00000176597	ENSG00000176597	SBO:0000243	B3GNT5
ENSG00000176641	ENSG00000176641	SBO:0000243	RNF152
ENSG00000176715	ENSG00000176715	SBO:0000243	ACSF3
ENSG00000176890	ENSG00000176890	SBO:0000243	TYMS
ENSG00000176920	ENSG00000176920	SBO:0000243	FUT2
ENSG00000176928	ENSG00000176928	SBO:0000243	GCNT4
ENSG00000176974	ENSG00000176974	SBO:0000243	SHMT1
ENSG00000177000	ENSG00000177000	SBO:0000243	MTHFR
ENSG00000177054	ENSG00000177054	SBO:0000243	ZDHHC13
ENSG00000177076	ENSG00000177076	SBO:0000243	ACER2
ENSG00000177084	ENSG00000177084	SBO:0000243	POLE
ENSG00000177108	ENSG00000177108	SBO:0000243	ZDHHC22
ENSG00000177156	ENSG00000177156	SBO:0000243	TALDO1
ENSG00000177169	ENSG00000177169	SBO:0000243	ULK1
ENSG00000177189	ENSG00000177189	SBO:0000243	RPS6KA3
ENSG00000177191	ENSG00000177191	SBO:0000243	B3GNT8
ENSG00000177192	ENSG00000177192	SBO:0000243	PUS1
ENSG00000177200	ENSG00000177200	SBO:0000243	CHD9
ENSG00000177239	ENSG00000177239	SBO:0000243	MAN1B1
ENSG00000177414	ENSG00000177414	SBO:0000243	UBE2U
ENSG00000177465	ENSG00000177465	SBO:0000243	ACOT4
ENSG00000177542	ENSG00000177542	SBO:0000243	SLC25A22
ENSG00000177565	ENSG00000177565	SBO:0000243	TBL1XR1
ENSG00000177628	ENSG00000177628	SBO:0000243	GBA
ENSG00000177646	ENSG00000177646	SBO:0000243	ACAD9
ENSG00000177666	ENSG00000177666	SBO:0000243	PNPLA2
ENSG00000177669	ENSG00000177669	SBO:0000243	MBOAT4
ENSG00000177700	ENSG00000177700	SBO:0000243	POLR2L
ENSG00000177889	ENSG00000177889	SBO:0000243	UBE2N
ENSG00000178035	ENSG00000178035	SBO:0000243	IMPDH2
ENSG00000178093	ENSG00000178093	SBO:0000243	TSSK6
ENSG00000178127	ENSG00000178127	SBO:0000243	NDUFV2
ENSG00000178234	ENSG00000178234	SBO:0000243	GALNT11
ENSG00000178445	ENSG00000178445	SBO:0000243	GLDC
ENSG00000178537	ENSG00000178537	SBO:0000243	SLC25A20
ENSG00000178538	ENSG00000178538	SBO:0000243	CA8
ENSG00000178568	ENSG00000178568	SBO:0000243	ERBB4
ENSG00000178607	ENSG00000178607	SBO:0000243	ERN1
ENSG00000178685	ENSG00000178685	SBO:0000243	PARP10
ENSG00000178694	ENSG00000178694	SBO:0000243	NSUN3
ENSG00000178700	ENSG00000178700	SBO:0000243	DHFR2
ENSG00000178741	ENSG00000178741	SBO:0000243	COX5A
ENSG00000178773	ENSG00000178773	SBO:0000243	CPNE7
ENSG00000178802	ENSG00000178802	SBO:0000243	MPI
ENSG00000178814	ENSG00000178814	SBO:0000243	OPLAH
ENSG00000178921	ENSG00000178921	SBO:0000243	PFAS
ENSG00000178922	ENSG00000178922	SBO:0000243	HYI
ENSG00000178950	ENSG00000178950	SBO:0000243	GAK
ENSG00000178952	ENSG00000178952	SBO:0000243	TUFM
ENSG00000178999	ENSG00000178999	SBO:0000243	AURKB
ENSG00000179085	ENSG00000179085	SBO:0000243	DPM3
ENSG00000179091	ENSG00000179091	SBO:0000243	CYC1
ENSG00000179115	ENSG00000179115	SBO:0000243	FARSA
ENSG00000179142	ENSG00000179142	SBO:0000243	CYP11B2
ENSG00000179148	ENSG00000179148	SBO:0000243	ALOXE3
ENSG00000179163	ENSG00000179163	SBO:0000243	FUCA1
ENSG00000179295	ENSG00000179295	SBO:0000243	PTPN11
ENSG00000179299	ENSG00000179299	SBO:0000243	NSUN7
ENSG00000179335	ENSG00000179335	SBO:0000243	CLK3
ENSG00000179455	ENSG00000179455	SBO:0000243	MKRN3
ENSG00000179477	ENSG00000179477	SBO:0000243	ALOX12B
ENSG00000179520	ENSG00000179520	SBO:0000243	SLC17A8
ENSG00000179593	ENSG00000179593	SBO:0000243	ALOX15B
ENSG00000179598	ENSG00000179598	SBO:0000243	PLD6
ENSG00000179761	ENSG00000179761	SBO:0000243	PIPOX
ENSG00000179913	ENSG00000179913	SBO:0000243	B3GNT3
ENSG00000179918	ENSG00000179918	SBO:0000243	SEPHS2
ENSG00000179958	ENSG00000179958	SBO:0000243	DCTPP1
ENSG00000180011	ENSG00000180011	SBO:0000243	ZADH2
ENSG00000180138	ENSG00000180138	SBO:0000243	CSNK1A1L
ENSG00000180176	ENSG00000180176	SBO:0000243	TH
ENSG00000180210	ENSG00000180210	SBO:0000243	F2
ENSG00000180233	ENSG00000180233	SBO:0000243	ZNRF2
ENSG00000180251	ENSG00000180251	SBO:0000243	SLC9A4
ENSG00000180370	ENSG00000180370	SBO:0000243	PAK2
ENSG00000180432	ENSG00000180432	SBO:0000243	CYP8B1
ENSG00000180537	ENSG00000180537	SBO:0000243	RNF182
ENSG00000180549	ENSG00000180549	SBO:0000243	FUT7
ENSG00000180638	ENSG00000180638	SBO:0000243	SLC47A2
ENSG00000180767	ENSG00000180767	SBO:0000243	CHST13
ENSG00000180773	ENSG00000180773	SBO:0000243	SLC36A4
ENSG00000180776	ENSG00000180776	SBO:0000243	ZDHHC20
ENSG00000180815	ENSG00000180815	SBO:0000243	MAP3K15
ENSG00000180817	ENSG00000180817	SBO:0000243	PPA1
ENSG00000180879	ENSG00000180879	SBO:0000243	SSR4
ENSG00000180917	ENSG00000180917	SBO:0000243	CMTR2
ENSG00000180953	ENSG00000180953	SBO:0000243	ST20
ENSG00000181019	ENSG00000181019	SBO:0000243	NQO1
ENSG00000181035	ENSG00000181035	SBO:0000243	SLC25A42
ENSG00000181038	ENSG00000181038	SBO:0000243	METTL23
ENSG00000181045	ENSG00000181045	SBO:0000243	SLC26A11
ENSG00000181085	ENSG00000181085	SBO:0000243	MAPK15
ENSG00000181090	ENSG00000181090	SBO:0000243	EHMT1
ENSG00000181191	ENSG00000181191	SBO:0000243	PJA1
ENSG00000181192	ENSG00000181192	SBO:0000243	DHTKD1
ENSG00000181222	ENSG00000181222	SBO:0000243	POLR2A
ENSG00000181409	ENSG00000181409	SBO:0000243	AATK
ENSG00000181523	ENSG00000181523	SBO:0000243	SGSH
ENSG00000181555	ENSG00000181555	SBO:0000243	SETD2
ENSG00000181652	ENSG00000181652	SBO:0000243	ATG9B
ENSG00000181788	ENSG00000181788	SBO:0000243	SIAH2
ENSG00000181789	ENSG00000181789	SBO:0000243	COPG1
ENSG00000181804	ENSG00000181804	SBO:0000243	SLC9A9
ENSG00000181830	ENSG00000181830	SBO:0000243	SLC35C1
ENSG00000181852	ENSG00000181852	SBO:0000243	RNF41
ENSG00000181856	ENSG00000181856	SBO:0000243	SLC2A4
ENSG00000181867	ENSG00000181867	SBO:0000243	FTMT
ENSG00000181915	ENSG00000181915	SBO:0000243	ADO
ENSG00000182022	ENSG00000182022	SBO:0000243	CHST15
ENSG00000182050	ENSG00000182050	SBO:0000243	MGAT4C
ENSG00000182054	ENSG00000182054	SBO:0000243	IDH2
ENSG00000182156	ENSG00000182156	SBO:0000243	ENPP7
ENSG00000182179	ENSG00000182179	SBO:0000243	UBA7
ENSG00000182197	ENSG00000182197	SBO:0000243	EXT1
ENSG00000182199	ENSG00000182199	SBO:0000243	SHMT2
ENSG00000182224	ENSG00000182224	SBO:0000243	CYB5D1
ENSG00000182247	ENSG00000182247	SBO:0000243	UBE2E2
ENSG00000182272	ENSG00000182272	SBO:0000243	B4GALNT4
ENSG00000182333	ENSG00000182333	SBO:0000243	LIPF
ENSG00000182415	ENSG00000182415	SBO:0000243	CDY2A
ENSG00000182511	ENSG00000182511	SBO:0000243	FES
ENSG00000182541	ENSG00000182541	SBO:0000243	LIMK2
ENSG00000182551	ENSG00000182551	SBO:0000243	ADI1
ENSG00000182578	ENSG00000182578	SBO:0000243	CSF1R
ENSG00000182580	ENSG00000182580	SBO:0000243	EPHB3
ENSG00000182591	ENSG00000182591	SBO:0000243	KRTAP11-1
ENSG00000182601	ENSG00000182601	SBO:0000243	HS3ST4
ENSG00000182621	ENSG00000182621	SBO:0000243	PLCB1
ENSG00000182670	ENSG00000182670	SBO:0000243	TTC3
ENSG00000182793	ENSG00000182793	SBO:0000243	GSTA5
ENSG00000182858	ENSG00000182858	SBO:0000243	ALG12
ENSG00000182866	ENSG00000182866	SBO:0000243	LCK
ENSG00000182870	ENSG00000182870	SBO:0000243	GALNT9
ENSG00000182890	ENSG00000182890	SBO:0000243	GLUD2
ENSG00000182902	ENSG00000182902	SBO:0000243	SLC25A18
ENSG00000183010	ENSG00000183010	SBO:0000243	PYCR1
ENSG00000183023	ENSG00000183023	SBO:0000243	SLC8A1
ENSG00000183032	ENSG00000183032	SBO:0000243	SLC25A21
ENSG00000183044	ENSG00000183044	SBO:0000243	ABAT
ENSG00000183048	ENSG00000183048	SBO:0000243	SLC25A10
ENSG00000183049	ENSG00000183049	SBO:0000243	CAMK1D
ENSG00000183077	ENSG00000183077	SBO:0000243	AFMID
ENSG00000183196	ENSG00000183196	SBO:0000243	CHST6
ENSG00000183305	ENSG00000183305	SBO:0000243	MAGEA2B
ENSG00000183317	ENSG00000183317	SBO:0000243	EPHA10
ENSG00000183421	ENSG00000183421	SBO:0000243	RIPK4
ENSG00000183463	ENSG00000183463	SBO:0000243	URAD
ENSG00000183479	ENSG00000183479	SBO:0000243	TREX2
ENSG00000183549	ENSG00000183549	SBO:0000243	ACSM5
ENSG00000183648	ENSG00000183648	SBO:0000243	NDUFB1
ENSG00000183654	ENSG00000183654	SBO:0000243	MARCHF11
ENSG00000183665	ENSG00000183665	SBO:0000243	TRMT12
ENSG00000183696	ENSG00000183696	SBO:0000243	UPP1
ENSG00000183735	ENSG00000183735	SBO:0000243	TBK1
ENSG00000183747	ENSG00000183747	SBO:0000243	ACSM2A
ENSG00000183760	ENSG00000183760	SBO:0000243	ACP7
ENSG00000183765	ENSG00000183765	SBO:0000243	CHEK2
ENSG00000183778	ENSG00000183778	SBO:0000243	B3GALT5
ENSG00000183828	ENSG00000183828	SBO:0000243	NUDT14
ENSG00000183921	ENSG00000183921	SBO:0000243	SDR42E2
ENSG00000183943	ENSG00000183943	SBO:0000243	PRKX
ENSG00000183955	ENSG00000183955	SBO:0000243	KMT5A
ENSG00000184005	ENSG00000184005	SBO:0000243	ST6GALNAC3
ENSG00000184007	ENSG00000184007	SBO:0000243	PTP4A2
ENSG00000184076	ENSG00000184076	SBO:0000243	UQCR10
ENSG00000184154	ENSG00000184154	SBO:0000243	LRTOMT
ENSG00000184182	ENSG00000184182	SBO:0000243	UBE2F
ENSG00000184203	ENSG00000184203	SBO:0000243	PPP1R2
ENSG00000184207	ENSG00000184207	SBO:0000243	PGP
ENSG00000184210	ENSG00000184210	SBO:0000243	DGAT2L6
ENSG00000184216	ENSG00000184216	SBO:0000243	IRAK1
ENSG00000184227	ENSG00000184227	SBO:0000243	ACOT1
ENSG00000184254	ENSG00000184254	SBO:0000243	ALDH1A3
ENSG00000184304	ENSG00000184304	SBO:0000243	PRKD1
ENSG00000184307	ENSG00000184307	SBO:0000243	ZDHHC23
ENSG00000184343	ENSG00000184343	SBO:0000243	SRPK3
ENSG00000184381	ENSG00000184381	SBO:0000243	PLA2G6
ENSG00000184432	ENSG00000184432	SBO:0000243	COPB2
ENSG00000184470	ENSG00000184470	SBO:0000243	TXNRD2
ENSG00000184489	ENSG00000184489	SBO:0000243	PTP4A3
ENSG00000184545	ENSG00000184545	SBO:0000243	DUSP8
ENSG00000184588	ENSG00000184588	SBO:0000243	PDE4B
ENSG00000184752	ENSG00000184752	SBO:0000243	NDUFA12
ENSG00000184787	ENSG00000184787	SBO:0000243	UBE2G2
ENSG00000184788	ENSG00000184788	SBO:0000243	SATL1
ENSG00000184860	ENSG00000184860	SBO:0000243	SDR42E1
ENSG00000184979	ENSG00000184979	SBO:0000243	USP18
ENSG00000184983	ENSG00000184983	SBO:0000243	NDUFA6
ENSG00000184999	ENSG00000184999	SBO:0000243	SLC22A10
ENSG00000185000	ENSG00000185000	SBO:0000243	DGAT1
ENSG00000185013	ENSG00000185013	SBO:0000243	NT5C1B
ENSG00000185015	ENSG00000185015	SBO:0000243	CA13
ENSG00000185052	ENSG00000185052	SBO:0000243	SLC24A3
ENSG00000185100	ENSG00000185100	SBO:0000243	ADSS1
ENSG00000185133	ENSG00000185133	SBO:0000243	INPP5J
ENSG00000185238	ENSG00000185238	SBO:0000243	PRMT3
ENSG00000185250	ENSG00000185250	SBO:0000243	PPIL6
ENSG00000185274	ENSG00000185274	SBO:0000243	GALNT17
ENSG00000185324	ENSG00000185324	SBO:0000243	CDK10
ENSG00000185344	ENSG00000185344	SBO:0000243	ATP6V0A2
ENSG00000185345	ENSG00000185345	SBO:0000243	PRKN
ENSG00000185352	ENSG00000185352	SBO:0000243	HS6ST3
ENSG00000185386	ENSG00000185386	SBO:0000243	MAPK11
ENSG00000185420	ENSG00000185420	SBO:0000243	SMYD3
ENSG00000185432	ENSG00000185432	SBO:0000243	METTL7A
ENSG00000185483	ENSG00000185483	SBO:0000243	ROR1
ENSG00000185527	ENSG00000185527	SBO:0000243	PDE6G
ENSG00000185532	ENSG00000185532	SBO:0000243	PRKG1
ENSG00000185615	ENSG00000185615	SBO:0000243	PDIA2
