key,p1,v1,p2,v2,p3,v3,p4,v4,p5,v5,p6,v6,p7,v7,p8,v8,p9,v9,p10,v10,p11,v11
series_id_value:2023620001,name,"""All Employees, In Thousands, Nonresidential Building Construction""",industry,NAICS/2362,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:9093115001,name,"""All Employees, In Thousands, Indian Tribes""",industry,IndianTribes,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133710001,name,"""All Employees, In Thousands, Household and Institutional Furniture and Kitchen Cabinet Manufacturing""",industry,NAICS/3371,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231220001,name,"""All Employees, In Thousands, Tobacco Manufacturing""",industry,NAICS/3122,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231310001,name,"""All Employees, In Thousands, Fiber, Yarn, and Thread Mills""",industry,NAICS/3131,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231320001,name,"""All Employees, In Thousands, Fabric Mills""",industry,NAICS/3132,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231330001,name,"""All Employees, In Thousands, Textile and Fabric Finishing and Fabric Coating Mills""",industry,NAICS/3133_31332,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231500001,name,"""All Employees, In Thousands, Apparel Manufacturing""",industry,NAICS/315,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3132110001,name,"""All Employees, In Thousands, Sawmills and Wood Preservation""",industry,NAICS/3211,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133600006,name,"""Production and Nonsupervisory Employees, In Thousands, Transportation Equipment Manufacturing""",industry,NAICS/336,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:3231100006,name,"""Production and Nonsupervisory Employees, In Thousands, Food Manufacturing""",industry,NAICS/311,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:3231140001,name,"""All Employees, In Thousands, Fruit and Vegetable Preserving and Specialty Food Manufacturing""",industry,NAICS/3114,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4000000006,name,"""Production and Nonsupervisory Employees, In Thousands, Trade, Transportation, and Utilities""",industry,NAICS/1021,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:4000000007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Trade, Transportation, and Utilities""",industry,NAICS/1021,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:4000000008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Trade, Transportation, and Utilities""",industry,NAICS/1021,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4000000030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Trade, Transportation, and Utilities""",industry,NAICS/1021,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4200000006,name,"""Production and Nonsupervisory Employees, In Thousands, Retail Trade""",industry,NAICS/44,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:5000000006,name,"""Production and Nonsupervisory Employees, In Thousands, Information""",industry,NAICS/1022,,,,,workCategory,ProductionAndNonsupervisory,#Multiply,1000,,,,,,,,,,
series_id_value:5000000007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Information""",industry,NAICS/1022,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:5000000008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Information""",industry,NAICS/1022,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5000000030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Information""",industry,NAICS/1022,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5051200001,name,"""All Employees, In Thousands, Motion Picture and Sound Recording Industries""",industry,NAICS/512,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133520001,name,"""All Employees, In Thousands, Household Appliance Manufacturing""",industry,NAICS/3352,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4142300007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Merchant Wholesalers, Durable Goods""",industry,NAICS/423,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:4142300008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Merchant Wholesalers, Durable Goods""",industry,NAICS/423,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4142300030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Merchant Wholesalers, Durable Goods""",industry,NAICS/423,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4142400007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Merchant Wholesalers, Nondurable Goods""",industry,NAICS/424,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:4142400008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Merchant Wholesalers, Nondurable Goods""",industry,NAICS/424,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4142400030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Merchant Wholesalers, Nondurable Goods""",industry,NAICS/424,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4142500007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Wholesale Trade Agents and Brokers""",industry,NAICS/425,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:4142500008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Wholesale Trade Agents and Brokers""",industry,NAICS/425,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4142500030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Wholesale Trade Agents and Brokers""",industry,NAICS/425,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4245500007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, General Merchandise Retailers""",industry,NAICS/455,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:4245500008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, General Merchandise Retailers""",industry,NAICS/455,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:4245500030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, General Merchandise Retailers""",industry,NAICS/455,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:6054140001,name,"""All Employees, In Thousands, Specialized Design Services""",industry,NAICS/5414,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6054190001,name,"""All Employees, In Thousands, Other Professional, Scientific, and Technical Services""",industry,NAICS/5419,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6056110001,name,"""All Employees, In Thousands, Office Administrative Services""",industry,NAICS/5611,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6056190001,name,"""All Employees, In Thousands, Other Support Services""",industry,NAICS/5619,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6500000007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Private Education and Health Services""",industry,NAICS/1025,establishmentOwnership,PrivatelyOwned,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:6500000008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Private Education and Health Services""",industry,NAICS/1025,establishmentOwnership,PrivatelyOwned,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:6500000030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Private Education and Health Services""",industry,NAICS/1025,establishmentOwnership,PrivatelyOwned,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:6562120001,name,"""All Employees, In Thousands, Offices of Dentists""",industry,NAICS/6212,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6562130001,name,"""All Employees, In Thousands, Offices of Other Health Practitioners""",industry,NAICS/6213,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:7071200001,name,"""All Employees, In Thousands, Museums, Historical Sites, and Similar Institutions""",industry,NAICS/712,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8000000007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Other Services""",industry,NAICS/1027,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:8000000008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Other Services""",industry,NAICS/1027,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:8000000030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Other Services""",industry,NAICS/1027,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5552310001,name,"""All Employees, In Thousands, Securities and Commodity Contracts Intermediation and Brokerage""",industry,NAICS/5231,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:7072112001,name,"""All Employees, In Thousands, Casino Hotels""",industry,NAICS/72112,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8081210001,name,"""All Employees, In Thousands, Personal Care Services""",industry,NAICS/8121,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:9091299401,#ignore,Ignoring value,,,,,,,,,,,,,,,,,,,,
series_id_value:9092299101,#ignore,Ignoring value,,,,,,,,,,,,,,,,,,,,
series_id_value:3133270001,name,"""All Employees, In Thousands, Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing""",industry,NAICS/3327,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133350001,name,"""All Employees, In Thousands, Metalworking Machinery Manufacturing""",industry,NAICS/3335,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3232620001,name,"""All Employees, In Thousands, Rubber Product Manufacturing""",industry,NAICS/3262,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231410001,name,"""All Employees, In Thousands, Textile Furnishings Mills""",industry,NAICS/3141,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3232210001,name,"""All Employees, In Thousands, Pulp, Paper, and Paperboard Mills""",industry,NAICS/3221,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231170001,name,"""All Employees, In Thousands, Seafood Product Preparation and Packaging""",industry,NAICS/3117,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:600000007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Goods Producing""",industry,NAICS/101,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:600000008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Goods Producing""",industry,NAICS/101,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:600000030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Goods Producing""",industry,NAICS/101,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:3231120001,name,"""All Employees, In Thousands, Grain and Oilseed Milling""",industry,NAICS/3112,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:1021220001,name,"""All Employees, In Thousands, Metal Ore Mining""",industry,NAICS/2122,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133990001,name,"""All Employees, In Thousands, Other Miscellaneous Manufacturing""",industry,NAICS/3399,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4348530001,name,"""All Employees, In Thousands, Taxi and Limousine Service""",industry,NAICS/4853,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:2023720001,name,"""All Employees, In Thousands, Land Subdivision""",industry,NAICS/2372,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:2023790001,name,"""All Employees, In Thousands, Other Heavy and Civil Engineering Construction""",industry,NAICS/2379,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3132190001,name,"""All Employees, In Thousands, Other Wood Product Manufacturing""",industry,NAICS/3219,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133290001,name,"""All Employees, In Thousands, Other Fabricated Metal Product Manufacturing""",industry,NAICS/3329,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133320001,name,"""All Employees, In Thousands, Industrial Machinery Manufacturing""",industry,NAICS/3332,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133330001,name,"""All Employees, In Thousands, Commercial and Service Industry Machinery Manufacturing""",industry,NAICS/3333,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133390001,name,"""All Employees, In Thousands, Other General Purpose Machinery Manufacturing""",industry,NAICS/3339,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133411101,name,"""All Employees, In Thousands, Electronic Computer Manufacturing""",industry,NAICS/334111,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133441201,name,"""All Employees, In Thousands, Bare Printed Circuit Board Manufacturing""",industry,NAICS/334412,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133441301,name,"""All Employees, In Thousands, Semiconductor and Related Device Manufacturing""",industry,NAICS/334413,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3133660001,name,"""All Employees, In Thousands, Ship and Boat Building""",industry,NAICS/3366,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231150001,name,"""All Employees, In Thousands, Dairy Product Manufacturing""",industry,NAICS/3115,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231180001,name,"""All Employees, In Thousands, Bakeries and Tortilla Manufacturing""",industry,NAICS/3118,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231190001,name,"""All Employees, In Thousands, Other Food Manufacturing""",industry,NAICS/3119,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231510001,name,"""All Employees, In Thousands, Apparel Knitting Mills""",industry,NAICS/3151,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3231520001,name,"""All Employees, In Thousands, Cut and Sew Apparel Manufacturing""",industry,NAICS/3152,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3232220001,name,"""All Employees, In Thousands, Converted Paper Product Manufacturing""",industry,NAICS/3222,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:3232560001,name,"""All Employees, In Thousands, Soap, Cleaning Compound, and Toilet Preparation Manufacturing""",industry,NAICS/3256,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4142320001,name,"""All Employees, In Thousands, Furniture and Home Furnishing Merchant Wholesalers""",industry,NAICS/4232,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4142330001,name,"""All Employees, In Thousands, Lumber and Other Construction Materials Merchant Wholesalers""",industry,NAICS/4233,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4142370001,name,"""All Employees, In Thousands, Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers""",industry,NAICS/4237,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4142410001,name,"""All Employees, In Thousands, Paper and Paper Product Merchant Wholesalers""",industry,NAICS/4241,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4142430001,name,"""All Employees, In Thousands, Apparel, Piece Goods, and Notions Merchant Wholesalers""",industry,NAICS/4243,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4142490001,name,"""All Employees, In Thousands, Miscellaneous Nondurable Goods Merchant Wholesalers""",industry,NAICS/4249,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4244120001,name,"""All Employees, In Thousands, Other Motor Vehicle Dealers""",industry,NAICS/4412,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4244520001,name,"""All Employees, In Thousands, Specialty Food Retailers""",industry,NAICS/4452,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4244530001,name,"""All Employees, In Thousands, Beer, Wine, and Liquor Retailers""",industry,NAICS/4453,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4244911001,name,"""All Employees, In Thousands, Furniture Retailers""",industry,NAICS/44911,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4244912001,name,"""All Employees, In Thousands, Home Furnishings Retailers""",industry,NAICS/44912,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4245830001,name,"""All Employees, In Thousands, Jewelry, Luggage, and Leather Goods Retailers""",industry,NAICS/4583,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4245910001,name,"""All Employees, In Thousands, Sporting Goods, Hobby, and Musical Instrument Retailers""",industry,NAICS/4591,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4245920001,name,"""All Employees, In Thousands, Book Retailers and News Dealers""",industry,NAICS/4592,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4245950001,name,"""All Employees, In Thousands, Used Merchandise Retailers""",industry,NAICS/4595,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4245990001,name,"""All Employees, In Thousands, Other Miscellaneous Retailers""",industry,NAICS/4599,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4348110001,name,"""All Employees, In Thousands, Scheduled Air Transportation""",industry,NAICS/4811,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4348830001,name,"""All Employees, In Thousands, Support Activities for Water Transportation""",industry,NAICS/4883,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4348840001,name,"""All Employees, In Thousands, Support Activities for Road Transportation""",industry,NAICS/4884,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:4348850001,name,"""All Employees, In Thousands, Freight Transportation Arrangement""",industry,NAICS/4885,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5051200007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Motion Picture and Sound Recording Industries""",industry,NAICS/512,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:5051200008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Motion Picture and Sound Recording Industries""",industry,NAICS/512,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5051200030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Motion Picture and Sound Recording Industries""",industry,NAICS/512,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5051210001,name,"""All Employees, In Thousands, Motion Picture and Video Industries""",industry,NAICS/5121,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5051210007,name,"""Average Weekly Hours of Production and Nonsupervisory Employees, Motion Picture and Video Industries""",industry,NAICS/5121,,,measurementQualifier,Weekly,measuredProperty,usualHoursWorked,statType,meanValue,unit,Hour,workCategory,ProductionAndNonsupervisory,,,,,,
series_id_value:5051210008,name,"""Average Hourly Earnings of Production and Nonsupervisory Employees, In Dollars, Motion Picture and Video Industries""",industry,NAICS/5121,,,,,measuredProperty,earnings,measurementQualifier,Hourly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5051210030,name,"""Average Weekly Earnings of Production and Nonsupervisory Employees, In Dollars, Motion Picture and Video Industries""",industry,NAICS/5121,,,,,measuredProperty,earnings,measurementQualifier,Weekly,statType,meanValue,unit,USDollar,workCategory,ProductionAndNonsupervisory,,,,
series_id_value:5051211001,name,"""All Employees, In Thousands, Motion Picture and Video Production""",industry,NAICS/51211,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5051610001,name,"""All Employees, In Thousands, Radio and Television Broadcasting Stations""",industry,NAICS/5151,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5051620001,name,"""All Employees, In Thousands, Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers""",industry,NAICS/5162,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5051900001,name,"""All Employees, In Thousands, Web Search Portals, Libraries, Archives, and Other Information Services""",industry,NAICS/519,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5552230001,name,"""All Employees, In Thousands, Activities Related to Credit Intermediation""",industry,NAICS/5223,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5552390001,name,"""All Employees, In Thousands, Other Financial Investment Activities including Financial Vehicles""",industry,NAICS/5239,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5553110001,name,"""All Employees, In Thousands, Lessors of Real Estate""",industry,NAICS/5311,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5553120001,name,"""All Employees, In Thousands, Offices of Real Estate Agents and Brokers""",industry,NAICS/5312,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5553130001,name,"""All Employees, In Thousands, Activities Related to Real Estate""",industry,NAICS/5313,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5553210001,name,"""All Employees, In Thousands, Automotive Equipment Rental and Leasing""",industry,NAICS/5321,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5553220001,name,"""All Employees, In Thousands, Consumer Goods Rental""",industry,NAICS/5322,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5553230001,name,"""All Employees, In Thousands, General Rental Centers""",industry,NAICS/5323,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:5553240001,name,"""All Employees, In Thousands, Commercial and Industrial Machinery and Equipment Rental and Leasing""",industry,NAICS/5324,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6056120001,name,"""All Employees, In Thousands, Facilities Support Services""",industry,NAICS/5612,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6561120001,name,"""All Employees, In Thousands, Private Junior Colleges""",industry,NAICS/6112,establishmentOwnership,PrivatelyOwned,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6561160001,name,"""All Employees, In Thousands, Other Private School and Instruction""",industry,NAICS/6116,establishmentOwnership,PrivatelyOwned,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6562150001,name,"""All Employees, In Thousands, Medical and Diagnostic Laboratories""",industry,NAICS/6215,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6562190001,name,"""All Employees, In Thousands, Other Ambulatory Health Care Services""",industry,NAICS/6219,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6562220001,name,"""All Employees, In Thousands, Psychiatric and Substance Abuse Hospitals""",industry,NAICS/6222,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6562230001,#ignore,ignoring value,,,,,,,,,,,,,,,,,,,,
series_id_value:6562390001,name,"""All Employees, In Thousands, Other Residential Care Facilities""",industry,NAICS/6239,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6562420001,name,"""All Employees, In Thousands, Community Food and Housing, and Emergency and Other Relief Services""",industry,NAICS/6242,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:6562430001,name,"""All Employees, In Thousands, Vocational Rehabilitation Services""",industry,NAICS/6243,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:7071100001,name,"""All Employees, In Thousands, Performing Arts, Spectator Sports, and Related Industries""",industry,NAICS/711,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:7071110001,name,"""All Employees, In Thousands, Performing Arts Companies""",industry,NAICS/7111,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:7071120001,name,"""All Employees, In Thousands, Spectator Sports""",industry,NAICS/7112,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:7071150001,name,"""All Employees, In Thousands, Independent Artists, Writers, and Performers""",industry,NAICS/7115,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:7071390001,name,"""All Employees, In Thousands, Other Amusement and Recreation Industries""",industry,NAICS/7139,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8081130001,name,"""All Employees, In Thousands, Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance""",industry,NAICS/8113,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8081140001,name,"""All Employees, In Thousands, Personal and Household Goods Repair and Maintenance""",industry,NAICS/8114,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8081230001,name,"""All Employees, In Thousands, Drycleaning and Laundry Services""",industry,NAICS/8123,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8081290001,name,"""All Employees, In Thousands, Other Personal Services""",industry,NAICS/8129,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8081310001,name,"""All Employees, In Thousands, Religious Organizations""",industry,NAICS/8131,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8081320001,name,"""All Employees, In Thousands, Grantmaking and Giving Services""",industry,NAICS/8132,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8081330001,name,"""All Employees, In Thousands, Social Advocacy Organizations""",industry,NAICS/8133,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8081340001,name,"""All Employees, In Thousands, Civic and Social Organizations""",industry,NAICS/8134,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:8081390001,name,"""All Employees, In Thousands, Business, Professional, Labor, Political, and Similar Organizations""",industry,NAICS/8139,,,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:9091299101,name,"""All Employees, In Thousands, Federal Government excluding Department of Defense""",armedForcesStatus,Civilian,establishmentOwnership,FederalGovernmentOwned,,,,,#Multiply,1000,,,,,,,,,,
series_id_value:9091911001,name,"""All Employees, In Thousands, Department of Defense""",,,armedForcesStatus,InArmedForces,,,,,#Multiply,1000,,,,,,,,,,
