observationDate,observationAbout,observationPeriod,variableMeasured,value,measurementMethod,column_name
2019,geoId/26,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,11.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/39,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,usc/WestNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,33.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/19,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/20,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,7.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/27,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/29,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/31,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,17.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/38,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,usc/SouthAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,35.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/11,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,9.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/12,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/13,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,9.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/24,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,6.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/37,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/45,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/51,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,usc/EastSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,23.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/01,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/21,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/28,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,12.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/47,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,usc/WestSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,48.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/05,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,7.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/22,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,11.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/40,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,6.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/48,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,24.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,usc/MountainDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,273.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/04,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,132.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/08,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,52.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/16,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,6.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/30,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/32,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,34.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/35,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,30.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/49,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,14.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/56,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,usc/PacificDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,156.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/06,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,147.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/41,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,6.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,geoId/53,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NeuroinvasiveDisease,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Neuroinvasive
2019,country/USA,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease_USResident,338.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,usc/NewEnglandDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/25,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,usc/MiddleAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,7.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/34,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/42,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,usc/EastNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,9.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/17,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,6.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/26,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/55,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,usc/WestNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,43.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/19,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/20,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,6.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/27,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/29,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/31,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,11.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/38,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,7.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/46,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,11.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,usc/SouthAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,10.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/11,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/13,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,5.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/24,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/51,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,usc/EastSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,10.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/01,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/21,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,6.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/28,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,usc/WestSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,21.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/05,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/22,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,9.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/40,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/48,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,8.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,usc/MountainDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,151.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/04,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,42.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/08,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,70.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/16,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,8.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/32,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,12.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/35,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,10.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/49,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,7.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/56,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,usc/PacificDivision,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,84.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/02,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/06,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,78.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/41,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,geoId/53,P1Y,Count_MedicalConditionIncident_ConditionWestNileVirusDisease_NonNeuroinvasiveDisease,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,West Nile virus disease;Non-neuroinvasive
2019,country/USA,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_USResident,2420.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,usc/NewEnglandDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,1355.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/09,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,326.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/23,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,138.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/25,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,636.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/33,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,63.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/44,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,158.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/50,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,34.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,usc/MiddleAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,899.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/34,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,236.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,usc/EastNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,64.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/17,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/26,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/39,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/55,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,58.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,usc/WestNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,54.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/27,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,54.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,usc/SouthAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,39.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/10,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,5.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/12,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,25.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/24,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,7.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/45,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/51,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,usc/EastSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/47,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,usc/WestSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/05,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/48,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,2.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,usc/PacificDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,5.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/06,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/41,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,3.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,geoId/53,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis
2019,country/USA,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase_USResident,2066.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,usc/NewEnglandDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,1163.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/09,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,237.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/23,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,126.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/25,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,592.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/33,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,57.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/44,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,128.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/50,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,23.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,usc/MiddleAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,788.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/34,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,212.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,usc/EastNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,35.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/17,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/26,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/39,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,4.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/55,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,29.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,usc/WestNorthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,39.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/27,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,39.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,usc/SouthAtlanticDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,37.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/10,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,5.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/12,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,23.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/24,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,7.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/45,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,geoId/51,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
2019,usc/WestSouthCentralDivision,P1Y,Count_MedicalConditionIncident_ConditionBabesiosis_ConfirmedCase,1.0,dcs:CDC_NNDSS_Diseases_AnnualTables,Babesiosis;Confirmed
