Year,Place,StatVar,Quantity,Unit,Column
2015,geoId/01,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,25961.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/02,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,6328.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,12718.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,1258.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,495.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,country/USA,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,1147873.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/01,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,14851.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/02,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,3681.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,8886.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,1001.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,419.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,country/USA,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,866586.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/01,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,11110.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/02,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,2647.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,7537.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,715.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear48To49Week,319.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!48 to 49 weeks
2015,country/USA,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,5226268.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/01,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,67689.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/02,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,18325.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,27245.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,2173.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,920.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,country/USA,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,2759322.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/01,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,35100.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/02,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,10157.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,13263.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,1412.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,693.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,country/USA,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,2466946.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/01,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,32589.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/02,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,8168.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,17700.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,1376.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear40To47Week,594.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!40 to 47 weeks
2015,country/USA,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,4752805.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/01,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,70743.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/02,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,23728.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,18466.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,1860.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,1061.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,country/USA,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,2714531.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/01,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,38102.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/02,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,15222.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,14102.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,1300.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,863.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,country/USA,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,2038274.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/01,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,32641.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/02,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,8506.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,10119.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,1312.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear27To39Week,587.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!27 to 39 weeks
2015,country/USA,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,3563083.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/01,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,55189.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/02,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,20023.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,15893.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,1833.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,884.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,country/USA,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,2055069.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/01,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,32050.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/02,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,13558.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,12499.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,1475.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,698.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,country/USA,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,1508014.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/01,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,23139.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/02,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,6465.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,9198.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,1061.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear14To26Week,550.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!14 to 26 weeks
2015,country/USA,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,3829482.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/01,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,61000.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/02,dcid:Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,16316.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,14409.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,1723.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,843.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,country/USA,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,2180074.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/01,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,33869.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/02,dcid:Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,10409.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,9721.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,1443.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,619.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,country/USA,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,1649408.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/01,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,27131.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/02,dcid:Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,5907.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,10445.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,1171.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek35OrMoreHour_WorkPerYear1To13Week,458.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 35 or more hours per week!!1 to 13 weeks
2015,country/USA,dcid:Count_Person_WorkPerWeek15To34Hour,29519830.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/01,dcid:Count_Person_WorkPerWeek15To34Hour,387838.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/02,dcid:Count_Person_WorkPerWeek15To34Hour,67732.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour,61315.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour,5005.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour,1499.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,country/USA,dcid:Count_Person_Male_WorkPerWeek15To34Hour,11225042.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/01,dcid:Count_Person_Male_WorkPerWeek15To34Hour,143191.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/02,dcid:Count_Person_Male_WorkPerWeek15To34Hour,26888.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour,24885.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour,2743.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour,1006.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,country/USA,dcid:Count_Person_Female_WorkPerWeek15To34Hour,18294788.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/01,dcid:Count_Person_Female_WorkPerWeek15To34Hour,244647.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/02,dcid:Count_Person_Female_WorkPerWeek15To34Hour,40844.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerWeek15To34Hour,47759.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerWeek15To34Hour,3796.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek15To34Hour,1173.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week
2015,country/USA,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear50To52Week,14657353.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/01,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear50To52Week,179305.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/02,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear50To52Week,28134.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour_WorkPerYear50To52Week,30949.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour_WorkPerYear50To52Week,3828.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour_WorkPerYear50To52Week,1112.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,country/USA,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,4964954.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/01,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,59985.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/02,dcid:Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,10079.0,,Male!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,17356.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,1906.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Male_WorkPerWeek15To34Hour_WorkPerYear50To52Week,613.0,,Male!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,country/USA,dcid:Count_Person_Female_WorkPerWeek15To34Hour_WorkPerYear50To52Week,9692399.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/01,dcid:Count_Person_Female_WorkPerWeek15To34Hour_WorkPerYear50To52Week,119320.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/02,dcid:Count_Person_Female_WorkPerWeek15To34Hour_WorkPerYear50To52Week,18055.0,,Female!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_Female_WorkPerWeek15To34Hour_WorkPerYear50To52Week,23757.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/01,dcid:MarginOfError_Count_Person_Female_WorkPerWeek15To34Hour_WorkPerYear50To52Week,2618.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,geoId/02,dcid:MarginOfError_Count_Person_Female_WorkPerWeek15To34Hour_WorkPerYear50To52Week,893.0,,Female!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!50 to 52 weeks
2015,country/USA,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear48To49Week,821435.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks
2015,geoId/01,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear48To49Week,9685.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks
2015,geoId/02,dcid:Count_Person_WorkPerWeek15To34Hour_WorkPerYear48To49Week,1774.0,,Total!!Estimate!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks
2015,country/USA,dcid:MarginOfError_Count_Person_WorkPerWeek15To34Hour_WorkPerYear48To49Week,8789.0,,Total!!Margin of Error!!USUAL HOURS WORKED!!Usually worked 15 to 34 hours per week!!48 to 49 weeks
