"REF_DATE","GEO","DGUID","Index","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1981-08","Prairie Region","2016A00014","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792894","9.2","21.9","","","","1"
"1981-08","Prairie Region","2016A00014","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792895","9.3","28.1","","","","1"
"1981-08","Manitoba","2016A000246","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792897","10.2","42.9","","","","1"
"1981-08","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","45.0","","","","1"
"1981-08","Saskatchewan","2016A000247","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792900","11.2","34.9","","","","1"
"1981-08","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","39.1","","","","1"
"1981-08","Alberta","2016A000248","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792903","12.2","12.2","","","","1"
"1981-08","Alberta","2016A000248","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792904","12.3","25.4","","","","1"
"1981-08","British Columbia","2016A000259","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792906","13.2","29.0","","","","1"
"1981-08","British Columbia","2016A000259","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792907","13.3","34.2","","","","1"
"1981-09","Canada","2016A000011124","Electric power selling price indexes, national total","Index, 2014=100","351","units ","0","v107792869","1.1","31.4","","","","1"
"1981-09","Canada","2016A000011124","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792870","1.2","31.4","","","","1"
"1981-09","Canada","2016A000011124","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792871","1.3","31.4","","","","1"
"1981-09","Atlantic Region","2016A00011","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792873","2.2","40.9","","","","1"
"1981-09","Atlantic Region","2016A00011","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792874","2.3","49.6","","","","1"
"1981-09","Newfoundland and Labrador","2016A000210","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792876","3.2","47.0","","","","1"
"1981-09","Newfoundland and Labrador","2016A000210","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792877","3.3","48.6","","","","1"
"1981-09","Prince Edward Island","2016A000211","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792880","4.3","54.5","","","","1"
"1981-09","Nova Scotia","2016A000212","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792882","5.2","37.1","","","","1"
"1981-09","Nova Scotia","2016A000212","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792883","5.3","48.1","","","","1"
"1981-09","New Brunswick","2016A000213","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792885","6.2","44.9","","","","1"
"1981-09","New Brunswick","2016A000213","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792886","6.3","55.3","","","","1"
"1981-09","Quebec","2016A000224","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792888","7.2","37.0","","","","1"
"1981-09","Quebec","2016A000224","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792889","7.3","42.5","","","","1"
"1981-09","Ontario","2016A000235","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792891","8.2","30.6","","","","1"
"1981-09","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","27.4","","","","1"
"1981-09","Prairie Region","2016A00014","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792894","9.2","21.9","","","","1"
"1981-09","Prairie Region","2016A00014","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792895","9.3","28.1","","","","1"
"1981-09","Manitoba","2016A000246","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792897","10.2","42.9","","","","1"
"1981-09","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","45.0","","","","1"
"1981-09","Saskatchewan","2016A000247","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792900","11.2","34.9","","","","1"
"1981-09","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","39.1","","","","1"
"1981-09","Alberta","2016A000248","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792903","12.2","12.2","","","","1"
"1981-09","Alberta","2016A000248","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792904","12.3","25.4","","","","1"
"1981-09","British Columbia","2016A000259","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792906","13.2","29.0","","","","1"
"1981-09","British Columbia","2016A000259","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792907","13.3","34.2","","","","1"
"1981-10","Canada","2016A000011124","Electric power selling price indexes, national total","Index, 2014=100","351","units ","0","v107792869","1.1","31.8","","","","1"
"1981-10","Canada","2016A000011124","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792870","1.2","31.6","","","","1"
"1981-10","Canada","2016A000011124","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792871","1.3","31.9","","","","1"
"1981-10","Atlantic Region","2016A00011","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792873","2.2","40.6","","","","1"
"1981-10","Atlantic Region","2016A00011","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792874","2.3","50.5","","","","1"
"1981-10","Newfoundland and Labrador","2016A000210","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792876","3.2","44.7","","","","1"
"1981-10","Newfoundland and Labrador","2016A000210","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792877","3.3","49.7","","","","1"
"1981-10","Prince Edward Island","2016A000211","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792880","4.3","63.1","","","","1"
"1981-10","Nova Scotia","2016A000212","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792882","5.2","37.1","","","","1"
"1981-10","Nova Scotia","2016A000212","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792883","5.3","48.1","","","","1"
"1981-10","New Brunswick","2016A000213","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792885","6.2","44.9","","","","1"
"1981-10","New Brunswick","2016A000213","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792886","6.3","55.3","","","","1"
"1981-10","Quebec","2016A000224","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792888","7.2","37.0","","","","1"
"1981-10","Quebec","2016A000224","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792889","7.3","42.5","","","","1"
"1981-10","Ontario","2016A000235","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792891","8.2","30.6","","","","1"
"1981-10","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","27.4","","","","1"
"1981-10","Prairie Region","2016A00014","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792894","9.2","22.9","","","","1"
"1981-10","Prairie Region","2016A00014","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792895","9.3","30.1","","","","1"
"1981-10","Manitoba","2016A000246","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792897","10.2","42.9","","","","1"
"1981-10","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","45.0","","","","1"
"1981-10","Saskatchewan","2016A000247","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792900","11.2","34.9","","","","1"
"1981-10","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","39.1","","","","1"
"1981-10","Alberta","2016A000248","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792903","12.2","14.0","","","","1"
"1981-10","Alberta","2016A000248","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792904","12.3","28.0","","","","1"
"1981-10","British Columbia","2016A000259","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792906","13.2","29.0","","","","1"
"1981-10","British Columbia","2016A000259","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792907","13.3","34.2","","","","1"
"1981-11","Canada","2016A000011124","Electric power selling price indexes, national total","Index, 2014=100","351","units ","0","v107792869","1.1","31.9","","","","1"
"1981-11","Canada","2016A000011124","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792870","1.2","31.6","","","","1"
"1981-11","Canada","2016A000011124","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792871","1.3","31.9","","","","1"
"1981-11","Atlantic Region","2016A00011","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792873","2.2","40.7","","","","1"
"1981-11","Atlantic Region","2016A00011","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792874","2.3","51.1","","","","1"
"1981-11","Newfoundland and Labrador","2016A000210","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792876","3.2","45.5","","","","1"
"1981-11","Newfoundland and Labrador","2016A000210","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792877","3.3","47.6","","","","1"
"1981-11","Prince Edward Island","2016A000211","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792880","4.3","71.1","","","","1"
"1981-11","Nova Scotia","2016A000212","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792882","5.2","37.1","","","","1"
"1981-11","Nova Scotia","2016A000212","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792883","5.3","48.1","","","","1"
"1981-11","New Brunswick","2016A000213","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792885","6.2","44.9","","","","1"
"1981-11","New Brunswick","2016A000213","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792886","6.3","55.3","","","","1"
"1981-11","Quebec","2016A000224","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792888","7.2","37.0","","","","1"
"1981-11","Quebec","2016A000224","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792889","7.3","42.5","","","","1"
"1981-11","Ontario","2016A000235","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792891","8.2","30.6","","","","1"
"1981-11","Ontario","2016A000235","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792892","8.3","27.4","","","","1"
"1981-11","Prairie Region","2016A00014","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792894","9.2","22.9","","","","1"
"1981-11","Prairie Region","2016A00014","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792895","9.3","30.1","","","","1"
"1981-11","Manitoba","2016A000246","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792897","10.2","42.9","","","","1"
"1981-11","Manitoba","2016A000246","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792898","10.3","45.0","","","","1"
"1981-11","Saskatchewan","2016A000247","Electric power selling price over 5000kw","Index, 2014=100","351","units ","0","v107792900","11.2","34.9","","","","1"
"1981-11","Saskatchewan","2016A000247","Electric power selling price under 5000kw","Index, 2014=100","351","units ","0","v107792901","11.3","39.1","","","","1"
