StatisticalVariable,ISO3166Alpha3,Year,Value,scalingFactor
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NIC,2015,0.7760834337,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NIC,2016,0.6425792196,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NIC,2017,0.6230632336,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NIC,2018,0.6084276064,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1975,0.8708425721,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1976,0.8217738546,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1977,0.9366343490,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1978,0.9281737194,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1979,0.8391245487,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1980,0.6713912719,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1981,0.6317539485,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1982,0.6334841629,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1983,0.6851986610,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1984,0.7277568922,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1985,0.7438356164,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1986,0.7695035461,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1987,0.6352103960,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1994,1.2323719985,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1995,0.9709762533,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1996,0.8614014712,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1997,0.9325946445,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1998,1.0612244898,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,1999,1.1669080959,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2000,1.1646108164,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2001,1.3201597829,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2002,0.9633479553,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2003,0.9317636266,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2004,1.0911872974,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2005,0.9735766787,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2008,0.9925377822,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2009,0.9820098279,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2010,1.1696911964,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2011,1.3098036882,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2012,2.1443569835,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2013,1.3832153157,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2014,1.7690857385,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2016,2.2199357396,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2017,2.4735547501,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NER,2018,2.4528492845,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1960,0.6958333333,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1961,0.8494533221,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1962,1.0969793323,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1963,1.1031907671,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1964,1.2337042925,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1965,1.4014520352,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1966,1.1011509517,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1967,5.8082006100,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1968,9.1591382905,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1969,10.3169578796,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1970,5.2792501255,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1971,4.3921198219,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1972,5.3902688791,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1973,5.4784681184,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1974,4.3440114262,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1975,8.1240684407,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1976,5.7913978344,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1977,6.0241179098,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1978,5.3260477630,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1979,4.3223340790,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1980,3.2956037398,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1981,2.7700720500,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1982,2.2672016923,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1983,2.2198413027,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1984,1.5567948342,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1985,1.4367862639,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1986,1.3115536466,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1987,0.7697936763,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1988,0.8843512960,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1989,0.5798946485,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1990,0.8331153056,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1991,0.7736912924,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1992,0.5640107094,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1993,0.9332183017,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1994,0.7814522877,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1995,0.4835587670,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1996,0.4061778116,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1997,0.4358357554,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1998,0.5483123929,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,1999,0.8554156303,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2000,0.5435316452,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2001,0.7803158770,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2002,0.9543380449,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2003,0.5707075449,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2004,0.4909967691,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2005,0.3974229372,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2006,0.3483754341,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2007,0.3703548312,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2008,0.4890841346,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2009,0.5058556276,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2010,0.5392311181,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2011,0.5792270201,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2012,0.5025411217,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2013,0.4696953006,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2014,0.4147187745,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2015,0.4176365368,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2016,0.4329477798,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2017,0.4306712139,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NGA,2018,0.5065849477,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,1996,2.8136767423,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,1997,2.1282469441,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,1998,2.0982397612,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,1999,1.7138206059,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2000,1.8508214596,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2001,6.1003956277,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2002,2.6455975188,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2003,2.3417011587,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2004,2.3801040713,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2005,2.0292633058,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2006,1.8365376874,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2007,1.9500696947,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2008,1.7423408689,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2009,1.6881645622,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2010,1.3821546110,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2011,1.2621870998,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2012,1.2253179840,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2013,1.1694371886,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2014,1.0929616270,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2015,0.9946969848,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2016,0.9446279601,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2017,0.9907005345,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/MKD,2018,0.9521738751,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1960,3.2004355980,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1961,3.0042043572,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1962,3.2415179099,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1963,3.2084273231,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1964,3.1191639846,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1965,3.3979365193,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1966,3.5679598307,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1967,3.5125628141,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1968,3.6078431373,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1969,3.6042524994,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1970,3.4728394907,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1971,3.3915044049,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1972,3.2914659675,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1973,3.1336051211,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1974,3.0355353426,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1975,3.2084302834,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1976,3.1240297817,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1977,3.0981768060,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1978,2.8413189291,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1979,2.7665459137,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1980,2.6190188689,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1981,2.6239721529,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1982,2.7445921064,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1983,2.7949715317,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1984,2.5444343507,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1985,2.7960002317,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1986,2.8084170183,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1987,2.9783244256,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1988,2.8930898629,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1989,2.9101570921,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1990,2.8862268943,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1991,2.7474871959,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1992,2.9647002753,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1993,2.6873498446,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1994,2.7331370824,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1995,2.3074910396,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1996,2.1630749742,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1997,2.0160795707,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1998,2.1567376667,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,1999,2.0391055715,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2000,1.7058318732,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2001,1.7045414599,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2002,2.0805919313,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2003,1.9748544868,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2004,1.8487851442,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2005,1.5822985286,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2006,1.4509017240,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2007,1.4648498145,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2008,1.3773345441,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2009,1.6025021409,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2010,1.5143775068,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2011,1.4498409195,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2012,1.4001478308,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2013,1.4119961308,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2014,1.4693016257,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2015,1.5039209574,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2016,1.6156530191,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2017,1.6178237819,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/NOR,2018,1.6086690924,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1971,9.6522781775,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1972,14.8615056818,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1973,18.5950413223,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1974,15.5277044855,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1975,24.9585749793,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1976,23.0097252064,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1977,18.7816856781,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1978,20.9499419157,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1979,15.6407473448,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1980,14.9098813071,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1981,15.7134256472,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1982,16.6660292205,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1983,17.1593698854,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1984,16.8930416757,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1985,15.5614660502,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1986,15.8665775911,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1987,13.2023149265,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1988,13.6997984184,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1989,12.5000000000,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1990,12.3909414645,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1991,11.0639102917,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1992,12.1840929028,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1993,11.5257307020,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1994,11.7664526000,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1995,10.9676477238,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1996,9.4070782902,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1997,9.3579111586,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1998,9.4633248319,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,1999,8.6300867530,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2000,8.0852670608,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2001,9.3557434990,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2002,9.2760283246,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2003,9.1028867423,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2004,9.0078099637,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2005,8.8121418564,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2006,8.1218299315,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2007,7.7095059588,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2008,5.6849711002,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2009,6.9592301265,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2010,6.2607272582,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2011,7.3608340958,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2012,12.0624781684,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2013,11.1052392454,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2014,10.1359223301,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2015,10.7881476185,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2016,11.9709838888,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2017,9.5598055988,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/OMN,2018,8.1712995011,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1960,4.3126626193,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1961,4.0978906410,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1962,3.6558727726,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1963,3.6484129752,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1964,3.8658901306,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1965,5.9046678889,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1966,6.7305219851,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1967,5.4046037019,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1968,5.1039059950,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1969,5.5120418848,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1970,6.1583876221,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1971,6.7355332377,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1972,6.8659555115,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1973,6.2106427270,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1974,6.0909963137,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1975,6.3215202451,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1976,5.8894719931,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1977,5.5474116781,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1978,5.5032996633,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1979,5.4532742950,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1980,5.5232444670,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1981,5.7108705757,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1982,6.3757170866,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1983,6.6437980591,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1984,6.6594914570,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1985,6.9221335982,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1986,6.9916560105,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1987,6.9718800837,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1988,6.7858107313,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1989,6.5327252558,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1990,6.5223202352,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1991,6.5709527882,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1992,6.6981875493,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1993,6.4273126231,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1994,5.9235482930,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1995,5.8202252829,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1996,6.0371663051,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1997,5.6212164889,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1998,5.4150950443,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,1999,5.1898992649,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2000,4.1687227138,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2001,3.8789339448,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2002,4.0737701679,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2003,4.0914271874,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2004,3.9560341167,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2005,3.8970193926,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2006,3.6452552044,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2007,3.5119861001,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2008,3.4593710036,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2009,3.2652239932,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2010,3.4236909729,100
dcs:WorldBank/MS_MIL_XPND_GD_ZS,dcid:country/PAK,2011,3.2856508160,100
