StatisticalVariable,ISO3166Alpha3,Year,Value,sourceScalingFactor
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PER,2010,0.2185272000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PER,2011,0.2157835000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PER,2012,0.2259164000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PER,2013,0.2213121000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PER,2014,0.2135431000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PER,2015,0.2091365000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PER,2018,0.2269314000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PHL,2000,0.0748455000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PHL,2008,0.2244589000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PHL,2010,0.2557006000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PHL,2013,0.2473183000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/POL,2002,0.1216550000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/POL,2008,0.1594632000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/POL,2009,0.1700676000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/POL,2010,0.1829125000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/POL,2011,0.1879153000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/POL,2012,0.1938274000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/POL,2013,0.2025191000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/POL,2014,0.2125391000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/POL,2016,0.2186299000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,1970,0.0254221000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,1981,0.0492179000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,1991,0.0819370000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,1998,0.0619175000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,1999,0.0662805000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2000,0.0661154000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2001,0.0664090000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2002,0.0634498000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2003,0.0759972000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2004,0.0886961000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2005,0.0911633000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2006,0.0971246000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2007,0.0954699000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2008,0.0981828000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2009,0.1023878000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2010,0.1062654000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2011,0.1239848000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2012,0.1337415000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2013,0.1335414000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2014,0.1467996000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2015,0.1536165000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2016,0.1612807000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2017,0.1613387000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRT,2018,0.1543923000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRI,2000,0.2217505000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRI,2005,0.1810929000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRI,2006,0.1761127000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRI,2007,0.1763213000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRI,2008,0.1764874000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRI,2011,0.3288461000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRI,2012,0.2597334000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/PRI,2017,0.2110695000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/QAT,2017,0.1520561000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2002,0.1021852000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2007,0.1138398000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2008,0.1188441000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2009,0.1197908000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2010,0.1243497000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2011,0.1327688000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2012,0.1357991000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2013,0.1357086000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2014,0.1383898000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2015,0.1469847000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2016,0.1476191000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ROU,2017,0.1462482000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/RUS,1989,0.1444496000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/RUS,2002,0.5051080000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/RUS,2010,0.5971376000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/RWA,2010,0.0282258000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/RWA,2012,0.0487877000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/RWA,2014,0.0459532000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/RWA,2018,0.0496331000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/WSM,2001,0.0444306000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SMR,2018,0.1389898000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/STP,2012,0.0438650000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SAU,2000,0.1381919000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SAU,2004,0.1955690000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SAU,2013,0.2543622000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SAU,2017,0.3190284000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SEN,2006,0.0144608000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SEN,2011,0.0476656000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SEN,2013,0.0609430000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SEN,2017,0.0693705000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SRB,2002,0.0902971000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SRB,2008,0.1604561000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SRB,2009,0.1642237000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SRB,2010,0.1633326000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SRB,2011,0.1853752000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SRB,2013,0.1890928000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SRB,2014,0.1886244000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SRB,2015,0.1948840000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SRB,2016,0.2003282000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SRB,2017,0.2003892000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SYC,2002,0.0944470000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2005,0.3270516000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2006,0.3418091000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2007,0.3500721000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2008,0.3740873000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2009,0.3866226000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2010,0.4018423000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2011,0.4141131000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2012,0.4297514000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2013,0.4451578000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2014,0.4575573000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2015,0.4606443000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2016,0.4700682000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2017,0.4856263000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SGP,2018,0.4997095000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVK,2001,0.1374653000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVK,2014,0.1773571000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVK,2015,0.1818424000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVK,2016,0.1845172000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVK,2017,0.1937899000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2004,0.1783977000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2005,0.1752845000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2006,0.1793400000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2007,0.1757143000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2008,0.1857996000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2009,0.1868132000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2010,0.1924052000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2011,0.1969246000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2012,0.2076281000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2013,0.2207447000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2014,0.2208835000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2015,0.2259358000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2016,0.2322657000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SVN,2017,0.2452620000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,1970,0.0427058000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,1985,0.0310929000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2002,0.0570544000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2003,0.0645425000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2004,0.0555014000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2005,0.0502845000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2006,0.0494329000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2007,0.0513127000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2008,0.0511766000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2009,0.0627428000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2010,0.0689622000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2011,0.0671436000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2012,0.0714419000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2014,0.0757354000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ZAF,2015,0.0829307000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SSD,2008,0.0438824000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,1970,0.0532162000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,1981,0.0886466000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,1986,0.0831763000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,1991,0.0975347000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2004,0.2276713000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2005,0.2447095000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2006,0.2467103000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2007,0.2515364000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2008,0.2542267000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2009,0.2546599000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2010,0.2620142000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2011,0.2701867000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2012,0.2731412000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2014,0.2910390000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2015,0.2900108000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2016,0.2931022000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ESP,2018,0.3076571000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/LKA,2001,0.1327882000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/LKA,2008,0.1308513000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/LKA,2009,0.1327548000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/LCA,2010,0.0604814000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/LCA,2013,0.0845746000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SUR,2004,0.0448830000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2004,0.2286552000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2005,0.2347989000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2006,0.2399538000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2007,0.2454668000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2008,0.2397804000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2009,0.2447779000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2010,0.2495962000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2011,0.2543501000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2012,0.2587931000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2013,0.2633444000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2014,0.2677674000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2015,0.2718131000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2016,0.2761441000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SWE,2017,0.2804620000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/CHE,2009,0.4034624000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/CHE,2010,0.4155006000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/CHE,2011,0.4147267000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/CHE,2012,0.4334890000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/CHE,2014,0.4329710000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/CHE,2015,0.4420801000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/CHE,2016,0.4374133000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/CHE,2018,0.4536833000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SYR,2002,0.0808715000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SYR,2007,0.0815686000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SYR,2008,0.0730919000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/SYR,2009,0.0793018000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TJK,1989,0.1550124000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TJK,2000,0.1518272000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TJK,2017,0.3153691000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TZA,2002,0.0122086000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TZA,2012,0.0262460000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/THA,2004,0.1255970000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/THA,2006,0.1249111000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/THA,2010,0.1121596000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/THA,2013,0.1641181000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/THA,2016,0.1809059000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TGO,2009,0.0456836000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TON,1986,0.0380610000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TON,1996,0.0956886000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TON,2006,0.1366071000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TON,2011,0.0715101000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TTO,2008,0.0855329000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TTO,2009,0.0893237000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TTO,2011,0.1970384000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUN,2008,0.1322932000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUN,2010,0.1424400000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUN,2011,0.1519310000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUN,2012,0.1393530000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUN,2016,0.1553762000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2004,0.0957401000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2005,0.1023965000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2006,0.1088753000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2007,0.1130849000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2008,0.1214633000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2009,0.1308335000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2010,0.1404233000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2011,0.1546922000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2012,0.1602731000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2013,0.1756471000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2014,0.1848336000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2015,0.2012789000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2016,0.2078928000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TUR,2017,0.2163578000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/TKM,1995,0.1594680000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/UGA,2002,0.0665055000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/UGA,2008,0.0676235000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/UGA,2010,0.0965925000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/UGA,2012,0.1114262000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/UKR,2001,0.3593732000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ARE,2005,0.1566657000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ARE,2017,0.5315148000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/ARE,2018,0.5294500000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/GBR,2009,0.3164985000,100.0000000000
dcs:WorldBank/SE_TER_CUAT_ST_MA_ZS,dcid:country/GBR,2010,0.3351393000,100.0000000000
